player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Sebastien De Maio,FRA,DF,Udinese,Serie A,34,2,180,0,0,2021-2022,False,0.0
Tommaso De Nipoti,ITA,FW,Atalanta,Serie A,18,1,6,0,0,2021-2022,False,0.0
Rodrigo De Paul,ARG,MF,Atlético Madrid,La Liga,27,36,2151,3,1,2021-2022,True,0.1674
Mattia De Sciglio,ITA,DF,Juventus,Serie A,28,20,1168,1,2,2021-2022,True,0.2312
Lorenzo De Silvestri,ITA,"MF,DF",Bologna,Serie A,33,31,2294,3,2,2021-2022,True,0.1962
Saulo Decarli,SUI,DF,Bochum,Bundesliga,29,1,9,0,0,2021-2022,False,0.0
Troy Deeney,ENG,FW,Watford,Premier League,33,2,25,0,0,2021-2022,False,0.0
Grégoire Defrel,MTQ,"FW,MF",Sassuolo,Serie A,30,38,1362,2,2,2021-2022,True,0.2643
Alessandro Deiola,ITA,MF,Cagliari,Serie A,25,33,2129,4,1,2021-2022,True,0.2114
Romain Del Castillo,FRA,"FW,MF",Rennes,Ligue 1,25,3,28,0,0,2021-2022,False,0.0
Romain Del Castillo,FRA,MF,Brest,Ligue 1,25,19,975,0,6,2021-2022,True,0.5538
Thomas Delaine,FRA,"MF,DF",Metz,Ligue 1,29,29,2316,1,2,2021-2022,True,0.1166
Thomas Delaney,DEN,MF,Sevilla,La Liga,29,26,1549,2,1,2021-2022,True,0.1743
Thomas Delaney,DEN,MF,Dortmund,Bundesliga,29,1,18,0,0,2021-2022,False,0.0
Liam Delap,ENG,FW,Manchester City,Premier League,18,1,10,0,0,2021-2022,False,0.0
Sacha Delaye,FRA,MF,Montpellier,Ligue 1,19,10,254,0,1,2021-2022,True,0.3543
Filippo Delli Carri,ITA,DF,Salernitana,Serie A,22,5,334,0,0,2021-2022,False,0.0
Andy Delort,ALG,FW,Nice,Ligue 1,29,32,2448,16,2,2021-2022,True,0.6618
Andy Delort,ALG,FW,Montpellier,Ligue 1,29,3,269,2,1,2021-2022,True,1.0037
Fabian Delph,ENG,MF,Everton,Premier League,31,11,662,0,0,2021-2022,False,0.0
Moussa Dembélé,FRA,FW,Lyon,Ligue 1,25,30,2207,21,4,2021-2022,True,1.0195
Ousmane Dembélé,FRA,"FW,MF",Barcelona,La Liga,24,21,1409,1,13,2021-2022,True,0.8943
Yusuf Demir,AUT,FW,Barcelona,La Liga,18,6,192,0,0,2021-2022,False,0.0
Merih Demiral,TUR,DF,Atalanta,Serie A,23,28,1917,1,2,2021-2022,True,0.1408
Kerem Demirbay,GER,MF,Leverkusen,Bundesliga,28,29,2049,1,4,2021-2022,True,0.2196
Ermedin Demirović,BIH,FW,Freiburg,Bundesliga,23,31,871,2,3,2021-2022,True,0.5166
Diego Demme,GER,MF,Napoli,Serie A,29,19,692,1,0,2021-2022,False,0.1301
Jason Denayer,BEL,DF,Lyon,Ligue 1,26,15,1002,3,0,2021-2022,False,0.2695
Leander Dendoncker,BEL,MF,Wolves,Premier League,26,30,1950,2,2,2021-2022,True,0.1846
Emmanuel Dennis,NGA,"FW,MF",Watford,Premier League,23,33,2581,10,6,2021-2022,True,0.5579
Fabio Depaoli,ITA,MF,Hellas Verona,Serie A,24,18,703,1,1,2021-2022,True,0.256
Fabio Depaoli,ITA,MF,Sampdoria,Serie A,24,6,112,0,0,2021-2022,False,0.0
Mike van der Hoorn,NED,DF,Arminia,Bundesliga,28,1,14,0,0,2021-2022,False,0.0
Arthur Desmas,FRA,GK,Clermont Foot,Ligue 1,27,15,1304,0,0,2021-2022,False,0.0
Sergiño Dest,USA,"DF,FW",Barcelona,La Liga,20,21,1512,0,3,2021-2022,True,0.1786
Mattia Destro,ITA,FW,Genoa,Serie A,30,27,1744,9,1,2021-2022,True,0.5161
Gerard Deulofeu,ESP,"FW,MF",Udinese,Serie A,27,34,2616,13,5,2021-2022,True,0.6193
Kiernan Dewsbury-Hall,ENG,MF,Leicester City,Premier League,22,28,2105,1,2,2021-2022,True,0.1283
Jacopo Dezi,ITA,MF,Venezia,Serie A,29,1,16,0,0,2021-2022,False,0.0
Samuel Di Carmine,ITA,FW,Hellas Verona,Serie A,32,1,36,0,0,2021-2022,False,0.0
Federico Di Francesco,ITA,"FW,MF",Empoli,Serie A,27,26,1367,5,0,2021-2022,False,0.3292
Giovanni Di Lorenzo,ITA,DF,Napoli,Serie A,27,33,2869,1,4,2021-2022,True,0.1568
Ángel Di María,ARG,"FW,MF",Paris Saint-Germain,Ligue 1,33,26,1645,5,7,2021-2022,True,0.6565
Francesco Di Mariano,ITA,FW,Venezia,Serie A,25,1,62,0,0,2021-2022,False,0.0
Francesco Di Tacchio,ITA,"MF,DF",Salernitana,Serie A,31,18,1255,0,0,2021-2022,False,0.0
Boulaye Dia,SEN,FW,Villarreal,La Liga,24,25,1269,5,5,2021-2022,True,0.7092
Moussa Diaby,FRA,MF,Leverkusen,Bundesliga,22,32,2760,13,12,2021-2022,True,0.8152
Yadaly Diaby,GUI,"FW,MF",Clermont Foot,Ligue 1,20,5,67,0,0,2021-2022,False,0.0
Mouctar Diakhaby,GUI,DF,Valencia,La Liga,24,29,1948,0,1,2021-2022,True,0.0462
Ibrahim Diakité,GUI,DF,Reims,Ligue 1,17,1,4,0,0,2021-2022,False,0.0
Abdou Diallo,SEN,DF,Paris Saint-Germain,Ligue 1,25,12,877,0,1,2021-2022,True,0.1026
Habib Diallo,SEN,FW,Strasbourg,Ligue 1,26,31,1541,11,1,2021-2022,True,0.7008
Ibrahima Diallo,FRA,MF,Southampton,Premier League,22,23,1023,0,2,2021-2022,True,0.176
Habib Diarra,SEN,MF,Strasbourg,Ligue 1,17,4,109,0,0,2021-2022,False,0.0
Stéphane Diarra,FRA,"FW,MF",Lorient,Ligue 1,22,15,525,0,0,2021-2022,False,0.0
Rúben Dias,POR,DF,Manchester City,Premier League,24,29,2402,2,4,2021-2022,True,0.2248
Krépin Diatta,SEN,MF,Monaco,Ligue 1,22,8,285,1,0,2021-2022,False,0.3158
Amadou Diawara,GUI,MF,Roma,Serie A,24,4,170,0,0,2021-2022,False,0.0
Brahim Díaz,MAR,MF,Milan,Serie A,21,31,1855,3,3,2021-2022,True,0.2911
Javier Díaz,ESP,GK,Sevilla,La Liga,24,1,90,0,0,2021-2022,False,0.0
Luis Díaz,COL,FW,Liverpool,Premier League,24,13,958,4,3,2021-2022,True,0.6576
Víctor Díaz,ESP,DF,Granada,La Liga,33,22,1500,1,0,2021-2022,False,0.06
Daniel Didavi,GER,"MF,FW",Stuttgart,Bundesliga,31,10,277,0,1,2021-2022,True,0.3249
Bamba Dieng,SEN,"FW,MF",Marseille,Ligue 1,21,25,975,7,1,2021-2022,True,0.7385
Eric Dier,ENG,DF,Tottenham Hotspur,Premier League,27,35,3071,0,0,2021-2022,False,0.0
Elhadji Dieye,SEN,FW,Saint-Étienne,Ligue 1,19,5,34,0,0,2021-2022,False,0.0
Lucas Digne,FRA,DF,Aston Villa,Premier League,28,16,1269,0,4,2021-2022,True,0.2837
Lucas Digne,FRA,DF,Everton,Premier League,28,13,1170,0,0,2021-2022,False,0.0
Mitchell Dijks,NED,"MF,DF",Bologna,Serie A,28,16,694,0,2,2021-2022,True,0.2594
Javairô Dilrosun,NED,"MF,FW",Bordeaux,Ligue 1,23,32,1732,2,6,2021-2022,True,0.4157
Javairô Dilrosun,NED,MF,Hertha BSC,Bundesliga,23,2,138,0,0,2021-2022,False,0.0
Federico Dimarco,ITA,"DF,MF",Inter,Serie A,23,32,1430,2,3,2021-2022,True,0.3147
Landry Dimata,BEL,FW,Espanyol,La Liga,23,17,541,0,0,2021-2022,False,0.0
Stole Dimitrievski,MKD,GK,Rayo Vallecano,La Liga,27,31,2772,0,0,2021-2022,False,0.0
Junior Dina Ebimbe,CMR,MF,Paris Saint-Germain,Ligue 1,20,10,316,0,0,2021-2022,False,0.0
Tristan Dingomé,CMR,"MF,FW",Troyes,Ligue 1,30,25,1077,2,4,2021-2022,True,0.5014
Sinaly Diomande,CIV,DF,Lyon,Ligue 1,20,11,579,0,0,2021-2022,False,0.0
Issa Diop,MAR,DF,West Ham United,Premier League,24,13,963,0,1,2021-2022,True,0.0935
Sofiane Diop,MAR,MF,Monaco,Ligue 1,21,30,1948,6,4,2021-2022,True,0.462
Andy Diouf,FRA,MF,Rennes,Ligue 1,18,5,14,0,0,2021-2022,False,0.0
Assane Dioussé,SEN,MF,Saint-Étienne,Ligue 1,23,4,23,0,0,2021-2022,False,0.0
Axel Disasi,FRA,DF,Monaco,Ligue 1,23,32,2721,1,0,2021-2022,False,0.0331
Filippo Distefano,ITA,FW,Fiorentina,Serie A,17,1,2,0,0,2021-2022,False,0.0
Matías Dituro,ARG,GK,Celta Vigo,La Liga,34,38,3420,0,0,2021-2022,False,0.0
Tiago Djaló,POR,DF,Lille,Ligue 1,21,28,2329,1,1,2021-2022,True,0.0773
Djené,TOG,DF,Getafe,La Liga,29,35,3115,0,1,2021-2022,True,0.0289
Moussa Djenepo,MLI,MF,Southampton,Premier League,23,12,457,0,0,2021-2022,False,0.0
Koffi Djidji,CIV,DF,Torino,Serie A,28,25,1735,0,0,2021-2022,False,0.0
Alexander Djiku,GHA,DF,Strasbourg,Ligue 1,26,31,2694,1,0,2021-2022,False,0.0334
Bryan Djile Nokoué,CMR,DF,Saint-Étienne,Ligue 1,19,2,57,0,0,2021-2022,False,0.0
Berat Djimsiti,ALB,DF,Atalanta,Serie A,28,31,2256,1,1,2021-2022,True,0.0798
Ouparine Djoco,GNB,GK,Clermont Foot,Ligue 1,23,24,2116,0,0,2021-2022,False,0.0
Naïs Djouahra,FRA,MF,Real Sociedad,La Liga,21,7,219,0,0,2021-2022,False,0.0
Marko Dmitrović,SRB,GK,Sevilla,La Liga,29,6,540,0,0,2021-2022,False,0.0
Lewis Dobbin,ENG,"FW,MF",Everton,Premier League,18,3,32,0,0,2021-2022,False,0.0
Matt Doherty,IRL,MF,Tottenham Hotspur,Premier League,29,15,875,2,4,2021-2022,True,0.6171
Jeremy Doku,BEL,"MF,FW",Rennes,Ligue 1,19,14,469,1,2,2021-2022,True,0.5757
Kasper Dolberg,DEN,FW,Nice,Ligue 1,23,26,1492,6,2,2021-2022,True,0.4826
Jaume Doménech,ESP,GK,Valencia,La Liga,30,4,343,0,0,2021-2022,False,0.0
Brandon Domingues,FRA,MF,Troyes,Ligue 1,21,11,231,1,0,2021-2022,False,0.3896
Carlos Dominguez,ESP,DF,Celta Vigo,La Liga,20,8,344,0,0,2021-2022,False,0.0
Mario Dominguez,ESP,MF,Valencia,La Liga,17,2,25,0,0,2021-2022,False,0.0
Nicolás Domínguez,ARG,MF,Bologna,Serie A,23,28,2015,0,3,2021-2022,True,0.134
John Donald,ESP,DF,Elche,La Liga,20,2,180,0,0,2021-2022,False,0.0
Lee Dongjun,KOR,FW,Hertha BSC,Bundesliga,24,4,118,0,0,2021-2022,False,0.0
Anastasios Donis,GRE,"MF,FW",Reims,Ligue 1,24,13,370,0,0,2021-2022,False,0.0
Gianluigi Donnarumma,ITA,GK,Paris Saint-Germain,Ligue 1,22,17,1530,0,0,2021-2022,False,0.0
Niklas Dorsch,GER,MF,Augsburg,Bundesliga,23,30,2324,1,0,2021-2022,False,0.0387
Jodel Dossou,BEN,"MF,FW",Clermont Foot,Ligue 1,29,35,2008,3,1,2021-2022,True,0.1793
Lohann Doucet,BFA,MF,Nantes,Ligue 1,18,2,6,0,0,2021-2022,False,0.0
Abdoulaye Doucouré,MLI,MF,Everton,Premier League,28,30,2537,2,4,2021-2022,True,0.2128
Cheick Doucouré,MLI,MF,Lens,Ligue 1,21,34,2946,1,4,2021-2022,True,0.1527
Fodé Doucouré,MLI,DF,Reims,Ligue 1,20,3,154,0,0,2021-2022,False,0.0
Ismaël Doukouré,FRA,"DF,MF",Strasbourg,Ligue 1,18,1,17,0,0,2021-2022,False,0.0
Kamory Doumbia,MLI,MF,Reims,Ligue 1,18,8,352,2,1,2021-2022,True,0.767
Moussa Doumbia,MLI,MF,Reims,Ligue 1,26,4,86,0,0,2021-2022,False,0.0
Souleyman Doumbia,CIV,"MF,DF",Angers,Ligue 1,24,27,2219,0,1,2021-2022,True,0.0406
Kieran Dowell,ENG,MF,Norwich City,Premier League,23,19,912,1,1,2021-2022,True,0.1974
Bartłomiej Drągowski,POL,GK,Fiorentina,Serie A,23,7,556,0,0,2021-2022,False,0.0
Radu Drăgușin,ROU,DF,Sampdoria,Serie A,19,13,620,0,0,2021-2022,False,0.0
Radu Drăgușin,ROU,DF,Salernitana,Serie A,19,7,488,0,0,2021-2022,False,0.0
Cody Drameh,ENG,DF,Leeds United,Premier League,19,3,128,0,0,2021-2022,False,0.0
Julian Draxler,GER,"FW,MF",Paris Saint-Germain,Ligue 1,27,18,548,2,1,2021-2022,True,0.4927
Matthieu Dreyer,FRA,GK,Lorient,Ligue 1,32,16,1440,0,0,2021-2022,False,0.0
Domingos Duarte,POR,DF,Granada,La Liga,26,21,1687,1,0,2021-2022,False,0.0533
Óscar Duarte,CRC,DF,Levante,La Liga,32,23,1773,2,0,2021-2022,False,0.1015
Rubén Duarte,ESP,DF,Alavés,La Liga,25,34,2621,0,4,2021-2022,True,0.1374
Leo Dubois,FRA,"DF,MF",Lyon,Ligue 1,26,23,1742,0,0,2021-2022,False,0.0
Martin Dúbravka,SVK,GK,Newcastle United,Premier League,32,26,2340,0,0,2021-2022,False,0.0
Ondrej Duda,SVK,MF,Köln,Bundesliga,26,31,1611,2,0,2021-2022,False,0.1117
Jeremy Dudziak,TUN,"MF,FW",Greuther Fürth,Bundesliga,25,22,1134,2,0,2021-2022,False,0.1587
Shane Duffy,IRL,DF,Brighton,Premier League,29,18,1436,1,0,2021-2022,False,0.0627
Unai Dufur,ESP,DF,Osasuna,La Liga,22,1,90,0,0,2021-2022,False,0.0
Denzel Dumfries,NED,MF,Inter,Serie A,25,33,2028,5,4,2021-2022,True,0.3994
Paul Dummett,WAL,DF,Newcastle United,Premier League,29,3,198,0,0,2021-2022,False,0.0
Alfred Duncan,GHA,MF,Fiorentina,Serie A,28,33,1931,2,2,2021-2022,True,0.1864
Lewis Dunk,ENG,DF,Brighton,Premier League,29,29,2573,1,0,2021-2022,False,0.035
Erik Durm,GER,"DF,MF",Eintracht Frankfurt,Bundesliga,29,7,474,0,1,2021-2022,True,0.1899
Hugo Duro,ESP,FW,Getafe,La Liga,21,1,12,0,0,2021-2022,False,0.0
Hugo Duro,ESP,"MF,FW",Valencia,La Liga,21,30,1834,7,1,2021-2022,True,0.3926
Jean-Kevin Duverne,HAI,DF,Brest,Ligue 1,24,37,3007,1,3,2021-2022,True,0.1197
Paulo Dybala,ARG,"FW,MF",Juventus,Serie A,27,29,2061,10,5,2021-2022,True,0.655
Edin Džeko,BIH,FW,Inter,Serie A,35,36,2469,13,6,2021-2022,True,0.6926
Enzo Ebosse,CMR,"DF,MF",Angers,Ligue 1,22,27,1890,0,0,2021-2022,False,0.0
Tyronne Ebuehi,NGA,DF,Venezia,Serie A,25,19,1138,0,0,2021-2022,False,0.0
Ederson,BRA,GK,Manchester City,Premier League,27,37,3330,0,0,2021-2022,False,0.0
Éderson,BRA,MF,Salernitana,Serie A,22,15,1147,2,1,2021-2022,True,0.2354
Odsonne Édouard,FRA,"FW,MF",Crystal Palace,Premier League,23,28,1564,6,3,2021-2022,True,0.5179
CJ Egan-Riley,ENG,DF,Manchester City,Premier League,18,1,4,0,0,2021-2022,False,0.0
Maximilian Eggestein,GER,MF,Freiburg,Bundesliga,24,31,2194,1,2,2021-2022,True,0.1231
Lilian Egloff,GER,MF,Stuttgart,Bundesliga,18,4,31,0,0,2021-2022,False,0.0
Kingsley Ehizibue,NED,DF,Köln,Bundesliga,26,16,681,0,1,2021-2022,True,0.1322
Julian Eitschberger,GER,DF,Hertha BSC,Bundesliga,17,1,45,0,0,2021-2022,False,0.0
Albin Ekdal,SWE,MF,Sampdoria,Serie A,32,26,1637,1,0,2021-2022,False,0.055
Hugo Ekitike,FRA,FW,Reims,Ligue 1,19,24,1273,10,3,2021-2022,True,0.9191
Jurgen Ekkelenkamp,NED,MF,Hertha BSC,Bundesliga,21,21,718,3,0,2021-2022,False,0.376
Caleb Ekuban,GHA,"FW,MF",Genoa,Serie A,27,30,1716,1,2,2021-2022,True,0.1573
Anthony Elanga,SWE,MF,Manchester Utd,Premier League,19,21,1214,2,2,2021-2022,True,0.2965
Alberth Elis,HON,"FW,MF",Bordeaux,Ligue 1,25,20,1409,9,1,2021-2022,True,0.6388
Harvey Elliott,ENG,MF,Liverpool,Premier League,18,6,346,0,0,2021-2022,False,0.0
Elif Elmas,MKD,MF,Napoli,Serie A,21,37,1620,3,4,2021-2022,True,0.3889
Mohamed Elneny,EGY,MF,Arsenal,Premier League,29,14,806,0,2,2021-2022,True,0.2233
Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,27,30,2105,4,1,2021-2022,True,0.2138
Nico Elvedi,SUI,DF,Gladbach,Bundesliga,24,28,2430,1,0,2021-2022,False,0.037
Mohamed Elyounoussi,NOR,MF,Southampton,Premier League,26,30,2042,4,2,2021-2022,True,0.2644
Adri Embarba,ESP,"MF,FW",Espanyol,La Liga,29,32,1986,0,2,2021-2022,True,0.0906
Breel Embolo,SUI,"FW,MF",Gladbach,Bundesliga,24,29,2166,9,3,2021-2022,True,0.4986
Emerson,BRA,DF,Barcelona,La Liga,22,3,91,0,0,2021-2022,False,0.0
Emerson,BRA,"MF,DF",Tottenham Hotspur,Premier League,22,31,2286,1,1,2021-2022,True,0.0787
Renaud Emond,BEL,"MF,FW",Nantes,Ligue 1,29,6,190,0,0,2021-2022,False,0.0
Youssef En-Nesyri,MAR,FW,Sevilla,La Liga,24,23,1277,5,1,2021-2022,True,0.4229
Keita Endo,JPN,"FW,MF",Union Berlin,Bundesliga,23,4,55,0,0,2021-2022,False,0.0
Wataru Endo,JPN,MF,Stuttgart,Bundesliga,28,33,2899,4,2,2021-2022,True,0.1863
Christian Eriksen,DEN,MF,Brentford,Premier League,29,11,939,1,4,2021-2022,True,0.4792
Martin Erlic,CRO,DF,Spezia,Serie A,23,30,2576,2,0,2021-2022,False,0.0699
Gonzalo Escalante,ARG,MF,Lazio,Serie A,28,1,9,0,0,2021-2022,False,0.0
Gonzalo Escalante,ARG,MF,Alavés,La Liga,28,17,1300,5,0,2021-2022,False,0.3462
Aarón Escandell,ESP,GK,Granada,La Liga,25,4,284,0,0,2021-2022,False,0.0
Sergio Escudero,ESP,DF,Granada,La Liga,31,27,1434,2,1,2021-2022,True,0.1883
Alfonso Espino,URU,DF,Cádiz,La Liga,29,37,3329,2,2,2021-2022,True,0.1081
Michael Esser,GER,GK,Bochum,Bundesliga,33,3,270,0,0,2021-2022,False,0.0
Estanis,ESP,FW,Barcelona,La Liga,17,1,11,0,0,2021-2022,False,0.0
Maxime Estève,FRA,DF,Montpellier,Ligue 1,19,24,1857,0,0,2021-2022,False,0.0
Pervis Estupiñán,ECU,DF,Villarreal,La Liga,23,28,1575,0,1,2021-2022,True,0.0571
Oghenekaro Etebo,NGA,MF,Watford,Premier League,25,9,401,0,0,2021-2022,False,0.0
Jonny Evans,NIR,DF,Leicester City,Premier League,33,18,1348,1,1,2021-2022,True,0.1335
Eberechi Eze,ENG,"MF,FW",Crystal Palace,Premier League,23,13,605,1,1,2021-2022,True,0.2975
Abde Ezzalzouli,MAR,FW,Barcelona,La Liga,19,10,580,1,0,2021-2022,False,0.1552
Łukasz Fabiański,POL,GK,West Ham United,Premier League,36,37,3330,0,0,2021-2022,False,0.0
Fabinho,BRA,MF,Liverpool,Premier League,27,29,2314,5,1,2021-2022,True,0.2334
Fábio,BRA,"DF,MF",Nantes,Ligue 1,31,27,1667,0,2,2021-2022,True,0.108
Cesc Fàbregas,ESP,"FW,MF",Monaco,Ligue 1,34,2,38,0,0,2021-2022,False,0.0
Wout Faes,BEL,DF,Reims,Ligue 1,23,37,3330,4,0,2021-2022,False,0.1081
Wahid Faghir,DEN,FW,Stuttgart,Bundesliga,18,6,123,1,0,2021-2022,False,0.7317
Romain Faivre,FRA,MF,Lyon,Ligue 1,23,14,889,3,0,2021-2022,False,0.3037
Romain Faivre,FRA,MF,Brest,Ligue 1,23,21,1795,7,5,2021-2022,True,0.6017
Radamel Falcao,COL,FW,Rayo Vallecano,La Liga,35,22,838,6,0,2021-2022,False,0.6444
Diego Falcinelli,ITA,"FW,MF",Bologna,Serie A,30,6,66,0,0,2021-2022,False,0.0
Wladimiro Falcone,ITA,GK,Sampdoria,Serie A,26,10,855,0,0,2021-2022,False,0.0
Fali,ESP,"DF,MF",Cádiz,La Liga,27,28,1803,0,2,2021-2022,True,0.0998
Paolo Faragò,ITA,"DF,MF",Cagliari,Serie A,28,1,16,0,0,2021-2022,False,0.0
Omar Faraj,PLE,FW,Levante,La Liga,19,1,4,0,0,2021-2022,False,0.0
Davide Faraoni,ITA,MF,Hellas Verona,Serie A,29,32,2572,4,5,2021-2022,True,0.3149
Mohamed Fares,ALG,"MF,DF",Genoa,Serie A,25,9,587,2,1,2021-2022,True,0.46
Diego Farias,BRA,FW,Cagliari,Serie A,31,4,66,0,0,2021-2022,False,0.0
Wuilker Faríñez,VEN,GK,Lens,Ligue 1,23,13,1105,0,0,2021-2022,False,0.0
Ömer Faruk Beyaz,TUR,MF,Stuttgart,Bundesliga,17,4,71,0,0,2021-2022,False,0.0
Noah Fatar,FRA,FW,Angers,Ligue 1,19,3,5,0,0,2021-2022,False,0.0
Ansu Fati,ESP,FW,Barcelona,La Liga,18,10,336,4,0,2021-2022,False,1.0714
Julien Faussurier,FRA,"MF,DF",Brest,Ligue 1,34,16,489,0,1,2021-2022,True,0.184
Andrea Favilli,ITA,FW,Genoa,Serie A,24,1,36,0,0,2021-2022,False,0.0
Federico Fazio,ARG,DF,Salernitana,Serie A,34,16,1434,1,0,2021-2022,False,0.0628
Aleix Febas,ESP,MF,Mallorca,La Liga,25,4,117,0,0,2021-2022,False,0.0
Adrian Fein,GER,MF,Greuther Fürth,Bundesliga,22,3,32,0,0,2021-2022,False,0.0
Nabil Fekir,FRA,MF,Real Betis,La Liga,28,34,2794,6,8,2021-2022,True,0.451
Felipe,BRA,DF,Atlético Madrid,La Liga,32,26,1504,2,1,2021-2022,True,0.1795
Luiz Felipe,ITA,DF,Lazio,Serie A,24,31,2491,0,0,2021-2022,False,0.0
João Félix,POR,FW,Atlético Madrid,La Liga,21,24,1263,8,4,2021-2022,True,0.8551
Ohis Felix Uduokhai,GER,DF,Augsburg,Bundesliga,23,13,787,0,0,2021-2022,False,0.0
Kiko Femenía,ESP,DF,Watford,Premier League,30,27,2142,0,5,2021-2022,True,0.2101
Evan Ferguson,IRL,FW,Brighton,Premier League,16,1,23,0,0,2021-2022,False,0.0
Nathan Ferguson,ENG,DF,Crystal Palace,Premier League,20,1,9,0,0,2021-2022,False,0.0
Bruno Fernandes,POR,MF,Manchester Utd,Premier League,26,36,3111,10,6,2021-2022,True,0.4629
Edimilson Fernandes,SUI,MF,Arminia,Bundesliga,25,7,283,0,0,2021-2022,False,0.0
Aitor Fernández,ESP,GK,Levante,La Liga,30,13,1166,0,0,2021-2022,False,0.0
Álex Fernández,ESP,MF,Cádiz,La Liga,28,32,2051,3,2,2021-2022,True,0.2194
Álvaro Fernández,ESP,GK,Brentford,Premier League,23,12,1080,0,0,2021-2022,False,0.0
Federico Fernández,ARG,DF,Newcastle United,Premier League,32,7,523,0,0,2021-2022,False,0.0
Fernandinho,BRA,"MF,DF",Manchester City,Premier League,36,19,964,2,1,2021-2022,True,0.2801
Fernando,BRA,"MF,DF",Sevilla,La Liga,34,24,1850,1,1,2021-2022,True,0.0973
Alex Ferrari,ITA,DF,Sampdoria,Serie A,27,23,1643,1,0,2021-2022,False,0.0548
Salvador Ferrer,ESP,"DF,MF",Spezia,Serie A,23,27,1495,0,3,2021-2022,True,0.1806
Jordan Ferri,FRA,MF,Montpellier,Ligue 1,29,34,2911,0,2,2021-2022,True,0.0618
Riccardo Fiamozzi,ITA,DF,Empoli,Serie A,28,10,620,0,1,2021-2022,True,0.1452
Fidel,ESP,MF,Elche,La Liga,31,33,2261,5,6,2021-2022,True,0.4379
Karol Fila,POL,"DF,MF",Strasbourg,Ligue 1,23,16,560,0,0,2021-2022,False,0.0
Alfreð Finnbogason,ISL,"FW,MF",Augsburg,Bundesliga,32,10,292,2,1,2021-2022,True,0.9247
Luca Fiordilino,ITA,MF,Venezia,Serie A,25,15,661,0,0,2021-2022,False,0.0
Vincenzo Fiorillo,ITA,GK,Salernitana,Serie A,31,1,90,0,0,2021-2022,False,0.0
Roberto Firmino,BRA,FW,Liverpool,Premier League,29,20,990,5,4,2021-2022,True,0.8182
Junior Firpo,DOM,"DF,MF",Leeds United,Premier League,24,24,1711,0,2,2021-2022,True,0.1052
Mark Flekken,NED,GK,Freiburg,Bundesliga,28,32,2880,0,0,2021-2022,False,0.0
Ashley Fletcher,ENG,FW,Watford,Premier League,25,3,30,0,0,2021-2022,False,0.0
Alexis Flips,FRA,MF,Reims,Ligue 1,21,25,1056,2,4,2021-2022,True,0.5114
Alessandro Florenzi,ITA,"DF,MF",Milan,Serie A,30,24,1152,2,0,2021-2022,False,0.1562
Phil Foden,ENG,FW,Manchester City,Premier League,21,28,2128,9,5,2021-2022,True,0.5921
Mamadou Fofana,MLI,"DF,MF",Metz,Ligue 1,23,1,33,0,0,2021-2022,False,0.0
Seko Fofana,CIV,MF,Lens,Ligue 1,26,38,3357,8,1,2021-2022,True,0.2413
Wesley Fofana,FRA,DF,Leicester City,Premier League,20,7,630,0,0,2021-2022,False,0.0
Youssouf Fofana,FRA,MF,Monaco,Ligue 1,22,33,2190,0,4,2021-2022,True,0.1644
Thomas Foket,BEL,"MF,DF",Reims,Ligue 1,26,29,2235,1,0,2021-2022,False,0.0403
Thomas Fontaine,MAD,DF,Lorient,Ligue 1,30,2,167,0,0,2021-2022,False,0.0
José Fontán,ESP,DF,Celta Vigo,La Liga,21,9,276,0,0,2021-2022,False,0.0
José Fonte,POR,DF,Lille,Ligue 1,37,38,3420,0,2,2021-2022,True,0.0526
Fernando Forestieri,ITA,"FW,MF",Udinese,Serie A,31,4,58,2,1,2021-2022,True,4.6552
Pablo Fornals,ESP,MF,West Ham United,Premier League,25,36,2795,6,3,2021-2022,True,0.2898
Emil Forsberg,SWE,MF,RB Leipzig,Bundesliga,29,31,1706,6,2,2021-2022,True,0.422
Adam Forshaw,ENG,MF,Leeds United,Premier League,29,22,1530,0,1,2021-2022,True,0.0588
Marcus Forss,FIN,FW,Brentford,Premier League,22,7,209,0,1,2021-2022,True,0.4306
Fraser Forster,ENG,GK,Southampton,Premier League,33,19,1710,0,0,2021-2022,False,0.0
Philipp Förster,GER,"MF,FW",Stuttgart,Bundesliga,26,20,967,2,1,2021-2022,True,0.2792
Francesco Forte,ITA,FW,Venezia,Serie A,28,12,422,1,0,2021-2022,False,0.2133
Steven Fortes,CPV,DF,Lens,Ligue 1,29,1,90,0,0,2021-2022,False,0.0
Ben Foster,ENG,GK,Watford,Premier League,38,26,2340,0,1,2021-2022,True,0.0385
Tariqe Fosu,GHA,"FW,MF",Brentford,Premier League,25,1,17,0,0,2021-2022,False,0.0
Timothy Fosu-Mensah,NED,DF,Leverkusen,Bundesliga,23,6,145,0,0,2021-2022,False,0.0
Dimitri Foulquier,FRA,DF,Granada,La Liga,28,2,180,0,0,2021-2022,False,0.0
Dimitri Foulquier,FRA,"DF,MF",Valencia,La Liga,28,29,2342,0,1,2021-2022,True,0.0384
Juan Foyth,ARG,DF,Villarreal,La Liga,23,25,1924,1,1,2021-2022,True,0.0936
