player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Ivan Aiardi,ITA,GK,Lecce,Serie A,26,3,178,0,0,1997-1998,False,0.0
José Aizpurúa,ESP,GK,Salamanca,La Liga,27,8,720,0,0,1997-1998,False,0.0
Jonathan Akpoborie,NGA,FW,Stuttgart,Bundesliga,28,30,2260,10,0,1997-1998,False,0.3982
David Albelda,ESP,"DF,MF",Valencia,La Liga,19,5,80,0,0,1997-1998,False,0.0
Philippe Albert,BEL,DF,Newcastle United,Premier League,29,23,1819,0,2,1997-1998,True,0.099
Demetrio Albertini,ITA,"FW,MF",Milan,Serie A,25,28,2413,0,0,1997-1998,False,0.0
Alberto,ESP,GK,Real Sociedad,La Liga,28,38,3420,0,0,1997-1998,False,0.0
Óscar Alcides Mena,ARG,MF,Mallorca,La Liga,26,35,2983,7,0,1997-1998,False,0.2112
Aldair,BRA,DF,Roma,Serie A,31,28,2412,3,0,1997-1998,False,0.1119
Aitor Aldeondo,ESP,FW,Real Sociedad,La Liga,22,10,399,3,0,1997-1998,False,0.6767
Christian Alder,GER,DF,Arminia,Bundesliga,18,7,287,0,0,1997-1998,False,0.0
Niclas Alexandersson,SWE,MF,Sheffield Weds,Premier League,25,6,405,0,0,1997-1998,False,0.0
Alexis,ESP,DF,Tenerife,La Liga,23,23,1866,1,0,1997-1998,False,0.0482
Pablo Alfaro,ESP,DF,Mérida,La Liga,28,34,3038,0,0,1997-1998,False,0.0
Jimmy Algerino,FRA,DF,Paris Saint-Germain,Division 1,25,30,2168,1,0,1997-1998,False,0.0415
Imanol Alguacil,ESP,DF,Real Sociedad,La Liga,26,4,339,0,0,1997-1998,False,0.0
Hervé Alicarte,FRA,DF,Montpellier,Division 1,22,25,2242,3,0,1997-1998,False,0.1204
Hasney Aljofree,ENG,DF,Bolton Wanderers,Premier League,19,2,180,0,0,1997-1998,False,0.0
Bittor Alkiza,ESP,MF,Athletic Club,La Liga,26,37,3146,1,0,1997-1998,False,0.0286
Rafael Alkorta,ESP,DF,Athletic Club,La Liga,28,29,2484,1,0,1997-1998,False,0.0362
Marcus Allbäck,SWE,FW,Bari,Serie A,24,16,858,0,0,1997-1998,False,0.0
Massimiliano Allegri,ITA,MF,Napoli,Serie A,29,7,481,0,0,1997-1998,False,0.0
Graham Allen,ENG,DF,Everton,Premier League,20,5,200,0,0,1997-1998,False,0.0
Rory Allen,ENG,FW,Tottenham Hotspur,Premier League,19,4,75,0,0,1997-1998,False,0.0
Bernard Allou,FRA,"FW,MF",Paris Saint-Germain,Division 1,22,3,22,0,0,1997-1998,False,0.0
Matías Almeyda,ARG,"DF,MF",Lazio,Serie A,23,19,1233,0,0,1997-1998,False,0.0
Edu Alonso,ESP,MF,Salamanca,La Liga,23,27,1735,1,0,1997-1998,False,0.0519
Txema Alonso,ESP,"DF,MF",Racing Sant,La Liga,26,27,2168,1,0,1997-1998,False,0.0415
Luca Altomare,ITA,MF,Napoli,Serie A,25,24,1596,2,0,1997-1998,False,0.1128
Armando Álvarez,ESP,DF,Dep La Coruña,La Liga,27,32,2588,2,0,1997-1998,False,0.0696
Moisés Álvarez Goya,NAN,,Tenerife,La Liga,19,11,990,0,0,1997-1998,False,0.0
Paulo Alves,POR,FW,West Ham United,Premier League,27,4,22,0,0,1997-1998,False,0.0
Gabriel Amato,ARG,FW,Mallorca,La Liga,26,35,2845,13,0,1997-1998,False,0.4112
José Amavisca,ESP,"FW,MF",Real Madrid,La Liga,26,25,1294,0,0,1997-1998,False,0.0
Gabriele Ambrosetti,ITA,MF,Vicenza,Serie A,23,30,1698,5,0,1997-1998,False,0.265
Massimo Ambrosini,ITA,MF,Vicenza,Serie A,20,27,2187,1,0,1997-1998,False,0.0412
Marco Ambrosio,ITA,GK,Sampdoria,Serie A,24,3,201,0,0,1997-1998,False,0.0
Raffaele Ametrano,ITA,MF,Empoli,Serie A,24,29,2214,3,0,1997-1998,False,0.122
Daniel Amieva,ESP,MF,Oviedo,La Liga,21,2,21,0,0,1997-1998,False,0.0
Guillermo Amor,ESP,MF,Barcelona,La Liga,29,23,1141,0,0,1997-1998,False,0.0
Christian Amoroso,ITA,MF,Fiorentina,Serie A,20,15,452,0,0,1997-1998,False,0.0
Márcio Amoroso,BRA,FW,Udinese,Serie A,23,25,1735,5,0,1997-1998,False,0.2594
Nicola Amoruso,ITA,FW,Juventus,Serie A,22,10,350,2,0,1997-1998,False,0.5143
Chrissovalantis Anagnostou,GRE,MF,Gladbach,Bundesliga,21,7,307,0,0,1997-1998,False,0.0
Giuseppe Anastasi,ITA,DF,Lecce,Serie A,23,2,43,0,0,1997-1998,False,0.0
Ingo Anderbrügge,GER,MF,Schalke 04,Bundesliga,33,15,598,2,0,1997-1998,False,0.301
Henrik Andersen,DEN,DF,Köln,Bundesliga,32,11,857,0,0,1997-1998,False,0.0
Sonny Anderson,BRA,FW,Barcelona,La Liga,26,23,1745,10,0,1997-1998,False,0.5158
Anders Andersson,SWE,"FW,MF",Blackburn Rovers,Premier League,23,4,78,0,0,1997-1998,False,0.0
Andreas Andersson,SWE,FW,Newcastle United,Premier League,23,12,78,2,0,1997-1998,False,2.3077
Andreas Andersson,SWE,FW,Milan,Serie A,23,12,291,1,0,1997-1998,False,0.3093
Bengt Andersson,SWE,GK,Tenerife,La Liga,30,15,1350,0,0,1997-1998,False,0.0
Kennet Andersson,SWE,FW,Bologna,Serie A,29,32,2690,12,0,1997-1998,False,0.4015
Patrik Andersson,SWE,DF,Gladbach,Bundesliga,25,30,2634,3,0,1997-1998,False,0.1025
Darren Anderton,ENG,MF,Tottenham Hotspur,Premier League,25,15,653,0,1,1997-1998,True,0.1378
José Antonio García Andrade,ESP,,Dep La Coruña,La Liga,19,1,6,0,0,1997-1998,False,0.0
William Amaral de Andrade,BRA,DF,Compostela,La Liga,29,13,981,1,0,1997-1998,False,0.0917
Loïc Andraud,FRA,FW,Toulouse,Division 1,20,3,150,0,0,1997-1998,False,0.0
Tore André Flo,NOR,FW,Chelsea,Premier League,24,34,1719,11,2,1997-1998,True,0.6806
Pierre-Yves André,FRA,FW,Bastia,Division 1,23,29,1754,1,0,1997-1998,False,0.0513
David Andréani,FRA,FW,Nantes,Division 1,21,5,102,1,0,1997-1998,False,0.8824
Juan Andrés Gómez,ARG,DF,Real Sociedad,La Liga,26,30,2444,0,0,1997-1998,False,0.0
Nicolas Anelka,FRA,FW,Arsenal,Premier League,18,26,1490,6,6,1997-1998,True,0.7248
Markus Anfang,GER,MF,Schalke 04,Bundesliga,23,3,91,0,0,1997-1998,False,0.0
Miguel Ángel Angulo,ESP,"FW,MF",Valencia,La Liga,20,28,1543,3,0,1997-1998,False,0.175
Miguel Ángel Benítez,PAR,FW,Espanyol,La Liga,27,22,939,3,0,1997-1998,False,0.2875
José Ángel Ferrera,ESP,,Zaragoza,La Liga,22,1,17,0,0,1997-1998,False,0.0
Miguel Ángel Nadal,ESP,"DF,MF",Barcelona,La Liga,31,21,1669,0,0,1997-1998,False,0.0
Miguel Ángel Soria,ESP,DF,Valencia,La Liga,23,23,2070,0,0,1997-1998,False,0.0
Jocelyn Angloma,FRA,"DF,MF",Valencia,La Liga,31,32,2697,3,0,1997-1998,False,0.1001
Iván Ania,ESP,MF,Oviedo,La Liga,19,27,886,0,0,1997-1998,False,0.0
Paolo Annoni,ITA,DF,Lecce,Serie A,27,14,700,0,0,1997-1998,False,0.0
Ghislain Anselmini,FRA,DF,Lyon,Division 1,27,25,1763,0,0,1997-1998,False,0.0
Mikel Antía,ESP,DF,Real Sociedad,La Liga,24,11,596,1,0,1997-1998,False,0.151
José Antonio Pikabea,ESP,DF,Real Sociedad,La Liga,26,36,3214,1,0,1997-1998,False,0.028
Juan Antonio Pizzi,ESP,FW,Barcelona,La Liga,29,15,638,2,0,1997-1998,False,0.2821
Juan Antonio Ureña,ESP,DF,Real Betis,La Liga,29,15,850,0,0,1997-1998,False,0.0
Hervé Anziani,FRA,MF,Bastia,Division 1,21,6,215,0,0,1997-1998,False,0.0
Luigi Apolloni,ITA,DF,Parma,Serie A,30,14,1030,2,0,1997-1998,False,0.1748
Stephen Appiah,GHA,MF,Udinese,Serie A,16,11,474,0,0,1997-1998,False,0.0
Matty Appleby,ENG,MF,Barnsley,Premier League,25,15,1056,0,0,1997-1998,False,0.0
Santiago Aragón,ESP,MF,Zaragoza,La Liga,29,26,1764,5,0,1997-1998,False,0.2551
Agustín Aranzábal,ESP,DF,Real Sociedad,La Liga,24,19,1621,1,0,1997-1998,False,0.0555
Leonardo Araújo,BRA,"DF,MF",Milan,Serie A,27,27,1694,3,0,1997-1998,False,0.1594
Leonardo Araújo,BRA,"DF,MF",Paris Saint-Germain,Division 1,27,2,35,0,0,1997-1998,False,0.0
Antonio Arcadio,ITA,FW,Empoli,Serie A,24,3,37,0,0,1997-1998,False,0.0
Neal Ardley,ENG,MF,Wimbledon,Premier League,24,34,2730,2,2,1997-1998,True,0.1319
Chris Armstrong,ENG,FW,Tottenham Hotspur,Premier League,26,19,1284,5,0,1997-1998,False,0.3505
Marc Arnold,GER,MF,Hertha BSC,Bundesliga,26,26,1592,2,0,1997-1998,False,0.1131
Salvatore Aronica,ITA,DF,Juventus,Serie A,19,1,1,0,0,1997-1998,False,0.0
Pegguy Arphexad,FRA,GK,Leicester City,Premier League,24,6,540,0,0,1997-1998,False,0.0
Frédéric Arpinon,FRA,MF,Strasbourg,Division 1,28,27,1656,3,0,1997-1998,False,0.163
Óscar Arpón,ESP,MF,Racing Sant,La Liga,22,31,1524,2,0,1997-1998,False,0.1181
Dominique Arribagé,FRA,DF,Toulouse,Division 1,26,31,2756,1,0,1997-1998,False,0.0327
Raúl Arribas,ESP,GK,Espanyol,La Liga,28,1,90,0,0,1997-1998,False,0.0
Hervé Arsène,MAD,"DF,MF",Lens,Division 1,33,19,987,0,0,1997-1998,False,0.0
Arteaga,ESP,MF,Espanyol,La Liga,28,34,1928,4,0,1997-1998,False,0.1867
Fabio Artico,ITA,FW,Empoli,Serie A,23,2,19,0,0,1997-1998,False,0.0
Aljoša Asanović,CRO,MF,Napoli,Serie A,31,15,767,0,0,1997-1998,False,0.0
Aljoša Asanović,CRO,MF,Derby County,Premier League,31,4,253,1,1,1997-1998,True,0.7115
Faustino Asprilla,COL,FW,Newcastle United,Premier League,27,10,703,2,2,1997-1998,True,0.5121
Faustino Asprilla,COL,FW,Parma,Serie A,27,4,189,0,0,1997-1998,False,0.0
Éric Assati,REU,DF,Auxerre,Division 1,22,11,495,0,0,1997-1998,False,0.0
Komlan Assignon,TOG,MF,Cannes,Division 1,23,5,369,0,0,1997-1998,False,0.0
Ludovic Asuar,FRA,MF,Marseille,Division 1,20,15,664,1,0,1997-1998,False,0.1355
Serhiy Atelkin,UKR,FW,Lecce,Serie A,25,16,932,3,0,1997-1998,False,0.2897
Peter Atherton,ENG,"DF,MF",Sheffield Weds,Premier League,27,27,2334,3,1,1997-1998,True,0.1542
Alessandro Atzeni,ITA,FW,Fiorentina,Serie A,17,2,23,0,0,1997-1998,False,0.0
Philippe Avenet,FRA,MF,Châteauroux,Division 1,30,4,248,0,0,1997-1998,False,0.0
Christophe Avril,FRA,DF,Strasbourg,Division 1,29,1,8,0,0,1997-1998,False,0.0
Roberto Ayala,ARG,DF,Napoli,Serie A,24,28,2481,0,0,1997-1998,False,0.0
Khodadad Azizi,IRN,FW,Köln,Bundesliga,26,20,1187,5,0,1997-1998,False,0.3791
Ibrahim Ba,FRA,MF,Milan,Serie A,23,31,2382,1,0,1997-1998,False,0.0378
Espen Baardsen,NOR,GK,Tottenham Hotspur,Premier League,19,9,810,0,0,1997-1998,False,0.0
Christof Babatz,GER,MF,Hamburger SV,Bundesliga,22,7,125,0,0,1997-1998,False,0.0
Celestine Babayaro,NGA,"DF,MF",Chelsea,Premier League,18,8,649,0,0,1997-1998,False,0.0
Phil Babb,IRL,DF,Liverpool,Premier League,26,19,1626,0,0,1997-1998,False,0.0
Markus Babbel,GER,DF,Bayern Munich,Bundesliga,24,30,2444,1,0,1997-1998,False,0.0368
Salvadore Bacci,ITA,MF,Brescia,Serie A,32,2,97,0,0,1997-1998,False,0.0
Jonathan Bachini,ITA,MF,Udinese,Serie A,22,29,2373,2,0,1997-1998,False,0.0759
Dino Baggio,ITA,MF,Parma,Serie A,26,29,2491,5,0,1997-1998,False,0.1807
Roberto Baggio,ITA,"FW,MF",Bologna,Serie A,30,30,2314,22,0,1997-1998,False,0.8557
Karim Bagheri,IRN,MF,Arminia,Bundesliga,23,18,907,3,0,1997-1998,False,0.2977
Markus Bähr,GER,MF,Karlsruher,Bundesliga,22,8,175,0,0,1997-1998,False,0.0
Vítor Baía,POR,GK,Barcelona,La Liga,27,2,180,0,0,1997-1998,False,0.0
Francesco Baiano,ITA,FW,Derby County,Premier League,29,34,2542,12,6,1997-1998,True,0.6373
Pascal Baills,FRA,DF,Montpellier,Division 1,32,29,2442,1,0,1997-1998,False,0.0369
Jacek Bąk,POL,DF,Lyon,Division 1,24,19,1567,0,0,1997-1998,False,0.0
Ibrahima Bakayoko,CIV,FW,Montpellier,Division 1,20,28,2306,7,0,1997-1998,False,0.2732
Krasimir Balakov,BUL,MF,Stuttgart,Bundesliga,31,31,2735,11,0,1997-1998,False,0.362
Abel Balbo,ARG,FW,Roma,Serie A,31,28,2164,14,0,1997-1998,False,0.5823
Daniele Baldini,ITA,DF,Empoli,Serie A,33,30,2518,1,0,1997-1998,False,0.0357
Francesco Baldini,ITA,DF,Napoli,Serie A,23,30,2696,0,0,1997-1998,False,0.0
Michael Ball,ENG,DF,Everton,Premier League,17,25,1886,1,0,1997-1998,False,0.0477
Michael Ballack,GER,MF,Kaiserslautern,Bundesliga,20,16,608,0,0,1997-1998,False,0.0
David Balleri,ITA,DF,Sampdoria,Serie A,28,25,2136,0,0,1997-1998,False,0.0
Sergio Ballesteros,ESP,DF,Tenerife,La Liga,21,24,2087,0,0,1997-1998,False,0.0
Marco Ballotta,ITA,GK,Lazio,Serie A,33,1,90,0,0,1997-1998,False,0.0
Holger Ballwanz,GER,"DF,MF",Wolfsburg,Bundesliga,29,17,983,0,0,1997-1998,False,0.0
Anthony Bancarel,FRA,FW,Guingamp,Division 1,26,13,755,3,0,1997-1998,False,0.3576
Ricardo Bango,ESP,MF,Sporting Gijón,La Liga,28,17,913,2,0,1997-1998,False,0.1972
Tal Banin,ISR,MF,Brescia,Serie A,26,26,2047,1,0,1997-1998,False,0.044
Joan Barbarà,ESP,FW,Salamanca,La Liga,31,1,1,0,0,1997-1998,False,0.0
Sergej Barbarez,BIH,"FW,MF",Hansa Rostock,Bundesliga,25,32,2608,11,0,1997-1998,False,0.3796
Cédric Barbosa,FRA,MF,Montpellier,Division 1,21,2,39,0,0,1997-1998,False,0.0
Cédric Bardon,FRA,"FW,MF",Lyon,Division 1,20,24,1408,3,0,1997-1998,False,0.1918
Yannick Baret,FRA,MF,Guingamp,Division 1,24,33,2795,1,0,1997-1998,False,0.0322
Sergi Barjuán,ESP,DF,Barcelona,La Liga,25,31,2782,2,0,1997-1998,False,0.0647
Nick Barmby,ENG,"FW,MF",Everton,Premier League,23,30,2325,2,7,1997-1998,True,0.3484
Darren Barnard,WAL,"DF,MF",Barnsley,Premier League,25,35,2919,2,4,1997-1998,True,0.185
John Barnes,ENG,"DF,FW",Newcastle United,Premier League,33,26,1842,6,0,1997-1998,False,0.2932
Marco Barollo,ITA,MF,Brescia,Serie A,25,11,315,0,0,1997-1998,False,0.0
Giuseppe Baronchelli,ITA,DF,Lecce,Serie A,26,16,926,0,0,1997-1998,False,0.0
Roberto Baronio,ITA,MF,Vicenza,Serie A,19,13,318,0,0,1997-1998,False,0.0
Earl Barrett,ENG,DF,Sheffield Weds,Premier League,30,10,875,0,1,1997-1998,True,0.1029
Earl Barrett,ENG,DF,Everton,Premier League,30,13,987,0,0,1997-1998,False,0.0
Gareth Barry,ENG,MF,Aston Villa,Premier League,16,2,132,0,0,1997-1998,False,0.0
Fabien Barthez,FRA,GK,Monaco,Division 1,26,30,2700,0,0,1997-1998,False,0.0
Warren Barton,ENG,DF,Newcastle United,Premier League,28,23,1659,3,0,1997-1998,False,0.1627
Jorge Bartual,ESP,GK,Valencia,La Liga,25,2,180,0,0,1997-1998,False,0.0
Patrick Barul,FRA,DF,Cannes,Division 1,19,27,2114,0,0,1997-1998,False,0.0
Steve Basham,ENG,FW,Southampton,Premier League,19,9,96,0,1,1997-1998,True,0.9375
Mario Basler,GER,"FW,MF",Bayern Munich,Bundesliga,28,22,1476,5,0,1997-1998,False,0.3049
Christian Bassila,FRA,"DF,MF",Lyon,Division 1,19,21,1058,1,0,1997-1998,False,0.0851
Salaheddine Bassir,MAR,FW,Dep La Coruña,La Liga,24,21,1267,5,0,1997-1998,False,0.3552
Yıldıray Baştürk,TUR,MF,Bochum,Bundesliga,18,17,443,1,0,1997-1998,False,0.2032
Gérald Baticle,FRA,FW,Strasbourg,Division 1,27,34,2940,8,0,1997-1998,False,0.2449
Gabriel Batistuta,ARG,FW,Fiorentina,Serie A,28,31,2790,21,0,1997-1998,False,0.6774
Laurent Batlles,FRA,MF,Toulouse,Division 1,21,31,2609,1,0,1997-1998,False,0.0345
David Batty,ENG,MF,Newcastle United,Premier League,28,32,2728,1,0,1997-1998,False,0.033
Nicolas Baudoin,FRA,DF,Châteauroux,Division 1,27,22,1894,0,0,1997-1998,False,0.0
Karsten Baumann,GER,DF,Köln,Bundesliga,27,33,2970,3,0,1997-1998,False,0.0909
Jens Bäumer,GER,MF,Karlsruher,Bundesliga,18,11,874,0,0,1997-1998,False,0.0
Steffen Baumgart,GER,FW,Hansa Rostock,Bundesliga,25,22,591,2,0,1997-1998,False,0.3046
Henryk Bałuszyński,POL,FW,Bochum,Bundesliga,25,12,595,1,0,1997-1998,False,0.1513
Peter Beagrie,ENG,FW,Everton,Premier League,31,6,314,0,0,1997-1998,False,0.0
Peter Beardsley,ENG,"FW,MF",Bolton Wanderers,Premier League,36,17,1197,2,0,1997-1998,False,0.1504
James Beattie,ENG,FW,Blackburn Rovers,Premier League,19,3,41,0,0,1997-1998,False,0.0
Miladin Bečanović,MNE,FW,Marseille,Division 1,24,12,757,0,0,1997-1998,False,0.0
Miladin Bečanović,MNE,FW,Le Havre,Division 1,24,16,1291,4,0,1997-1998,False,0.2789
Matthias Becker,GER,FW,Stuttgart,Bundesliga,23,8,222,0,0,1997-1998,False,0.0
David Beckham,ENG,MF,Manchester Utd,Premier League,22,37,3086,9,13,1997-1998,True,0.6416
Pascal Bedrossian,FRA,"FW,MF",Rennes,Division 1,22,6,114,0,0,1997-1998,False,0.0
Mark Beeney,ENG,GK,Leeds United,Premier League,29,1,90,0,0,1997-1998,False,0.0
Massimo Beghetto,ITA,DF,Vicenza,Serie A,28,21,1098,0,0,1997-1998,False,0.0
Stefan Beinlich,GER,MF,Leverkusen,Bundesliga,25,28,2366,7,0,1997-1998,False,0.2663
Radek Bejbl,CZE,"DF,MF",Atlético Madrid,La Liga,24,27,1932,0,0,1997-1998,False,0.0
Javier Bellido,ESP,DF,Compostela,La Liga,31,30,2613,7,0,1997-1998,False,0.2411
Olivier Bellisi,FRA,DF,Lyon,Division 1,21,1,13,0,0,1997-1998,False,0.0
Claudio Bellucci,ITA,FW,Napoli,Serie A,22,27,2317,10,0,1997-1998,False,0.3884
Francesco Bellucci,ITA,DF,Lecce,Serie A,24,15,1269,0,0,1997-1998,False,0.0
Davide Belotti,ITA,DF,Vicenza,Serie A,25,27,2371,0,0,1997-1998,False,0.0
Samir Beloufa,ALG,DF,Milan,Serie A,17,3,41,0,0,1997-1998,False,0.0
Alberto Belsué,ESP,DF,Zaragoza,La Liga,29,29,2420,2,0,1997-1998,False,0.0744
Francis Benali,ENG,DF,Southampton,Premier League,28,33,2806,1,1,1997-1998,True,0.0641
Ali Benarbia,ALG,MF,Monaco,Division 1,28,30,2115,1,0,1997-1998,False,0.0426
Antonio Benarrivo,ITA,DF,Parma,Serie A,28,24,2048,1,0,1997-1998,False,0.0439
Manfred Bender,GER,MF,1860 Munich,Bundesliga,31,21,1395,2,0,1997-1998,False,0.129
Álvaro Benito,ESP,MF,Tenerife,La Liga,20,2,119,1,0,1997-1998,False,0.7563
Sven Benken,GER,"DF,MF",Werder Bremen,Bundesliga,27,6,319,0,0,1997-1998,False,0.0
Marcus Bent,ENG,FW,Crystal Palace,Premier League,19,16,931,5,1,1997-1998,True,0.58
Paulo Bento,POR,MF,Oviedo,La Liga,28,36,3111,0,0,1997-1998,False,0.0
John Beresford,ENG,DF,Southampton,Premier League,30,10,889,0,1,1997-1998,True,0.1012
John Beresford,ENG,DF,Newcastle United,Premier League,30,18,1476,2,2,1997-1998,True,0.2439
Henning Berg,NOR,DF,Manchester Utd,Premier League,27,27,2233,1,0,1997-1998,False,0.0403
Patrik Berger,CZE,MF,Liverpool,Premier League,23,22,769,3,1,1997-1998,True,0.4681
Rafael Berges,ESP,DF,Celta Vigo,La Liga,26,28,2272,3,0,1997-1998,False,0.1188
Dennis Bergkamp,NED,FW,Arsenal,Premier League,28,28,2447,16,11,1997-1998,True,0.9931
Giuseppe Bergomi,ITA,DF,Inter,Serie A,33,28,2520,0,0,1997-1998,False,0.0
Guðni Bergsson,ISL,DF,Bolton Wanderers,Premier League,32,35,2992,2,0,1997-1998,False,0.0602
Eyal Berkovic,ISR,MF,West Ham United,Premier League,25,35,2810,7,9,1997-1998,True,0.5125
Mario Bermejo,ESP,FW,Athletic Club,La Liga,18,1,7,0,0,1997-1998,False,0.0
Thomas Berthold,GER,DF,Stuttgart,Bundesliga,32,31,2692,1,0,1997-1998,False,0.0334
Nicola Berti,ITA,MF,Tottenham Hotspur,Premier League,30,17,1418,3,3,1997-1998,True,0.3808
Nicola Berti,ITA,MF,Inter,Serie A,30,4,27,0,0,1997-1998,False,0.0
Teddy Bertin,FRA,DF,Marseille,Division 1,27,21,1540,0,0,1997-1998,False,0.0
Valerio Bertotto,ITA,DF,Udinese,Serie A,22,30,2700,0,0,1997-1998,False,0.0
Vladimir Beschastnykh,RUS,"FW,MF",Racing Sant,La Liga,23,34,2343,10,0,1997-1998,False,0.3841
Stefano Bettarini,ITA,DF,Fiorentina,Serie A,25,16,731,0,0,1997-1998,False,0.0
Stefano Bettella,ITA,DF,Empoli,Serie A,27,21,761,1,0,1997-1998,False,0.1183
Giovanni Bia,ITA,DF,Udinese,Serie A,28,3,270,0,0,1997-1998,False,0.0
Giovanni Bia,ITA,DF,Brescia,Serie A,28,19,1539,0,0,1997-1998,False,0.0
Leonardo Biagini,ARG,FW,Mérida,La Liga,20,27,1366,1,0,1997-1998,False,0.0659
Stefano Bianconi,ITA,DF,Empoli,Serie A,28,32,2869,0,0,1997-1998,False,0.0
Oliver Bierhoff,GER,FW,Udinese,Serie A,29,32,2836,27,0,1997-1998,False,0.8568
Emiliano Bigica,ITA,DF,Fiorentina,Serie A,23,9,190,0,0,1997-1998,False,0.0
Yoann Bigné,FRA,MF,Rennes,Division 1,19,27,2180,3,0,1997-1998,False,0.1239
Slaven Bilić,CRO,DF,Everton,Premier League,28,24,1937,0,1,1997-1998,True,0.0465
Patrizio Billio,ITA,MF,Crystal Palace,Premier League,23,3,93,0,0,1997-1998,False,0.0
Binho,BRA,"DF,MF",Empoli,Serie A,22,9,451,0,0,1997-1998,False,0.0
Manfred Binz,GER,DF,Brescia,Serie A,31,8,634,0,0,1997-1998,False,0.0
Manfred Binz,GER,DF,Dortmund,Bundesliga,31,12,917,0,0,1997-1998,False,0.0
Alessandro Birindelli,ITA,DF,Juventus,Serie A,22,29,2321,0,0,1997-1998,False,0.0
Ian Bishop,ENG,MF,West Ham United,Premier League,32,3,270,0,0,1997-1998,False,0.0
Pierpaolo Bisoli,ITA,MF,Empoli,Serie A,30,15,478,0,0,1997-1998,False,0.0
Girolamo Bizzarri,ITA,FW,Brescia,Serie A,30,8,338,3,0,1997-1998,False,0.7988
Nenad Bjeković,SRB,"FW,MF",Châteauroux,Division 1,23,7,295,0,0,1997-1998,False,0.0
Nenad Bjelica,CRO,MF,Real Betis,La Liga,25,3,73,0,0,1997-1998,False,0.0
Dean Blackwell,ENG,DF,Wimbledon,Premier League,27,35,3066,0,0,1997-1998,False,0.0
Nathan Blake,WAL,FW,Bolton Wanderers,Premier League,25,35,3085,12,5,1997-1998,True,0.4959
Laurent Blanc,FRA,"DF,MF",Marseille,Division 1,31,31,2790,11,0,1997-1998,False,0.3548
Serge Blanc,FRA,DF,Marseille,Division 1,24,29,1949,1,0,1997-1998,False,0.0462
Jocelyn Blanchard,FRA,MF,Metz,Division 1,25,33,2962,1,0,1997-1998,False,0.0304
Jesper Blomqvist,SWE,"DF,MF",Milan,Serie A,23,1,20,0,0,1997-1998,False,0.0
Jesper Blomqvist,SWE,"DF,MF",Parma,Serie A,23,28,1930,1,0,1997-1998,False,0.0466
Patrick Blondeau,FRA,DF,Bordeaux,Division 1,29,9,686,0,0,1997-1998,False,0.0
Patrick Blondeau,FRA,DF,Sheffield Weds,Premier League,29,6,488,0,1,1997-1998,True,0.1844
Luís Boa Morte,POR,"FW,MF",Arsenal,Premier League,19,15,430,0,0,1997-1998,False,0.0
George Boateng,NED,MF,Coventry City,Premier League,21,14,1140,1,0,1997-1998,False,0.0789
Zvonimir Boban,CRO,MF,Milan,Serie A,28,23,1690,2,0,1997-1998,False,0.1065
Fredi Bobic,GER,FW,Stuttgart,Bundesliga,25,29,2479,13,0,1997-1998,False,0.472
Michael Bochtler,GER,DF,Stuttgart,Bundesliga,21,1,46,0,0,1997-1998,False,0.0
Olaf Bodden,GER,FW,1860 Munich,Bundesliga,29,10,250,3,0,1997-1998,False,1.08
