player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Didier Dheedene,BEL,DF,1860 Munich,Bundesliga,29,19,1087,1,0,2001-2002,False,0.0828
Vikash Dhorasoo,FRA,MF,Bordeaux,Division 1,27,28,2488,1,7,2001-2002,True,0.2894
Luigi Di Biagio,ITA,MF,Inter,Serie A,30,31,2604,3,2,2001-2002,True,0.1728
Paolo Di Canio,ITA,FW,West Ham United,Premier League,33,26,2254,9,6,2001-2002,True,0.5989
Eusebio Di Francesco,ITA,MF,Piacenza,Serie A,31,31,2430,6,2,2001-2002,True,0.2963
Angelo Di Livio,ITA,"DF,MF",Fiorentina,Serie A,35,32,2865,1,1,2001-2002,True,0.0628
Marco Di Loreto,ITA,DF,Perugia,Serie A,26,33,2970,1,1,2001-2002,True,0.0606
David Di Michele,ITA,FW,Udinese,Serie A,25,25,1554,5,1,2001-2002,True,0.3475
Arturo Di Napoli,ITA,FW,Venezia,Serie A,27,24,1088,2,1,2001-2002,True,0.2482
Antonio Di Salvo,GER,FW,Hansa Rostock,Bundesliga,22,24,1575,4,4,2001-2002,True,0.4571
David Di Tommaso,FRA,DF,Sedan,Division 1,21,24,1754,0,1,2001-2002,True,0.0513
Marco Di Vaio,ITA,FW,Parma,Serie A,25,33,2892,20,7,2001-2002,True,0.8402
Lassina Diabaté,CIV,"DF,MF",Auxerre,Division 1,26,23,1782,0,1,2001-2002,True,0.0505
Aimo Diana,ITA,"DF,MF",Brescia,Serie A,23,2,180,0,1,2001-2002,True,0.5
Aimo Diana,ITA,"DF,MF",Parma,Serie A,23,21,1393,1,2,2001-2002,True,0.1938
Salif Diao,SEN,MF,Sedan,Division 1,24,22,1884,0,2,2001-2002,True,0.0955
Boubacar Diarra,MLI,DF,Freiburg,Bundesliga,22,24,2160,0,0,2001-2002,False,0.0
Alex Dias,BRA,FW,Paris Saint-Germain,Division 1,29,17,796,3,1,2001-2002,True,0.4523
Lamine Diatta,SEN,DF,Rennes,Division 1,26,21,1684,1,0,2001-2002,False,0.0534
Djibril Diawara,FRA,DF,Bolton Wanderers,Premier League,26,9,473,0,0,2001-2002,False,0.0
Christian Díaz,ARG,"DF,MF",Udinese,Serie A,25,1,90,0,0,2001-2002,False,0.0
Christian Díaz,ARG,"DF,MF",Mallorca,La Liga,25,8,486,0,0,2001-2002,False,0.0
Iván Díaz Ruiz,ESP,MF,Espanyol,La Liga,23,9,401,1,0,2001-2002,False,0.2244
Pablo Díaz Stalla,ESP,DF,Zaragoza,La Liga,29,28,2453,0,2,2001-2002,True,0.0734
Paul Dickov,SCO,FW,Leicester City,Premier League,28,12,959,4,1,2001-2002,True,0.4692
Étienne Didot,FRA,MF,Rennes,Division 1,18,2,18,0,0,2001-2002,False,0.0
Jesús Diego Cota,ESP,DF,Rayo Vallecano,La Liga,34,7,425,0,0,2001-2002,False,0.0
Nicolas Dieuze,FRA,MF,Bastia,Division 1,22,30,2085,2,1,2001-2002,True,0.1295
Nicola Diliso,ITA,DF,Hellas Verona,Serie A,26,1,8,0,0,2001-2002,False,0.0
Dill,BRA,FW,Marseille,Division 1,27,5,244,0,0,2001-2002,False,0.0
Sylvain Distin,FRA,DF,Newcastle United,Premier League,23,28,1947,0,0,2001-2002,False,0.0
Lee Dixon,ENG,DF,Arsenal,Premier League,37,13,515,0,0,2001-2002,False,0.0
Djalminha,BRA,"FW,MF",Dep La Coruña,La Liga,30,18,759,1,2,2001-2002,True,0.3557
Eric Djemba-Djemba,CMR,MF,Nantes,Division 1,20,14,979,0,0,2001-2002,False,0.0
Martin Djetou,FRA,"DF,MF",Parma,Serie A,26,23,1934,2,0,2001-2002,False,0.0931
Youri Djorkaeff,FRA,"FW,MF",Bolton Wanderers,Premier League,33,12,982,4,1,2001-2002,True,0.4582
Youri Djorkaeff,FRA,"FW,MF",Kaiserslautern,Bundesliga,33,4,151,0,1,2001-2002,True,0.596
Domenico Doardo,ITA,GK,Hellas Verona,Serie A,27,2,140,0,0,2001-2002,False,0.0
Jason Dodd,ENG,DF,Southampton,Premier League,30,29,2423,0,4,2001-2002,True,0.1486
Gary Doherty,IRL,"DF,FW",Tottenham Hotspur,Premier League,21,7,362,0,0,2001-2002,False,0.0
Didier Domi,FRA,DF,Paris Saint-Germain,Division 1,23,10,657,0,0,2001-2002,False,0.0
Carlos Domínguez,ESP,FW,Mallorca,La Liga,24,22,478,0,0,2001-2002,False,0.0
José Dominguez,POR,MF,Kaiserslautern,Bundesliga,27,2,67,0,0,2001-2002,False,0.0
Cyril Domoraud,CIV,DF,Monaco,Division 1,30,22,1710,0,1,2001-2002,True,0.0526
Jean-Jacques Domoraud,CIV,DF,Sochaux,Division 1,20,1,42,0,0,2001-2002,False,0.0
Massimo Donati,ITA,MF,Milan,Serie A,20,17,649,0,0,2001-2002,False,0.0
Donato,ESP,"DF,MF",Dep La Coruña,La Liga,38,17,1453,2,0,2001-2002,False,0.1239
Cristiano Doni,ITA,MF,Atalanta,Serie A,28,30,2669,16,5,2001-2002,True,0.7081
Georgi Donkov,BUL,FW,Köln,Bundesliga,31,8,263,0,0,2001-2002,False,0.0
Matías Donnet,ARG,MF,Venezia,Serie A,21,2,64,0,1,2001-2002,True,1.4062
Doriva,BRA,MF,Celta Vigo,La Liga,29,14,592,0,0,2001-2002,False,0.0
Régis Dorn,FRA,FW,Freiburg,Bundesliga,21,6,107,0,0,2001-2002,False,0.0
Manuel dos Santos,FRA,DF,Marseille,Division 1,27,26,2107,0,1,2001-2002,True,0.0427
Andrea Dossena,ITA,"DF,MF",Hellas Verona,Serie A,19,2,54,0,0,2001-2002,False,0.0
Geoffrey Doumeng,FRA,MF,Montpellier,Division 1,20,23,1447,0,0,2001-2002,False,0.0
Stewart Downing,ENG,"FW,MF",Middlesbrough,Premier League,17,3,200,0,0,2001-2002,False,0.0
Mark Draper,ENG,MF,Southampton,Premier League,30,2,108,0,0,2001-2002,False,0.0
Martin Driller,GER,FW,Nürnberg,Bundesliga,31,11,434,0,0,2001-2002,False,0.0
Didier Drogba,CIV,FW,Guingamp,Division 1,23,11,806,3,1,2001-2002,True,0.4467
Goran Drulić,SCG,FW,Zaragoza,La Liga,24,9,408,0,0,2001-2002,False,0.0
Loïc Druon,FRA,DF,Lorient,Division 1,29,27,2259,1,1,2001-2002,True,0.0797
Michael Duberry,ENG,DF,Leeds United,Premier League,25,3,270,0,0,2001-2002,False,0.0
Dion Dublin,ENG,"DF,FW",Aston Villa,Premier League,32,21,1025,4,3,2001-2002,True,0.6146
Pierre Ducrocq,FRA,"DF,MF",Derby County,Premier League,24,19,1557,0,0,2001-2002,False,0.0
Pierre Ducrocq,FRA,"DF,MF",Paris Saint-Germain,Division 1,24,1,58,0,0,2001-2002,False,0.0
Duda,POR,"DF,FW",Málaga,La Liga,21,9,275,1,1,2001-2002,True,0.6545
Jerzy Dudek,POL,GK,Liverpool,Premier League,28,35,3115,0,0,2001-2002,False,0.0
Xavier Dudoit,FRA,MF,Lorient,Division 1,26,8,215,0,0,2001-2002,False,0.0
Damien Duff,IRL,"FW,MF",Blackburn Rovers,Premier League,22,32,2739,7,6,2001-2002,True,0.4272
Christophe Dugarry,FRA,"FW,MF",Bordeaux,Division 1,29,18,1389,1,3,2001-2002,True,0.2592
Sean Dundee,GER,FW,Stuttgart,Bundesliga,28,12,775,5,1,2001-2002,True,0.6968
David Dunn,ENG,MF,Blackburn Rovers,Premier League,21,29,2221,7,5,2001-2002,True,0.4863
Éric Durand,FRA,GK,Rennes,Division 1,35,27,2415,0,0,2001-2002,False,0.0
Aldo Duscher,ARG,MF,Dep La Coruña,La Liga,22,21,1652,1,0,2001-2002,False,0.0545
Kieron Dyer,ENG,MF,Newcastle United,Premier League,22,18,1366,3,4,2001-2002,True,0.4612
Anel Džaka,GER,MF,Leverkusen,Bundesliga,20,1,84,0,0,2001-2002,False,0.0
Janosch Dziwior,GER,"DF,MF",Köln,Bundesliga,26,10,645,0,0,2001-2002,False,0.0
Nenad Džodić,SRB,"DF,MF",Montpellier,Division 1,24,31,2665,0,0,2001-2002,False,0.0
Max Eberl,GER,DF,Gladbach,Bundesliga,27,30,2562,0,0,2001-2002,False,0.0
Cyril Eboki Poh,FRA,FW,Bastia,Division 1,21,1,32,0,0,2001-2002,False,0.0
Olivier Echouafni,FRA,MF,Rennes,Division 1,28,14,1122,0,1,2001-2002,True,0.0802
Johnny Ecker,FRA,DF,Lille,Division 1,28,25,2124,0,2,2001-2002,True,0.0847
Edmílson,BRA,"DF,MF",Lyon,Division 1,25,18,1506,0,0,2001-2002,False,0.0
Edu,BRA,"FW,MF",Celta Vigo,La Liga,22,31,1853,9,0,2001-2002,False,0.4371
Stefan Effenberg,GER,MF,Bayern Munich,Bundesliga,32,17,1413,2,3,2001-2002,True,0.3185
Ugo Ehiogu,ENG,DF,Middlesbrough,Premier League,28,29,2570,1,0,2001-2002,False,0.035
Uwe Ehlers,GER,DF,1860 Munich,Bundesliga,26,15,955,0,0,2001-2002,False,0.0
Dieter Eilts,GER,MF,Werder Bremen,Bundesliga,36,4,298,0,0,2001-2002,False,0.0
Giovane Élber,BRA,FW,Bayern Munich,Bundesliga,29,30,2315,17,4,2001-2002,True,0.8164
Matt Elliott,SCO,DF,Leicester City,Premier League,32,31,2771,0,2,2001-2002,True,0.065
Robbie Elliott,ENG,DF,Newcastle United,Premier League,27,27,2147,1,4,2001-2002,True,0.2096
Steve Elliott,ENG,DF,Derby County,Premier League,22,6,130,0,0,2001-2002,False,0.0
Wagneau Eloi,HAI,FW,Monaco,Division 1,27,8,263,1,1,2001-2002,True,0.6844
Cédric Elzéard,FRA,DF,Sedan,Division 1,26,21,1419,0,1,2001-2002,True,0.0634
Mohamed Emara,EGY,"DF,MF",Hansa Rostock,Bundesliga,27,16,1395,0,0,2001-2002,False,0.0
Emerson,BRA,MF,Dep La Coruña,La Liga,29,15,473,0,1,2001-2002,True,0.1903
Emerson,BRA,MF,Roma,Serie A,25,28,2439,5,3,2001-2002,True,0.2952
Peter Enckelman,FIN,GK,Aston Villa,Premier League,24,9,810,0,0,2001-2002,False,0.0
Jochen Endreß,GER,DF,Stuttgart,Bundesliga,28,9,250,1,0,2001-2002,False,0.36
Vicente Engonga,ESP,MF,Mallorca,La Liga,35,20,1378,2,1,2001-2002,True,0.1959
Luis Enrique,ESP,"FW,MF",Barcelona,La Liga,31,23,1685,5,1,2001-2002,True,0.3205
Fabian Ernst,GER,MF,Werder Bremen,Bundesliga,22,27,2033,3,2,2001-2002,True,0.2213
Thomas Ernst,GER,GK,Stuttgart,Bundesliga,33,3,270,0,0,2001-2002,False,0.0
Nicolas Esceth-N'Zi,CIV,MF,Lorient,Division 1,24,15,387,2,1,2001-2002,True,0.6977
Gerard Escoda,ESP,FW,Villarreal,La Liga,29,10,333,0,0,2001-2002,False,0.0
Julien Escudé,FRA,DF,Rennes,Division 1,21,32,2867,0,0,2001-2002,False,0.0
Mario Espartero,FRA,MF,Bolton Wanderers,Premier League,23,3,59,0,0,2001-2002,False,0.0
Mario Espartero,FRA,MF,Metz,Division 1,23,12,823,0,0,2001-2002,False,0.0
Vinicio Espinal,DOM,MF,Atalanta,Serie A,18,5,382,0,0,2001-2002,False,0.0
Massimiliano Esposito,ITA,MF,Chievo,Serie A,29,23,992,0,0,2001-2002,False,0.0
Esquerdinha,BRA,"DF,MF",Zaragoza,La Liga,29,22,1824,1,1,2001-2002,True,0.0987
Michael Essien,GHA,"DF,MF",Bastia,Division 1,18,24,2028,4,1,2001-2002,True,0.2219
Paul Essola,CMR,MF,Bastia,Division 1,19,1,24,0,0,2001-2002,False,0.0
Hélder Esteves,FRA,FW,Auxerre,Division 1,24,2,32,0,0,2001-2002,False,0.0
Antonio Estévez García,ESP,,Real Betis,La Liga,22,1,4,0,0,2001-2002,False,0.0
Rubén Estévez González,ESP,MF,Tenerife,La Liga,22,3,80,0,0,2001-2002,False,0.0
Matthew Etherington,ENG,MF,Tottenham Hotspur,Premier League,19,11,401,0,1,2001-2002,True,0.2244
Samuel Eto'o,CMR,FW,Mallorca,La Liga,20,30,2571,6,4,2001-2002,True,0.3501
Imanol Etxeberria,ESP,GK,Rayo Vallecano,La Liga,28,28,2520,0,0,2001-2002,False,0.0
Joseba Etxeberria,ESP,"FW,MF",Athletic Club,La Liga,23,31,2357,8,2,2001-2002,True,0.3818
Jason Euell,JAM,"FW,MF",Charlton Athletic,Premier League,24,36,2851,11,3,2001-2002,True,0.442
Felice Evacuo,ITA,FW,Lazio,Serie A,18,2,58,0,0,2001-2002,False,0.0
Evanílson,BRA,"DF,FW",Dortmund,Bundesliga,25,27,2252,1,2,2001-2002,True,0.1199
Ian Evatt,ENG,DF,Derby County,Premier League,19,3,170,0,0,2001-2002,False,0.0
Ewerthon,BRA,FW,Dortmund,Bundesliga,20,27,1898,10,4,2001-2002,True,0.6639
Eyjólfur,ISL,"DF,MF",Hertha BSC,Bundesliga,32,22,1031,0,2,2001-2002,True,0.1746
Santiago Ezquerro,ESP,FW,Athletic Club,La Liga,24,35,1526,5,2,2001-2002,True,0.4128
Néstor Fabbri,ARG,DF,Nantes,Division 1,33,34,3060,1,0,2001-2002,False,0.0294
Luís Fabiano,BRA,FW,Rennes,Division 1,20,4,95,0,0,2001-2002,False,0.0
Khalilou Fadiga,SEN,MF,Auxerre,Division 1,26,27,2379,8,6,2001-2002,True,0.5296
Arnaud Faget,FRA,DF,Bordeaux,Division 1,19,3,181,0,0,2001-2002,False,0.0
Abdelilah Fahmi,MAR,DF,Lille,Division 1,27,18,1602,2,1,2001-2002,True,0.1685
Giulio Falcone,ITA,DF,Bologna,Serie A,27,32,2706,0,0,2001-2002,False,0.0
Gianluca Falsini,ITA,DF,Atalanta,Serie A,25,16,1188,0,0,2001-2002,False,0.0
Orlando Fanasca,ITA,MF,Fiorentina,Serie A,18,1,16,0,0,2001-2002,False,0.0
Javier Farinós,ESP,MF,Inter,Serie A,23,10,459,0,1,2001-2002,True,0.1961
Pontus Farnerud,SWE,MF,Monaco,Division 1,21,19,1323,1,1,2001-2002,True,0.1361
Gareth Farrelly,IRL,MF,Bolton Wanderers,Premier League,25,18,1108,0,0,2001-2002,False,0.0
Stefano Fattori,ITA,DF,Torino,Serie A,29,30,2685,0,0,2001-2002,False,0.0
Giuseppe Favalli,ITA,DF,Lazio,Serie A,29,20,1600,0,0,2001-2002,False,0.0
Amdy Faye,SEN,"DF,MF",Auxerre,Division 1,24,20,1503,0,0,2001-2002,False,0.0
Filippo Fedeli,ITA,DF,Fiorentina,Serie A,18,2,66,0,0,2001-2002,False,0.0
Pascal Feindouno,GUI,"FW,MF",Lorient,Division 1,20,30,2511,6,3,2001-2002,True,0.3226
Markus Feldhoff,GER,FW,Wolfsburg,Bundesliga,26,2,33,0,0,2001-2002,False,0.0
Markus Feldhoff,GER,FW,Energie Cottbus,Bundesliga,26,2,131,0,0,2001-2002,False,0.0
Daniel Felgenhauer,GER,"DF,MF",Gladbach,Bundesliga,25,12,538,0,0,2001-2002,False,0.0
Les Ferdinand,ENG,FW,Tottenham Hotspur,Premier League,34,25,1745,9,2,2001-2002,True,0.5673
Rio Ferdinand,ENG,DF,Leeds United,Premier League,22,31,2790,0,1,2001-2002,True,0.0323
Duncan Ferguson,SCO,FW,Everton,Premier League,29,22,1604,6,1,2001-2002,True,0.3928
Fernandão,BRA,FW,Marseille,Division 1,23,26,1216,3,3,2001-2002,True,0.4441
Fabrice Fernandes,FRA,MF,Southampton,Premier League,21,11,536,1,0,2001-2002,False,0.1679
Fabrice Fernandes,FRA,MF,Marseille,Division 1,21,4,268,0,0,2001-2002,False,0.0
Fabrice Fernandes,FRA,MF,Rennes,Division 1,21,1,34,0,0,2001-2002,False,0.0
Abelardo Fernández,ESP,DF,Barcelona,La Liga,31,7,523,0,0,2001-2002,False,0.0
Alex Fernández,ESP,MF,Espanyol,La Liga,27,33,2642,2,4,2001-2002,True,0.2044
Luis Fernández,ESP,DF,Real Betis,La Liga,28,30,2393,0,1,2001-2002,True,0.0376
Vicente Fernández,ESP,MF,Mallorca,La Liga,25,4,196,0,1,2001-2002,True,0.4592
Vincent Fernandez,FRA,GK,Sochaux,Division 1,26,25,2250,0,0,2001-2002,False,0.0
Fernando,ESP,MF,Osasuna,La Liga,29,30,2175,2,2,2001-2002,True,0.1655
Fernando,ESP,"FW,MF",Valladolid,La Liga,22,32,2629,15,2,2001-2002,True,0.582
Marco Ferrante,ITA,FW,Torino,Serie A,30,28,2175,10,5,2001-2002,True,0.6207
Ciro Ferrara,ITA,DF,Juventus,Serie A,34,22,1881,3,0,2001-2002,False,0.1435
Matteo Ferrari,ITA,DF,Parma,Serie A,21,16,1299,0,0,2001-2002,False,0.0
Salvatore Ferraro,ITA,DF,Inter,Serie A,17,1,4,0,0,2001-2002,False,0.0
Demetrius Ferreira,BRA,DF,Bastia,Division 1,27,22,1653,3,1,2001-2002,True,0.2178
Albert Ferrer,ESP,DF,Chelsea,Premier League,31,4,172,0,0,2001-2002,False,0.0
Romain Ferrier,FRA,DF,Guingamp,Division 1,25,24,1630,0,3,2001-2002,True,0.1656
Christophe Ferron,FRA,DF,Lorient,Division 1,30,31,2789,0,0,2001-2002,False,0.0
Fabrizio Ferron,ITA,GK,Hellas Verona,Serie A,35,32,2763,0,0,2001-2002,False,0.0
Jordi Ferrón,ESP,DF,Rayo Vallecano,La Liga,22,23,1363,0,2,2001-2002,True,0.1321
Gianluca Festa,ITA,DF,Middlesbrough,Premier League,32,8,649,1,0,2001-2002,False,0.1387
Ian Feuer,USA,GK,Derby County,Premier League,30,2,180,0,0,2001-2002,False,0.0
Markus Feulner,GER,MF,Bayern Munich,Bundesliga,19,1,26,0,0,2001-2002,False,0.0
Christian Fiedler,GER,GK,Hertha BSC,Bundesliga,26,10,849,0,0,2001-2002,False,0.0
Luís Figo,POR,"FW,MF",Real Madrid,La Liga,28,28,2331,7,5,2001-2002,True,0.4633
Fran Figueroa,ESP,DF,Espanyol,La Liga,29,17,1237,0,3,2001-2002,True,0.2183
Iulian Filipescu,ROU,DF,Real Betis,La Liga,27,20,1751,0,1,2001-2002,True,0.0514
Antonio Filippini,ITA,"DF,MF",Brescia,Serie A,28,32,2666,1,5,2001-2002,True,0.2026
Emanuele Filippini,ITA,MF,Brescia,Serie A,28,29,2174,1,2,2001-2002,True,0.1242
Giancarlo Filippini,ITA,DF,Hellas Verona,Serie A,32,8,437,0,0,2001-2002,False,0.0
Thorsten Fink,GER,MF,Bayern Munich,Bundesliga,33,28,2076,2,0,2001-2002,False,0.0867
Steve Finnan,IRL,DF,Fulham,Premier League,25,38,3420,0,0,2001-2002,False,0.0
Stefano Fiore,ITA,MF,Lazio,Serie A,26,30,1949,3,7,2001-2002,True,0.4618
Fabrice Fiorèse,FRA,"FW,MF",Guingamp,Division 1,26,16,1409,5,0,2001-2002,False,0.3194
Fabrice Fiorèse,FRA,"FW,MF",Paris Saint-Germain,Division 1,26,12,924,3,0,2001-2002,False,0.2922
Fabio Firmani,ITA,MF,Bologna,Serie A,23,5,222,0,0,2001-2002,False,0.0
Mark Fish,RSA,"DF,FW",Charlton Athletic,Premier League,27,25,2139,0,2,2001-2002,True,0.0842
Maxence Flachez,FRA,DF,Sochaux,Division 1,28,33,2894,0,0,2001-2002,False,0.0
Curtis Fleming,IRL,DF,Middlesbrough,Premier League,32,8,705,0,0,2001-2002,False,0.0
Garry Flitcroft,ENG,MF,Blackburn Rovers,Premier League,28,29,2341,1,2,2001-2002,True,0.1153
Tim Flowers,ENG,GK,Leicester City,Premier League,34,4,336,0,0,2001-2002,False,0.0
Jimmy Floyd Hasselbaink,NED,FW,Chelsea,Premier League,29,35,3064,23,6,2001-2002,True,0.8518
Marc-Vivien Foé,CMR,MF,Lyon,Division 1,26,18,1256,2,0,2001-2002,False,0.1433
Paolo Foglio,ITA,DF,Atalanta,Serie A,25,13,1057,0,3,2001-2002,True,0.2554
Paolo Foglio,ITA,DF,Chievo,Serie A,25,2,174,0,0,2001-2002,False,0.0
Patrick Foletti,SUI,GK,Derby County,Premier League,27,2,148,0,0,2001-2002,False,0.0
Alberto Fontana,ITA,GK,Inter,Serie A,34,1,90,0,0,2001-2002,False,0.0
Diego Forlán,URU,"FW,MF",Manchester Utd,Premier League,22,3,52,0,0,2001-2002,False,0.0
Mikael Forssell,FIN,FW,Chelsea,Premier League,20,22,455,4,2,2001-2002,True,1.1868
Jonathan Fortune,ENG,DF,Charlton Athletic,Premier League,20,19,1335,0,0,2001-2002,False,0.0
Quinton Fortune,RSA,MF,Manchester Utd,Premier League,24,14,697,1,0,2001-2002,False,0.1291
Hubert Fournier,FRA,DF,Guingamp,Division 1,33,31,2689,0,0,2001-2002,False,0.0
Robbie Fowler,ENG,FW,Leeds United,Premier League,26,22,1851,12,3,2001-2002,True,0.7293
Robbie Fowler,ENG,FW,Liverpool,Premier League,26,10,667,3,1,2001-2002,True,0.5397
Hayden Foxe,AUS,DF,West Ham United,Premier League,24,6,411,0,0,2001-2002,False,0.0
Fran,ESP,MF,Dep La Coruña,La Liga,32,24,1633,5,4,2001-2002,True,0.496
Marco Franceschetti,ITA,MF,Fiorentina,Serie A,34,1,28,0,0,2001-2002,False,0.0
Daniele Franceschini,ITA,MF,Chievo,Serie A,25,19,727,0,1,2001-2002,True,0.1238
José María Franco,URU,FW,Torino,Serie A,22,11,573,3,0,2001-2002,False,0.4712
Leo Franco,ARG,GK,Mallorca,La Liga,24,22,1868,0,0,2001-2002,False,0.0
Per Frandsen,DEN,MF,Bolton Wanderers,Premier League,31,29,2163,3,5,2001-2002,True,0.3329
Franklin,BRA,FW,Energie Cottbus,Bundesliga,32,13,713,1,1,2001-2002,True,0.2525
Maik Franz,GER,DF,Wolfsburg,Bundesliga,19,23,1913,0,0,2001-2002,False,0.0
Pierre-Alain Frau,FRA,"FW,MF",Sochaux,Division 1,21,29,2450,14,7,2001-2002,True,0.7714
Trond Fredrik Ludvigsen,NOR,"FW,MF",Hertha BSC,Bundesliga,19,2,9,0,0,2001-2002,False,0.0
Salvatore Fresi,ITA,DF,Bologna,Serie A,28,25,2059,8,2,2001-2002,True,0.4371
Jérôme Frétard,FRA,MF,Sedan,Division 1,25,1,25,0,0,2001-2002,False,0.0
Steffen Freund,GER,MF,Tottenham Hotspur,Premier League,31,20,1675,0,0,2001-2002,False,0.0
Dieter Frey,GER,"DF,MF",Nürnberg,Bundesliga,28,13,952,1,0,2001-2002,False,0.0945
Sébastien Frey,FRA,GK,Parma,Serie A,21,29,2610,0,0,2001-2002,False,0.0
Giorgio Frezzolini,ITA,GK,Lecce,Serie A,25,4,323,0,0,2001-2002,False,0.0
Mario Frick,LIE,FW,Hellas Verona,Serie A,26,24,1743,7,1,2001-2002,True,0.4131
Brad Friedel,USA,GK,Blackburn Rovers,Premier League,30,36,3240,0,0,2001-2002,False,0.0
Torsten Frings,GER,MF,Werder Bremen,Bundesliga,24,33,2959,6,5,2001-2002,True,0.3346
Alexandre Frutos,FRA,"FW,MF",Metz,Division 1,19,6,306,0,0,2001-2002,False,0.0
Esteban Fuertes,ARG,FW,Tenerife,La Liga,28,28,1809,5,1,2001-2002,True,0.2985
Pascal Fugier,FRA,DF,Montpellier,Division 1,32,27,2233,3,2,2001-2002,True,0.2015
Milan Fukal,CZE,"DF,MF",Hamburger SV,Bundesliga,26,19,1573,4,0,2001-2002,False,0.2289
Massimiliano Fusani,ITA,MF,Perugia,Serie A,22,10,232,0,0,2001-2002,False,0.0
Diego Fuser,ITA,MF,Roma,Serie A,32,12,441,2,0,2001-2002,False,0.4082
Thomas Gaardsøe,DEN,DF,Ipswich Town,Premier League,21,4,279,1,0,2001-2002,False,0.3226
Igor Gabilondo,ESP,MF,Real Sociedad,La Liga,22,15,631,3,1,2001-2002,True,0.5705
Petr Gabriel,CZE,DF,Kaiserslautern,Bundesliga,28,7,123,0,0,2001-2002,False,0.0
Philippe Gaillot,FRA,DF,Metz,Division 1,36,8,544,2,0,2001-2002,False,0.3309
Fabio Galante,ITA,DF,Torino,Serie A,27,33,2949,4,1,2001-2002,True,0.1526
Constantin Gâlcă,ROU,MF,Villarreal,La Liga,29,35,3009,1,4,2001-2002,True,0.1496
Francisco Gallardo,ESP,MF,Sevilla,La Liga,21,32,2373,2,5,2001-2002,True,0.2655
Marcelo Gallardo,ARG,MF,Monaco,Division 1,25,22,1619,3,0,2001-2002,False,0.1668
William Gallas,FRA,DF,Chelsea,Premier League,23,30,2540,1,0,2001-2002,False,0.0354
Luciano Galletti,ARG,MF,Zaragoza,La Liga,21,27,1518,2,1,2001-2002,True,0.1779
Jesús Galván,ESP,DF,Villarreal,La Liga,26,22,1535,0,0,2001-2002,False,0.0
Alessandro Gamberini,ITA,DF,Bologna,Serie A,19,15,851,0,1,2001-2002,True,0.1058
Leonel Gancedo,ARG,MF,Osasuna,La Liga,30,32,2586,2,4,2001-2002,True,0.2088
Ionel Ganea,ROU,FW,Stuttgart,Bundesliga,27,23,1578,10,2,2001-2002,True,0.6844
Maurizio Ganz,ITA,"FW,MF",Fiorentina,Serie A,32,15,781,2,1,2001-2002,True,0.3457
Carlos García,ESP,"DF,MF",Athletic Club,La Liga,30,32,1851,2,1,2001-2002,True,0.1459
Dani García,ESP,FW,Barcelona,La Liga,26,1,19,0,0,2001-2002,False,0.0
David García,ESP,DF,Espanyol,La Liga,20,18,1457,0,0,2001-2002,False,0.0
Gabri García,ESP,"DF,MF",Barcelona,La Liga,22,29,1862,3,2,2001-2002,True,0.2417
Luis García,ESP,MF,Valladolid,La Liga,23,25,1637,7,0,2001-2002,False,0.3849
Mauro García,ESP,DF,Rayo Vallecano,La Liga,30,1,90,0,0,2001-2002,False,0.0
Pablo García,URU,"DF,MF",Venezia,Serie A,24,14,807,0,0,2001-2002,False,0.0
Richard Garcia,AUS,"FW,MF",West Ham United,Premier League,19,2,85,0,0,2001-2002,False,0.0
Anthony Gardner,ENG,DF,Tottenham Hotspur,Premier League,20,15,1053,0,0,2001-2002,False,0.0
Ricardo Gardner,JAM,"DF,MF",Bolton Wanderers,Premier League,22,31,2489,3,4,2001-2002,True,0.2531
Mohammed Gargo,GHA,DF,Udinese,Serie A,26,13,1087,0,0,2001-2002,False,0.0
Ander Garitano,ESP,MF,Zaragoza,La Liga,32,21,852,0,0,2001-2002,False,0.0
Garrido,ESP,DF,Valencia,La Liga,22,1,53,0,0,2001-2002,False,0.0
Miki Garro,ESP,GK,Mallorca,La Liga,25,7,562,0,0,2001-2002,False,0.0
Luigi Garzya,ITA,DF,Torino,Serie A,32,12,704,0,0,2001-2002,False,0.0
Paul Gascoigne,ENG,MF,Everton,Premier League,34,18,891,1,0,2001-2002,False,0.101
Gaspar,ESP,DF,Valladolid,La Liga,22,12,814,0,0,2001-2002,False,0.0
Edu Gaspar,BRA,MF,Arsenal,Premier League,23,14,696,1,1,2001-2002,True,0.2586
Ronny Gaspercic,BEL,GK,Real Betis,La Liga,32,2,180,0,0,2001-2002,False,0.0
Thierry Gathuessi,CMR,"DF,MF",Montpellier,Division 1,19,4,138,0,0,2001-2002,False,0.0
Fabio Gatti,ITA,MF,Perugia,Serie A,19,24,1145,0,0,2001-2002,False,0.0
Gennaro Gattuso,ITA,MF,Milan,Serie A,23,32,2668,0,0,2001-2002,False,0.0
Carmine Gautieri,ITA,"FW,MF",Piacenza,Serie A,31,33,2561,7,6,2001-2002,True,0.4569
Anthony Gauvin,FRA,"DF,MF",Lorient,Division 1,27,20,1719,0,0,2001-2002,False,0.0
Jason Gavin,IRL,DF,Middlesbrough,Premier League,21,8,441,0,0,2001-2002,False,0.0
Juanmi Gelabert,ESP,DF,Sevilla,La Liga,28,18,1244,0,1,2001-2002,True,0.0723
