player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Joffrey Cuffaut,FRA,DF,Nancy,Ligue 1,28.0,30,2568,1,1,2016-2017,False,0.0701
Giuseppe Cuomo,ITA,DF,Crotone,Serie A,18.0,1,4,0,0,2016-2017,False,0.0
Patrick Cutrone,ITA,FW,Milan,Serie A,18.0,1,6,0,0,2016-2017,False,0.0
Wylan Cyprien,FRA,MF,Nice,Ligue 1,21.0,29,2431,8,3,2016-2017,False,0.4072
Marco D'Alessandro,ITA,"MF,FW",Atalanta,Serie A,25.0,24,767,1,1,2016-2017,False,0.2347
Danilo D'Ambrosio,ITA,DF,Inter,Serie A,27.0,32,2829,3,3,2016-2017,False,0.1909
Damien Da Silva,FRA,DF,Caen,Ligue 1,28.0,36,3167,0,2,2016-2017,False,0.0568
Bryan Dabo,BFA,"MF,DF",Saint-Étienne,Ligue 1,24.0,14,643,0,0,2016-2017,False,0.0
Mouhamadou Dabo,FRA,DF,Caen,Ligue 1,29.0,2,146,0,0,2016-2017,False,0.0
Mahmoud Dahoud,GER,MF,Gladbach,Bundesliga,20.0,28,2274,2,6,2016-2017,False,0.3166
Dario Dainelli,ITA,DF,Chievo,Serie A,37.0,26,2191,0,0,2016-2017,False,0.0
Felipe dal Belo,BRA,DF,Udinese,Serie A,32.0,32,2813,1,0,2016-2017,False,0.032
Maurice Dalé,FRA,FW,Nancy,Ligue 1,31.0,25,1462,3,4,2016-2017,False,0.4309
Gaël Danic,FRA,MF,Bastia,Ligue 1,34.0,29,1843,4,3,2016-2017,False,0.3418
Charlie Daniels,ENG,DF,Bournemouth,Premier League,29.0,34,3060,4,3,2016-2017,False,0.2059
Danilo,BRA,DF,Real Madrid,La Liga,25.0,17,1485,1,2,2016-2017,False,0.1818
Scott Dann,ENG,DF,Crystal Palace,Premier League,29.0,23,1746,3,1,2016-2017,False,0.2062
Kevin Danso,AUT,DF,Augsburg,Bundesliga,17.0,7,612,0,0,2016-2017,False,0.0
Dante,BRA,DF,Nice,Ligue 1,32.0,33,2970,0,3,2016-2017,False,0.0909
Romain Danzé,FRA,DF,Rennes,Ligue 1,30.0,35,3092,0,2,2016-2017,False,0.0582
Sergi Darder,ESP,MF,Lyon,Ligue 1,22.0,23,1414,1,2,2016-2017,False,0.1909
Vladimír Darida,CZE,MF,Hertha BSC,Bundesliga,25.0,25,2041,2,2,2016-2017,False,0.1764
Matteo Darmian,ITA,DF,Manchester Utd,Premier League,26.0,18,1333,0,0,2016-2017,False,0.0
Ben Davies,WAL,"DF,MF",Tottenham Hotspur,Premier League,23.0,23,1739,1,3,2016-2017,False,0.207
Curtis Davies,SLE,DF,Hull City,Premier League,31.0,26,2135,0,2,2016-2017,False,0.0843
Tom Davies,ENG,MF,Everton,Premier League,18.0,24,1544,2,3,2016-2017,False,0.2915
Steven Davis,NIR,MF,Southampton,Premier League,31.0,32,2643,0,3,2016-2017,False,0.1022
Craig Dawson,ENG,DF,West Brom,Premier League,26.0,37,3276,4,0,2016-2017,False,0.1099
Michael Dawson,ENG,DF,Hull City,Premier League,32.0,22,1722,3,0,2016-2017,False,0.1568
Kevin De Bruyne,BEL,MF,Manchester City,Premier League,25.0,36,2877,6,17,2016-2017,False,0.7195
Pietro De Giorgio,ITA,MF,Crotone,Serie A,33.0,1,11,0,0,2016-2017,False,0.0
Sebastien De Maio,FRA,DF,Fiorentina,Serie A,29.0,6,540,0,0,2016-2017,False,0.0
Rodrigo De Paul,ARG,"FW,MF",Udinese,Serie A,22.0,34,2337,4,1,2016-2017,False,0.1926
Nill De Pauw,COD,"FW,MF",Guingamp,Ligue 1,26.0,28,761,4,2,2016-2017,False,0.7096
Daniele De Rossi,ITA,MF,Roma,Serie A,33.0,31,2341,4,4,2016-2017,False,0.3076
Morgan De Sanctis,ITA,GK,Monaco,Ligue 1,39.0,1,90,0,0,2016-2017,False,0.0
Mattia De Sciglio,ITA,DF,Milan,Serie A,23.0,25,2091,0,2,2016-2017,False,0.0861
Lorenzo De Silvestri,ITA,DF,Torino,Serie A,28.0,16,1254,1,3,2016-2017,False,0.2871
Lucas Deaux,FRA,MF,Guingamp,Ligue 1,27.0,38,3075,2,5,2016-2017,False,0.2049
Mathieu Debuchy,FRA,DF,Arsenal,Premier League,31.0,1,15,0,0,2016-2017,False,0.0
Troy Deeney,ENG,FW,Watford,Premier League,28.0,37,2944,10,4,2016-2017,False,0.428
Jermain Defoe,ENG,FW,Sunderland,Premier League,33.0,37,3321,15,2,2016-2017,False,0.4607
Steven Defour,BEL,MF,Burnley,Premier League,28.0,21,1068,1,3,2016-2017,False,0.3371
Grégoire Defrel,MTQ,FW,Sassuolo,Serie A,25.0,29,1954,12,2,2016-2017,False,0.6448
Alessandro Deiola,ITA,MF,Cagliari,Serie A,20.0,5,244,0,0,2016-2017,False,0.0
Damien Delaney,IRL,DF,Crystal Palace,Premier League,35.0,30,2014,0,2,2016-2017,False,0.0894
Thomas Delaney,DEN,MF,Werder Bremen,Bundesliga,24.0,13,916,4,1,2016-2017,False,0.4913
Jonathan Delaplace,FRA,MF,Caen,Ligue 1,30.0,33,2637,0,4,2016-2017,False,0.1365
Paul Delecroix,FRA,GK,Lorient,Ligue 1,27.0,7,630,0,0,2016-2017,False,0.0
Cristian Dell'Orco,ITA,DF,Sassuolo,Serie A,22.0,9,775,0,0,2016-2017,False,0.0
Andy Delort,ALG,FW,Toulouse,Ligue 1,24.0,15,1218,5,1,2016-2017,False,0.4433
Fabian Delph,ENG,MF,Manchester City,Premier League,26.0,7,224,1,0,2016-2017,False,0.4018
Mousa Dembélé,BEL,MF,Tottenham Hotspur,Premier League,29.0,30,2056,1,1,2016-2017,False,0.0875
Ousmane Dembélé,FRA,"MF,FW",Dortmund,Bundesliga,19.0,32,2036,6,11,2016-2017,False,0.7515
Martín Demichelis,ARG,DF,Málaga,La Liga,35.0,10,678,0,0,2016-2017,False,0.0
Martín Demichelis,ARG,DF,Espanyol,La Liga,35.0,2,99,0,0,2016-2017,False,0.0
Kerem Demirbay,GER,MF,Hoffenheim,Bundesliga,23.0,28,2169,6,8,2016-2017,False,0.5809
Diego Demme,GER,MF,RB Leipzig,Bundesliga,24.0,32,2870,1,3,2016-2017,False,0.1254
Jason Denayer,BEL,"MF,DF",Sunderland,Premier League,21.0,24,1877,0,0,2016-2017,False,0.0
Fabio Depaoli,ITA,"MF,DF",Chievo,Serie A,19.0,6,446,0,0,2016-2017,False,0.0
Quentin Depehi,FRA,FW,Toulouse,Ligue 1,19.0,1,12,0,0,2016-2017,False,0.0
Mathieu Deplagne,FRA,DF,Montpellier,Ligue 1,24.0,19,1125,0,1,2016-2017,False,0.08
Mike van der Hoorn,NED,DF,Swansea City,Premier League,23.0,8,662,1,0,2016-2017,False,0.136
Daniele Dessena,ITA,MF,Cagliari,Serie A,29.0,18,1185,2,0,2016-2017,False,0.1519
Mattia Destro,ITA,FW,Bologna,Serie A,25.0,30,2467,11,0,2016-2017,False,0.4013
Gerard Deulofeu,ESP,"FW,MF",Everton,Premier League,22.0,11,460,0,0,2016-2017,False,0.0
Gerard Deulofeu,ESP,"FW,MF",Milan,Serie A,22.0,17,1459,4,3,2016-2017,False,0.4318
Deyverson,BRA,FW,Alavés,La Liga,25.0,32,2580,7,1,2016-2017,False,0.2791
Federico Di Francesco,ITA,"FW,MF",Bologna,Serie A,22.0,24,1088,4,3,2016-2017,False,0.579
Davide Di Gennaro,ITA,"MF,FW",Cagliari,Serie A,28.0,20,1434,2,5,2016-2017,False,0.4393
Ángel Di María,ARG,FW,Paris Saint-Germain,Ligue 1,28.0,29,2036,6,7,2016-2017,False,0.5747
Nunzio Di Roberto,ITA,FW,Crotone,Serie A,30.0,1,9,0,0,2016-2017,False,0.0
Franco Di Santo,ARG,"FW,MF",Schalke 04,Bundesliga,27.0,12,323,0,2,2016-2017,False,0.5573
Issiar Dia,SEN,FW,Nancy,Ligue 1,29.0,31,2000,8,3,2016-2017,False,0.495
Cheick Diabaté,MLI,FW,Metz,Ligue 1,28.0,14,1055,8,1,2016-2017,False,0.7678
Abou Diaby,FRA,MF,Marseille,Ligue 1,30.0,2,128,0,0,2016-2017,False,0.0
Fallou Diagne,SEN,DF,Werder Bremen,Bundesliga,26.0,2,135,0,0,2016-2017,False,0.0
Fallou Diagne,SEN,MF,Metz,Ligue 1,26.0,12,999,0,0,2016-2017,False,0.0
Modou Diagne,SEN,DF,Nancy,Ligue 1,22.0,22,1846,1,0,2016-2017,False,0.0488
Adama Diakhaby,FRA,MF,Rennes,Ligue 1,20.0,25,728,4,0,2016-2017,False,0.4945
Mouctar Diakhaby,GUI,DF,Lyon,Ligue 1,19.0,22,1929,1,0,2016-2017,False,0.0467
Abdou Diallo,SEN,DF,Monaco,Ligue 1,20.0,5,388,0,0,2016-2017,False,0.0
Habib Diallo,SEN,"FW,MF",Metz,Ligue 1,21.0,19,832,1,1,2016-2017,False,0.2163
Mustapha Diallo,SEN,MF,Guingamp,Ligue 1,30.0,26,1744,5,1,2016-2017,False,0.3096
Sadio Diallo,GUI,"MF,FW",Bastia,Ligue 1,25.0,28,1417,3,3,2016-2017,False,0.3811
Alessandro Diamanti,ITA,"FW,MF",Palermo,Serie A,33.0,31,1698,1,5,2016-2017,False,0.318
Alou Diarra,FRA,MF,Nancy,Ligue 1,35.0,18,1291,2,0,2016-2017,False,0.1394
Lassana Diarra,FRA,MF,Marseille,Ligue 1,31.0,11,729,0,0,2016-2017,False,0.0
Amadou Diawara,GUI,MF,Napoli,Serie A,19.0,18,1046,0,0,2016-2017,False,0.0
Marcelo Díaz,CHI,MF,Celta Vigo,La Liga,29.0,26,1648,1,2,2016-2017,False,0.1638
Víctor Díaz,ESP,DF,Leganés,La Liga,28.0,23,1810,1,1,2016-2017,False,0.0994
Daniel Didavi,GER,MF,Wolfsburg,Bundesliga,26.0,18,986,4,2,2016-2017,False,0.5477
Thomas Didillon,FRA,GK,Metz,Ligue 1,20.0,32,2880,0,0,2016-2017,False,0.0
Étienne Didot,FRA,MF,Guingamp,Ligue 1,33.0,28,2139,1,1,2016-2017,False,0.0842
Famara Diedhiou,SEN,FW,Angers,Ligue 1,23.0,31,2270,8,1,2016-2017,False,0.3568
Dennis Diekmeier,GER,DF,Hamburger SV,Bundesliga,26.0,24,1780,0,1,2016-2017,False,0.0506
Eric Dier,ENG,"DF,MF",Tottenham Hotspur,Premier League,22.0,36,3043,2,1,2016-2017,False,0.0887
Didier Digard,FRA,MF,Osasuna,La Liga,30.0,3,192,0,0,2016-2017,False,0.0
Lucas Digne,FRA,DF,Barcelona,La Liga,23.0,17,1171,0,0,2016-2017,False,0.0
Kevin Diks,IDN,DF,Fiorentina,Serie A,19.0,2,7,0,0,2016-2017,False,0.0
Federico Dimarco,ITA,DF,Empoli,Serie A,18.0,12,649,0,1,2016-2017,False,0.1387
Adama Diomande,NOR,"FW,MF",Hull City,Premier League,26.0,22,1171,2,0,2016-2017,False,0.1537
Ismaël Diomandé,CIV,"MF,DF",Caen,Ligue 1,23.0,12,792,0,0,2016-2017,False,0.0
Lois Diony,FRA,FW,Dijon,Ligue 1,23.0,35,2807,11,7,2016-2017,False,0.5771
Issa Diop,MAR,DF,Toulouse,Ligue 1,19.0,30,2700,2,1,2016-2017,False,0.1
Papakouli Diop,SEN,MF,Espanyol,La Liga,30.0,18,906,0,0,2016-2017,False,0.0
Assane Dioussé,SEN,MF,Empoli,Serie A,18.0,33,2408,0,0,2016-2017,False,0.0
Nabil Dirar,MAR,"MF,DF",Monaco,Ligue 1,30.0,18,876,1,3,2016-2017,False,0.411
Koffi Djidji,CIV,"DF,MF",Nantes,Ligue 1,23.0,28,2491,0,0,2016-2017,False,0.0
Alexander Djiku,GHA,DF,Bastia,Ligue 1,21.0,23,1850,1,0,2016-2017,False,0.0486
Papy Djilobodji,SEN,DF,Sunderland,Premier League,27.0,18,1578,0,0,2016-2017,False,0.0
Johan Djourou,SUI,DF,Hamburger SV,Bundesliga,29.0,14,1144,0,0,2016-2017,False,0.0
Dodô,BRA,DF,Sampdoria,Serie A,24.0,7,409,0,0,2016-2017,False,0.0
Keagan Dolly,RSA,MF,Montpellier,Ligue 1,23.0,12,448,0,0,2016-2017,False,0.0
Jaume Doménech,ESP,GK,Valencia,La Liga,25.0,3,270,0,0,2016-2017,False,0.0
Giulio Donati,ITA,DF,Mainz 05,Bundesliga,26.0,32,2802,0,1,2016-2017,False,0.0321
Ji Dong-won,KOR,"FW,MF",Augsburg,Bundesliga,25.0,34,2297,3,2,2016-2017,False,0.1959
Anastasios Donis,GRE,"FW,MF",Nice,Ligue 1,19.0,18,455,5,1,2016-2017,False,1.1868
Ryan Donk,SUR,"MF,DF",Real Betis,La Liga,30.0,16,859,0,1,2016-2017,False,0.1048
Gianluigi Donnarumma,ITA,GK,Milan,Serie A,17.0,38,3420,0,0,2016-2017,False,0.0
Godfred Donsah,GHA,MF,Bologna,Serie A,20.0,13,885,0,2,2016-2017,False,0.2034
Férébory Doré,CGO,FW,Angers,Ligue 1,27.0,9,180,0,0,2016-2017,False,0.0
Dória,BRA,DF,Marseille,Ligue 1,21.0,23,1372,1,0,2016-2017,False,0.0656
Jonathan dos Santos,MEX,MF,Villarreal,La Liga,26.0,34,2214,2,3,2016-2017,False,0.2033
Mauro dos Santos,ARG,DF,Eibar,La Liga,27.0,11,763,0,0,2016-2017,False,0.0
Bas Dost,NED,FW,Wolfsburg,Bundesliga,27.0,1,80,0,0,2016-2017,False,0.0
Abdoulaye Doucouré,MLI,MF,Watford,Premier League,23.0,20,1361,1,0,2016-2017,False,0.0661
Douglas,BRA,"DF,MF",Sporting Gijón,La Liga,25.0,21,1717,3,0,2016-2017,False,0.1573
Cheick Doukouré,CIV,MF,Metz,Ligue 1,23.0,29,2256,0,1,2016-2017,False,0.0399
Tongo Doumbia,MLI,MF,Toulouse,Ligue 1,26.0,10,476,0,0,2016-2017,False,0.0
Stewart Downing,ENG,"MF,FW",Middlesbrough,Premier League,32.0,30,2214,1,3,2016-2017,False,0.1626
Aleksandar Dragović,AUT,DF,Leverkusen,Bundesliga,25.0,19,1259,0,1,2016-2017,False,0.0715
Bartłomiej Drągowski,POL,GK,Fiorentina,Serie A,18.0,1,90,0,0,2016-2017,False,0.0
Boukary Dramé,SEN,"MF,DF",Atalanta,Serie A,31.0,10,636,0,0,2016-2017,False,0.0
Julian Draxler,GER,"MF,FW",Wolfsburg,Bundesliga,22.0,13,1050,0,2,2016-2017,False,0.1714
Julian Draxler,GER,FW,Paris Saint-Germain,Ligue 1,22.0,17,1012,4,1,2016-2017,False,0.4447
Matthieu Dreyer,FRA,GK,Caen,Ligue 1,27.0,2,180,0,0,2016-2017,False,0.0
Danny Drinkwater,ENG,MF,Leicester City,Premier League,26.0,29,2466,1,2,2016-2017,False,0.1095
Josip Drmić,SUI,FW,Gladbach,Bundesliga,23.0,12,282,0,0,2016-2017,False,0.0
Jaroslav Drobný,CZE,GK,Werder Bremen,Bundesliga,36.0,10,849,0,0,2016-2017,False,0.0
Óscar Duarte,CRC,DF,Espanyol,La Liga,27.0,15,1124,0,0,2016-2017,False,0.0
Rubén Duarte,ESP,DF,Espanyol,La Liga,20.0,3,102,0,0,2016-2017,False,0.0
Leo Dubois,FRA,DF,Nantes,Ligue 1,21.0,36,3133,0,6,2016-2017,False,0.1724
Duda,POR,MF,Málaga,La Liga,36.0,16,389,1,2,2016-2017,False,0.6941
Ondrej Duda,SVK,"FW,MF",Hertha BSC,Bundesliga,21.0,3,70,0,0,2016-2017,False,0.0
Alfred Duncan,GHA,MF,Sassuolo,Serie A,23.0,21,1334,1,1,2016-2017,False,0.1349
Maxime Dupé,FRA,GK,Nantes,Ligue 1,23.0,16,1440,0,0,2016-2017,False,0.0
Erik Durm,GER,"MF,DF",Dortmund,Bundesliga,24.0,13,976,0,2,2016-2017,False,0.1844
Jimmy Durmaz,SWE,MF,Toulouse,Ligue 1,27.0,27,1520,2,1,2016-2017,False,0.1776
Riza Durmisi,DEN,DF,Real Betis,La Liga,22.0,27,2385,1,4,2016-2017,False,0.1887
Noë Dussenne,BEL,DF,Crotone,Serie A,24.0,8,465,0,0,2016-2017,False,0.0
Paulo Dybala,ARG,"MF,FW",Juventus,Serie A,22.0,31,2140,11,7,2016-2017,False,0.757
Nathan Dyer,ENG,"MF,FW",Swansea City,Premier League,28.0,8,214,0,1,2016-2017,False,0.4206
Edin Džeko,BIH,FW,Roma,Serie A,30.0,37,3048,29,9,2016-2017,False,1.122
Blerim Džemaili,SUI,MF,Bologna,Serie A,30.0,31,2583,8,3,2016-2017,False,0.3833
Elderson Echiéjilé,NGA,DF,Sporting Gijón,La Liga,28.0,3,198,1,0,2016-2017,False,0.4545
Edenílson,BRA,"MF,FW",Genoa,Serie A,26.0,16,904,0,3,2016-2017,False,0.2987
Éder,POR,FW,Lille,Ligue 1,28.0,31,2470,6,5,2016-2017,False,0.4008
Éder,ITA,"FW,MF",Inter,Serie A,29.0,33,1482,8,4,2016-2017,False,0.7287
Odsonne Édouard,FRA,"FW,MF",Toulouse,Ligue 1,18.0,16,572,1,0,2016-2017,False,0.1573
Maximilian Eggestein,GER,MF,Werder Bremen,Bundesliga,19.0,15,891,1,0,2016-2017,False,0.101
Ovie Ejaria,ENG,MF,Liverpool,Premier League,18.0,2,8,0,0,2016-2017,False,0.0
Albin Ekdal,SWE,"MF,DF",Hamburger SV,Bundesliga,27.0,21,1247,1,1,2016-2017,False,0.1443
Omar Elabdellaoui,NOR,"DF,MF",Hull City,Premier League,24.0,8,615,0,0,2016-2017,False,0.0
Andrew Eleftheriou,ENG,DF,Watford,Premier League,18.0,1,52,0,0,2016-2017,False,0.0
Ahmed Elmohamady,EGY,"DF,MF",Hull City,Premier League,28.0,33,2524,0,2,2016-2017,False,0.0713
Mohamed Elneny,EGY,MF,Arsenal,Premier League,24.0,14,694,0,1,2016-2017,False,0.1297
Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,22.0,9,462,0,0,2016-2017,False,0.0
Gorka Elustondo,ESP,DF,Athletic Club,La Liga,29.0,2,106,0,0,2016-2017,False,0.0
Nico Elvedi,SUI,DF,Gladbach,Bundesliga,19.0,25,2106,0,0,2016-2017,False,0.0
Rodrigo Ely,BRA,DF,Alavés,La Liga,22.0,10,789,1,0,2016-2017,False,0.1141
Breel Embolo,SUI,"FW,MF",Schalke 04,Bundesliga,19.0,7,341,2,0,2016-2017,False,0.5279
Youssef En-Nesyri,MAR,FW,Málaga,La Liga,19.0,13,336,1,1,2016-2017,False,0.5357
Sergi Enrich,ESP,FW,Eibar,La Liga,26.0,38,2827,11,7,2016-2017,False,0.573
Juanan Entrena,ESP,MF,Granada,La Liga,20.0,3,103,0,0,2016-2017,False,0.0
Vincent Enyeama,NGA,GK,Lille,Ligue 1,33.0,32,2854,0,0,2016-2017,False,0.0
Mirko Eramo,ITA,MF,Sampdoria,Serie A,27.0,1,5,0,0,2016-2017,False,0.0
Kermit Erasmus,RSA,FW,Rennes,Ligue 1,26.0,8,169,0,0,2016-2017,False,0.0
Javier Eraso,ESP,MF,Athletic Club,La Liga,26.0,7,379,0,1,2016-2017,False,0.2375
Mevlüt Erdinç,TUR,FW,Metz,Ligue 1,29.0,24,1405,6,1,2016-2017,False,0.4484
Christian Eriksen,DEN,MF,Tottenham Hotspur,Premier League,24.0,36,3157,8,15,2016-2017,False,0.6557
Gonzalo Escalante,ARG,MF,Eibar,La Liga,23.0,30,2016,2,1,2016-2017,False,0.1339
Sergio Escudero,ESP,"DF,MF",Sevilla,La Liga,26.0,26,2282,0,3,2016-2017,False,0.1183
Bernardo Espinosa,COL,DF,Middlesbrough,Premier League,27.0,11,975,0,0,2016-2017,False,0.0
Cristian Espinoza,ARG,MF,Alavés,La Liga,21.0,6,163,0,0,2016-2017,False,0.0
Michael Esser,GER,GK,Darmstadt 98,Bundesliga,28.0,28,2484,0,0,2016-2017,False,0.0
Alexander Esswein,GER,MF,Hertha BSC,Bundesliga,26.0,29,1322,2,2,2016-2017,False,0.2723
Pervis Estupiñán,ECU,DF,Granada,La Liga,18.0,2,180,0,0,2016-2017,False,0.0
Beñat Etxebarria,ESP,MF,Athletic Club,La Liga,29.0,32,2399,1,5,2016-2017,False,0.2251
Xabier Etxeita,ESP,DF,Athletic Club,La Liga,28.0,10,713,0,0,2016-2017,False,0.0
Lucas Evangelista,BRA,MF,Udinese,Serie A,21.0,6,207,0,1,2016-2017,False,0.4348
Jonny Evans,NIR,DF,West Brom,Premier League,28.0,31,2637,2,2,2016-2017,False,0.1365
Patrice Evra,FRA,DF,Marseille,Ligue 1,35.0,11,868,1,0,2016-2017,False,0.1037
Patrice Evra,FRA,"DF,MF",Juventus,Serie A,35.0,6,252,0,0,2016-2017,False,0.0
Ewandro,BRA,"FW,MF",Udinese,Serie A,20.0,5,61,0,0,2016-2017,False,0.0
Edu Expósito,ESP,MF,Dep La Coruña,La Liga,19.0,1,44,0,0,2016-2017,False,0.0
Erik Expósito,ESP,FW,Las Palmas,La Liga,20.0,2,166,0,0,2016-2017,False,0.0
Valentin Eysseric,FRA,"FW,MF",Nice,Ligue 1,24.0,29,2076,4,7,2016-2017,False,0.4769
Marco Fabián,MEX,"MF,FW",Eintracht Frankfurt,Bundesliga,27.0,24,2054,7,4,2016-2017,False,0.482
Łukasz Fabiański,POL,GK,Swansea City,Premier League,31.0,37,3330,0,0,2016-2017,False,0.0
Fabinho,BRA,MF,Monaco,Ligue 1,22.0,37,3073,9,1,2016-2017,False,0.2929
Fábio,BRA,DF,Middlesbrough,Premier League,26.0,24,1847,0,0,2016-2017,False,0.0
Cesc Fàbregas,ESP,MF,Chelsea,Premier League,29.0,29,1339,5,12,2016-2017,False,1.1426
Ralf Fährmann,GER,GK,Schalke 04,Bundesliga,27.0,34,3060,0,0,2016-2017,False,0.0
Fayçal Fajr,MAR,MF,Dep La Coruña,La Liga,27.0,24,1207,0,2,2016-2017,False,0.1491
Radamel Falcao,COL,FW,Monaco,Ligue 1,30.0,29,1927,21,4,2016-2017,False,1.1676
Diego Falcinelli,ITA,FW,Crotone,Serie A,25.0,35,3124,13,2,2016-2017,False,0.4321
Diego Falcinelli,ITA,"FW,MF",Sassuolo,Serie A,25.0,1,16,0,0,2016-2017,False,0.0
Simon Falette,GUI,DF,Metz,Ligue 1,24.0,35,3089,3,1,2016-2017,False,0.1165
Iago Falque,ESP,"FW,MF",Torino,Serie A,26.0,35,2516,12,8,2016-2017,False,0.7154
Rod Fanni,FRA,DF,Marseille,Ligue 1,34.0,28,2396,1,0,2016-2017,False,0.0376
Paolo Faragò,ITA,MF,Cagliari,Serie A,23.0,9,347,0,0,2016-2017,False,0.0
Davide Faraoni,ITA,DF,Udinese,Serie A,24.0,5,329,0,0,2016-2017,False,0.0
Diego Farias,BRA,"MF,FW",Cagliari,Serie A,26.0,20,1166,7,2,2016-2017,False,0.6947
Federico Fazio,ARG,DF,Roma,Serie A,29.0,37,3116,2,1,2016-2017,False,0.0866
Nicolò Fazzi,ITA,"DF,MF",Crotone,Serie A,21.0,1,7,0,0,2016-2017,False,0.0
Zouhair Feddal,MAR,DF,Alavés,La Liga,27.0,27,2242,2,1,2016-2017,False,0.1204
Adam Federici,AUS,GK,Bournemouth,Premier League,31.0,2,180,0,0,2016-2017,False,0.0
Artem Fedetskyi,UKR,DF,Darmstadt 98,Bundesliga,31.0,16,1110,0,0,2016-2017,False,0.0
Sofiane Feghouli,ALG,"MF,FW",West Ham United,Premier League,26.0,21,1041,3,2,2016-2017,False,0.4323
Nabil Fekir,FRA,"MF,FW",Lyon,Ligue 1,23.0,32,2209,9,5,2016-2017,False,0.5704
Marouane Fellaini,BEL,MF,Manchester Utd,Premier League,28.0,28,1605,1,0,2016-2017,False,0.0561
Kiko Femenía,ESP,DF,Alavés,La Liga,25.0,31,2500,0,2,2016-2017,False,0.072
Leroy Fer,NED,MF,Swansea City,Premier League,26.0,34,2404,6,2,2016-2017,False,0.2995
Julien Féret,FRA,MF,Caen,Ligue 1,34.0,35,3116,2,3,2016-2017,False,0.1444
Bruno Fernandes,POR,MF,Sampdoria,Serie A,21.0,33,1714,5,2,2016-2017,False,0.3676
Edimilson Fernandes,SUI,MF,West Ham United,Premier League,20.0,28,1001,0,1,2016-2017,False,0.0899
Gelson Fernandes,SUI,MF,Rennes,Ligue 1,29.0,27,1836,0,0,2016-2017,False,0.0
Álvaro Fernández,ESP,GK,Osasuna,La Liga,18.0,1,45,0,0,2016-2017,False,0.0
Andrés Fernández,ESP,GK,Villarreal,La Liga,29.0,15,1316,0,0,2016-2017,False,0.0
Augusto Fernández,ARG,MF,Atlético Madrid,La Liga,30.0,3,141,0,0,2016-2017,False,0.0
Carlos Fernández,ESP,FW,Sevilla,La Liga,20.0,3,89,1,0,2016-2017,False,1.0112
Federico Fernández,ARG,DF,Swansea City,Premier League,27.0,27,2430,0,2,2016-2017,False,0.0741
Mario Fernández,ESP,GK,Osasuna,La Liga,28.0,7,585,0,0,2016-2017,False,0.0
Matías Fernández,CHI,MF,Milan,Serie A,30.0,13,652,1,2,2016-2017,False,0.4141
Pablo Fernández,ESP,MF,Sporting Gijón,La Liga,19.0,2,22,0,0,2016-2017,False,0.0
Fernandinho,BRA,"MF,DF",Manchester City,Premier League,31.0,32,2756,2,1,2016-2017,False,0.098
Fernando,BRA,"MF,DF",Manchester City,Premier League,29.0,15,568,0,0,2016-2017,False,0.0
Alex Ferrari,ITA,DF,Bologna,Serie A,22.0,1,90,0,0,2016-2017,False,0.0
Jordan Ferri,FRA,MF,Lyon,Ligue 1,24.0,28,1052,1,2,2016-2017,False,0.2567
Marco Festa,ITA,GK,Crotone,Serie A,24.0,3,184,0,0,2016-2017,False,0.0
Markus Feulner,GER,MF,Augsburg,Bundesliga,34.0,1,18,0,0,2016-2017,False,0.0
Riccardo Fiamozzi,ITA,MF,Genoa,Serie A,23.0,4,107,0,0,2016-2017,False,0.0
Sam Field,ENG,MF,West Brom,Premier League,18.0,8,275,0,0,2016-2017,False,0.0
Afonso Figueiredo,POR,DF,Rennes,Ligue 1,23.0,5,260,0,0,2016-2017,False,0.0
Alfreð Finnbogason,ISL,FW,Augsburg,Bundesliga,27.0,13,1128,3,1,2016-2017,False,0.3191
Vincenzo Fiorillo,ITA,GK,Pescara,Serie A,26.0,9,810,0,0,2016-2017,False,0.0
Roberto Firmino,BRA,FW,Liverpool,Premier League,24.0,35,3062,11,7,2016-2017,False,0.5291
Viktor Fischer,DEN,"FW,MF",Middlesbrough,Premier League,22.0,13,438,0,3,2016-2017,False,0.6164
Mathieu Flamini,FRA,MF,Crystal Palace,Premier League,32.0,10,274,0,0,2016-2017,False,0.0
Jon Flanagan,ENG,DF,Burnley,Premier League,23.0,6,360,0,0,2016-2017,False,0.0
Javier Flaño,ESP,DF,Osasuna,La Liga,31.0,4,131,0,0,2016-2017,False,0.0
Miguel Flaño,ESP,DF,Osasuna,La Liga,31.0,12,1035,1,0,2016-2017,False,0.087
Ashley Fletcher,ENG,FW,West Ham United,Premier League,20.0,16,367,0,0,2016-2017,False,0.0
Darren Fletcher,SCO,MF,West Brom,Premier League,32.0,38,3231,2,3,2016-2017,False,0.1393
Sergio Floccari,ITA,FW,Bologna,Serie A,34.0,5,240,0,0,2016-2017,False,0.0
Alessandro Florenzi,ITA,"DF,MF",Roma,Serie A,25.0,9,747,0,3,2016-2017,False,0.3614
Antonio Floro Flores,ITA,FW,Chievo,Serie A,33.0,12,553,0,1,2016-2017,False,0.1627
Moryké Fofana,CIV,MF,Lorient,Ligue 1,24.0,7,353,0,0,2016-2017,False,0.0
Seko Fofana,CIV,MF,Udinese,Serie A,21.0,22,1821,5,1,2016-2017,False,0.2965
