player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Edgar Davids,NED,MF,Milan,Serie A,23,15,802,0,0,1996-1997,True,0.0
Olivier De Luca,FRA,MF,Le Havre,Division 1,23,7,118,0,0,1996-1997,True,0.0
Marco De Marchi,ITA,DF,Bologna,Serie A,29,23,1685,0,0,1996-1997,True,0.0
Fernando De Napoli,ITA,MF,Reggiana,Serie A,32,22,1216,0,0,1996-1997,True,0.0
Thierry De Neef,FRA,MF,Nice,Division 1,29,35,2987,1,0,1996-1997,True,0.0301
Antonio De Vitis,ITA,FW,Hellas Verona,Serie A,32,25,1135,6,0,1996-1997,True,0.4758
Brian Deane,ENG,FW,Leeds United,Premier League,28,28,2421,5,4,1996-1997,False,0.3346
James Debbah,LBR,FW,Nice,Division 1,26,26,2215,9,0,1996-1997,True,0.3657
Mickaël Debève,FRA,MF,Lens,Division 1,25,35,2697,2,0,1996-1997,True,0.0667
Harry Decheiver,NED,FW,Freiburg,Bundesliga,26,19,1673,7,0,1996-1997,True,0.3766
Éric Decroix,FRA,DF,Nantes,Division 1,27,26,2340,2,0,1996-1997,True,0.0769
Stéphane Dedebant,FRA,MF,Caen,Division 1,25,35,2697,1,0,1996-1997,True,0.0334
Christophe Deguerville,FRA,DF,Lyon,Division 1,26,28,2057,0,0,1996-1997,True,0.0
Frédéric Déhu,FRA,"DF,MF",Lens,Division 1,23,30,2183,5,0,1996-1997,True,0.2061
Alessandro Del Piero,ITA,"FW,MF",Juventus,Serie A,21,22,1456,8,0,1996-1997,True,0.4945
Loren del Pino,ESP,MF,Sevilla,La Liga,22,12,749,4,0,1996-1997,True,0.4806
José del Solar,PER,MF,Celta Vigo,La Liga,28,29,2190,1,0,1996-1997,True,0.0411
Marc Delaroche,FRA,GK,Caen,Division 1,25,17,1460,0,0,1996-1997,True,0.0
Jean-Pierre Delaunay,FRA,DF,Le Havre,Division 1,30,3,212,0,0,1996-1997,True,0.0
Philippe Delaye,FRA,MF,Montpellier,Division 1,21,19,927,1,0,1996-1997,True,0.0971
Daniele Delli Carri,ITA,DF,Piacenza,Serie A,24,20,1236,1,0,1996-1997,True,0.0728
Christophe Delmotte,FRA,"DF,MF",Lens,Division 1,27,37,3255,3,0,1996-1997,True,0.0829
Marco Delvecchio,ITA,FW,Roma,Serie A,23,27,1473,4,0,1996-1997,True,0.2444
Julio Dely Valdés,PAN,FW,Paris Saint-Germain,Division 1,29,31,1489,8,0,1996-1997,True,0.4835
Thomas Deniaud,FRA,"DF,FW",Auxerre,Division 1,24,14,656,1,0,1996-1997,True,0.1372
François Denis,FRA,DF,Rennes,Division 1,32,26,2037,1,0,1996-1997,True,0.0442
Sylvain Deplace,FRA,MF,Lyon,Division 1,24,33,2707,1,0,1996-1997,True,0.0332
Raimond van der Gouw,NED,GK,Manchester Utd,Premier League,33,2,180,0,0,1996-1997,False,0.0
Robin van der Laan,NED,MF,Derby County,Premier League,27,16,1286,2,0,1996-1997,False,0.14
Michel Der Zakarian,ARM,DF,Montpellier,Division 1,33,3,100,0,0,1996-1997,True,0.0
Marcel Desailly,FRA,"DF,MF",Milan,Serie A,27,29,2479,1,0,1996-1997,True,0.0363
Didier Deschamps,FRA,MF,Juventus,Serie A,27,26,2312,1,0,1996-1997,True,0.0389
Stefano Desideri,ITA,MF,Udinese,Serie A,31,19,1454,0,0,1996-1997,True,0.0
Olivier Deso,FRA,DF,Marseille,Division 1,20,3,226,0,0,1996-1997,True,0.0
Jean-Christophe Devaux,FRA,DF,Lyon,Division 1,21,22,1487,0,0,1996-1997,True,0.0
Vikash Dhorasoo,FRA,MF,Le Havre,Division 1,22,36,2898,0,0,1996-1997,True,0.0
Luigi Di Biagio,ITA,MF,Roma,Serie A,25,27,2135,3,0,1996-1997,True,0.1265
Domenico Di Carlo,ITA,MF,Vicenza,Serie A,32,29,2484,0,0,1996-1997,True,0.0
Alberto Di Chiara,ITA,DF,Perugia,Serie A,32,25,1783,0,0,1996-1997,True,0.0
Eusebio Di Francesco,ITA,MF,Piacenza,Serie A,26,34,3021,3,0,1996-1997,True,0.0894
Raffaele Di Fusco,ITA,GK,Napoli,Serie A,34,1,44,0,0,1996-1997,True,0.0
Angelo Di Livio,ITA,"DF,MF",Juventus,Serie A,30,32,2373,1,0,1996-1997,True,0.0379
Giampaolo Di Magno,ITA,GK,Roma,Serie A,22,1,63,0,0,1996-1997,True,0.0
Roberto Di Matteo,ITA,MF,Chelsea,Premier League,26,34,2889,7,1,1996-1997,False,0.2492
Éric Di Meco,FRA,DF,Monaco,Division 1,32,2,180,0,0,1996-1997,True,0.0
Arturo Di Napoli,ITA,FW,Napoli,Serie A,22,1,31,0,0,1996-1997,True,0.0
Arturo Di Napoli,ITA,FW,Inter,Serie A,22,6,55,0,0,1996-1997,True,0.0
Ali Dia,SEN,FW,Southampton,Premier League,30,1,53,0,0,1996-1997,False,0.0
Farid Diaf,FRA,MF,Rennes,Division 1,25,1,82,0,0,1996-1997,True,0.0
Djibril Diawara,FRA,DF,Le Havre,Division 1,21,23,1751,0,0,1996-1997,True,0.0
Kaba Diawara,GUI,FW,Bordeaux,Division 1,20,29,947,7,0,1996-1997,True,0.6653
Pablo Díaz Stalla,ESP,DF,Sporting Gijón,La Liga,24,30,2492,0,0,1996-1997,True,0.0
Giacomo Dicara,ITA,DF,Perugia,Serie A,26,29,2498,2,0,1996-1997,True,0.0721
Paul Dickov,SCO,FW,Arsenal,Premier League,23,1,7,0,0,1996-1997,False,0.0
Julian Dicks,ENG,DF,West Ham United,Premier League,27,31,2790,6,2,1996-1997,False,0.2581
Jesús Diego Cota,ESP,DF,Rayo Vallecano,La Liga,29,38,3351,1,0,1996-1997,True,0.0269
Luis Diego López,URU,DF,Racing Sant,La Liga,21,39,3400,1,0,1996-1997,True,0.0265
Oumar Dieng,FRA,DF,Sampdoria,Serie A,23,15,1018,0,0,1996-1997,True,0.0
David Díez,ESP,MF,Logroñés,La Liga,21,1,90,0,0,1996-1997,True,0.0
Frédéric Dindeleux,FRA,DF,Lille,Division 1,22,34,2964,1,0,1996-1997,True,0.0304
Bernard Diomède,FRA,"FW,MF",Auxerre,Division 1,22,31,2655,6,0,1996-1997,True,0.2034
Lee Dixon,ENG,DF,Arsenal,Premier League,32,32,2743,2,2,1996-1997,False,0.1312
Martin Djetou,FRA,"DF,MF",Monaco,Division 1,21,26,2232,0,0,1996-1997,True,0.0
Marcelo Djian,BRA,DF,Lyon,Division 1,29,35,3094,0,0,1996-1997,True,0.0
Youri Djorkaeff,FRA,"FW,MF",Inter,Serie A,28,33,2755,14,0,1996-1997,True,0.4574
Igor Dobrovolski,CIS,"FW,MF",Düsseldorf,Bundesliga,28,15,1010,4,0,1996-1997,True,0.3564
Jason Dodd,ENG,DF,Southampton,Premier League,25,23,1915,1,1,1996-1997,False,0.094
Jean-Luc Dogon,FRA,DF,Strasbourg,Division 1,28,27,2287,0,0,1996-1997,True,0.0
Didier Domi,FRA,DF,Paris Saint-Germain,Division 1,18,12,844,0,0,1996-1997,True,0.0
Domingo,NAN,,Tenerife,La Liga,23,1,90,0,0,1996-1997,True,0.0
Carlos Domínguez,ESP,FW,Sevilla,La Liga,19,11,329,0,0,1996-1997,True,0.0
Cyril Domoraud,CIV,DF,Bordeaux,Division 1,25,31,2770,1,0,1996-1997,True,0.0325
O'Neill Donaldson,ENG,FW,Sheffield Weds,Premier League,26,5,232,2,0,1996-1997,False,0.7759
Donato,ESP,"DF,MF",Dep La Coruña,La Liga,33,39,3008,3,0,1996-1997,True,0.0898
Giorgos Donis,GRE,MF,Blackburn Rovers,Premier League,26,22,1030,2,2,1996-1997,False,0.3495
Georgi Donkov,BUL,FW,Bochum,Bundesliga,26,30,2132,10,0,1996-1997,True,0.4221
Thomas Dooley,USA,"DF,MF",Schalke 04,Bundesliga,35,8,417,2,0,1996-1997,True,0.4317
Tony Dorigo,ENG,DF,Leeds United,Premier League,30,18,1386,0,1,1996-1997,False,0.0649
Manuel dos Santos,FRA,DF,Monaco,Division 1,22,2,5,0,0,1996-1997,True,0.0
Jens Dowe,GER,MF,Hamburger SV,Bundesliga,28,4,201,0,0,1996-1997,True,0.0
Iain Dowie,NIR,FW,West Ham United,Premier League,31,23,1731,0,3,1996-1997,False,0.156
Jason Dozzell,ENG,MF,Tottenham Hotspur,Premier League,28,17,1022,2,0,1996-1997,False,0.1761
Mark Draper,ENG,MF,Aston Villa,Premier League,25,29,2328,0,5,1996-1997,False,0.1933
Darko Dražić,CRO,DF,Düsseldorf,Bundesliga,33,17,1089,0,0,1996-1997,True,0.0
Martin Driller,GER,FW,St Pauli,Bundesliga,26,23,1501,4,0,1996-1997,True,0.2398
Anto Drobnjak,MNE,FW,Bastia,Division 1,27,33,2834,18,0,1996-1997,True,0.5716
Richard Dryden,ENG,DF,Southampton,Premier League,27,29,2422,1,0,1996-1997,False,0.0372
Michael Duberry,ENG,DF,Chelsea,Premier League,20,15,1246,1,0,1996-1997,False,0.0722
Dion Dublin,ENG,"DF,FW",Coventry City,Premier League,27,34,2817,13,2,1996-1997,False,0.4792
Peter Dubovský,SVK,FW,Oviedo,La Liga,24,17,1343,4,0,1996-1997,True,0.2681
Andy Ducros,ENG,FW,Coventry City,Premier League,18,5,175,0,1,1996-1997,False,0.5143
Damien Duff,IRL,"FW,MF",Blackburn Rovers,Premier League,17,1,90,0,0,1996-1997,False,0.0
Christophe Dugarry,FRA,"FW,MF",Milan,Serie A,24,21,971,5,0,1996-1997,True,0.4634
Jesús Dulce,ESP,DF,Logroñés,La Liga,25,25,1958,0,0,1996-1997,True,0.0
Franck Dumas,FRA,"DF,MF",Monaco,Division 1,28,36,2981,0,0,1996-1997,True,0.0
Ilie Dumitrescu,ROU,"FW,MF",West Ham United,Premier League,27,7,312,0,0,1996-1997,False,0.0
Arnaud Duncker,FRA,"DF,MF",Lille,Division 1,25,30,2613,0,0,1996-1997,True,0.0
Sean Dundee,GER,FW,Karlsruher,Bundesliga,23,29,2580,17,0,1996-1997,True,0.593
Richard Dunne,IRL,DF,Everton,Premier League,16,7,542,0,0,1996-1997,False,0.0
José María López Duque,ESP,DF,Rayo Vallecano,La Liga,31,38,3394,1,0,1996-1997,True,0.0265
Jean-Philippe Durand,FRA,MF,Marseille,Division 1,35,26,2235,4,0,1996-1997,True,0.1611
Alejandro Duré,ARG,FW,Extremadura,La Liga,25,35,2186,8,0,1996-1997,True,0.3294
Demir Duric,NAN,FW,St Pauli,Bundesliga,19,1,6,0,0,1996-1997,True,0.0
Philippe Durpes,GLP,DF,Lens,Division 1,22,2,30,0,0,1996-1997,True,0.0
Richard Dutruel,FRA,GK,Celta Vigo,La Liga,23,36,3172,0,0,1996-1997,True,0.0
Daniel Dutuel,FRA,MF,Celta Vigo,La Liga,28,32,2158,1,0,1996-1997,True,0.0417
Arnold Dybek,GER,MF,Schalke 04,Bundesliga,21,1,2,0,0,1996-1997,True,0.0
Janosch Dziwior,GER,"DF,MF",Köln,Bundesliga,21,6,324,1,0,1996-1997,True,0.2778
Robbie Earle,JAM,MF,Wimbledon,Premier League,31,32,2813,7,3,1996-1997,False,0.3199
John Ebbrell,ENG,MF,Everton,Premier League,26,7,574,0,1,1996-1997,False,0.1568
Max Eberl,GER,DF,Bochum,Bundesliga,22,6,332,0,0,1996-1997,True,0.0
Cyril Eboki Poh,FRA,FW,Cannes,Division 1,16,1,12,0,0,1996-1997,True,0.0
Olivier Echouafni,FRA,MF,Marseille,Division 1,23,35,2832,3,0,1996-1997,True,0.0953
Armin Eck,GER,MF,Arminia,Bundesliga,31,2,180,0,0,1996-1997,True,0.0
Justin Edinburgh,ENG,DF,Tottenham Hotspur,Premier League,26,24,1935,0,0,1996-1997,False,0.0
Stefan Effenberg,GER,MF,Gladbach,Bundesliga,27,29,2543,1,0,1996-1997,True,0.0354
Ugo Ehiogu,ENG,DF,Aston Villa,Premier League,23,38,3420,3,3,1996-1997,False,0.1579
Uwe Ehlers,GER,DF,Hansa Rostock,Bundesliga,21,6,427,0,0,1996-1997,True,0.0
Yves Eigenrauch,GER,DF,Schalke 04,Bundesliga,25,26,2108,1,0,1996-1997,True,0.0427
Bernd Eigner,GER,DF,St Pauli,Bundesliga,24,23,1977,2,0,1996-1997,True,0.091
Dieter Eilts,GER,MF,Werder Bremen,Bundesliga,31,30,2584,0,0,1996-1997,True,0.0
Efan Ekoku,NGA,FW,Wimbledon,Premier League,29,30,2362,11,2,1996-1997,False,0.4953
Giovane Élber,BRA,FW,Stuttgart,Bundesliga,24,31,2687,17,0,1996-1997,True,0.5694
Agustín Elduayen,ESP,GK,Valladolid,La Liga,31,3,232,0,0,1996-1997,True,0.0
Zé Elias,BRA,MF,Leverkusen,Bundesliga,19,23,1650,0,0,1996-1997,True,0.0
Matt Elliott,SCO,DF,Leicester City,Premier League,27,16,1440,4,1,1996-1997,False,0.3125
Robbie Elliott,ENG,DF,Newcastle United,Premier League,22,29,2599,7,1,1996-1997,False,0.277
Wagneau Eloi,HAI,FW,Nancy,Division 1,22,23,1347,1,0,1996-1997,True,0.0668
Hazem Emam,EGY,MF,Udinese,Serie A,21,4,78,0,0,1996-1997,True,0.0
Emerson,BRA,MF,Middlesbrough,Premier League,24,32,2793,4,7,1996-1997,False,0.3545
Stefan Emmerling,GER,"DF,MF",MSV Duisburg,Bundesliga,30,32,2768,2,0,1996-1997,True,0.065
Jochen Endreß,GER,DF,Stuttgart,Bundesliga,23,5,364,0,0,1996-1997,True,0.0
Vicente Engonga,ESP,MF,Valencia,La Liga,30,35,2971,2,0,1996-1997,True,0.0606
Luis Enrique,ESP,"FW,MF",Barcelona,La Liga,26,35,3099,17,0,1996-1997,True,0.4937
Iñaki Eraña,ESP,MF,Compostela,La Liga,31,15,523,0,0,1996-1997,True,0.0
Stefano Eranio,ITA,MF,Milan,Serie A,29,21,1377,2,0,1996-1997,True,0.1307
Tomislav Erceg,CRO,FW,MSV Duisburg,Bundesliga,24,5,313,0,0,1996-1997,True,0.0
Jan Eriksson,SWE,DF,Sunderland,Premier League,28,1,90,0,0,1996-1997,False,0.0
Ronny Ernst,GER,"DF,MF",1860 Munich,Bundesliga,20,8,220,0,0,1996-1997,True,0.0
Thomas Ernst,GER,GK,Bochum,Bundesliga,28,1,90,0,0,1996-1997,True,0.0
Daniel Eschbach,GER,GK,Köln,Bundesliga,22,2,180,0,0,1996-1997,True,0.0
Paquito Escudero,ESP,MF,Hércules,La Liga,30,36,3080,3,0,1996-1997,True,0.0877
Xabier Eskurza,ESP,MF,Valencia,La Liga,26,25,1293,1,0,1996-1997,True,0.0696
Juan Esnáider,ARG,FW,Atlético Madrid,La Liga,23,35,2833,16,0,1996-1997,True,0.5083
Massimiliano Esposito,ITA,MF,Napoli,Serie A,24,22,1042,2,0,1996-1997,True,0.1727
Quique Estebaranz,ESP,FW,Extremadura,La Liga,30,37,1722,1,0,1996-1997,True,0.0523
Estéfano,NAN,,Logroñés,La Liga,25,5,377,0,0,1996-1997,True,0.0
Eduardo Estíbariz,ESP,DF,Athletic Club,La Liga,30,4,196,0,0,1996-1997,True,0.0
Jean-Jacques Etame,FRA,MF,Cannes,Division 1,29,34,2875,1,0,1996-1997,True,0.0313
Imanol Etxeberria,ESP,GK,Athletic Club,La Liga,23,19,1710,0,0,1996-1997,True,0.0
Joseba Etxeberria,ESP,"FW,MF",Athletic Club,La Liga,18,35,2341,6,0,1996-1997,True,0.2307
Jason Euell,JAM,"FW,MF",Wimbledon,Premier League,19,7,455,2,0,1996-1997,False,0.3956
Alberico Evani,ITA,MF,Sampdoria,Serie A,33,10,552,0,0,1996-1997,True,0.0
Mickey Evans,IRL,FW,Southampton,Premier League,23,12,892,4,0,1996-1997,False,0.4036
Jean-Jacques Eydelie,FRA,"DF,MF",Bastia,Division 1,30,30,2418,1,0,1996-1997,True,0.0372
Santiago Ezquerro,ESP,FW,Atlético Madrid,La Liga,19,4,201,0,0,1996-1997,True,0.0
Fabiano,BRA,"FW,MF",Compostela,La Liga,30,39,3439,6,0,1996-1997,True,0.157
Holger Fach,GER,"DF,MF",Düsseldorf,Bundesliga,33,24,2152,1,0,1996-1997,True,0.0418
Holger Fach,GER,"DF,MF",Leverkusen,Bundesliga,33,1,90,1,0,1996-1997,True,1.0
Frank Fahrenhorst,GER,DF,Bochum,Bundesliga,18,4,225,0,0,1996-1997,True,0.0
Ilshat Faizulin,RUS,FW,Racing Sant,La Liga,23,21,878,2,0,1996-1997,True,0.205
Javier Falagán,ESP,GK,Compostela,La Liga,26,19,1710,0,0,1996-1997,True,0.0
Davide Falcioni,ITA,GK,Juventus,Serie A,21,1,10,0,0,1996-1997,True,0.0
Giulio Falcone,ITA,DF,Fiorentina,Serie A,22,31,2472,0,0,1996-1997,True,0.0
David Fanzel,FRA,DF,Nancy,Division 1,29,32,2179,0,0,1996-1997,True,0.0
Javier Farinós,ESP,MF,Valencia,La Liga,18,18,1225,1,0,1996-1997,True,0.0735
Gareth Farrelly,IRL,MF,Aston Villa,Premier League,20,3,169,0,0,1996-1997,False,0.0
Fabio Faso,ITA,DF,Reggiana,Serie A,19,3,129,0,0,1996-1997,True,0.0
Stefano Fattori,ITA,DF,Hellas Verona,Serie A,24,28,2448,0,0,1996-1997,True,0.0
Giuseppe Favalli,ITA,DF,Lazio,Serie A,24,26,2138,0,0,1996-1997,True,0.0
Mamadou Faye,SEN,MF,Bastia,Division 1,28,19,774,0,0,1996-1997,True,0.0
Peter Fear,ENG,MF,Wimbledon,Premier League,22,18,1040,0,0,1996-1997,False,0.0
Wolfgang Feiersinger,AUT,DF,Dortmund,Bundesliga,31,16,1142,0,0,1996-1997,True,0.0
Markus Feldhoff,GER,FW,Leverkusen,Bundesliga,21,22,858,8,0,1996-1997,True,0.8392
Neale Fenn,IRL,FW,Tottenham Hotspur,Premier League,19,4,84,0,0,1996-1997,False,0.0
Graham Fenton,ENG,MF,Blackburn Rovers,Premier League,22,13,585,1,2,1996-1997,False,0.4615
Les Ferdinand,ENG,FW,Newcastle United,Premier League,29,31,2510,16,8,1996-1997,False,0.8606
Rio Ferdinand,ENG,DF,West Ham United,Premier League,17,15,1026,2,0,1996-1997,False,0.1754
Duncan Ferguson,SCO,FW,Everton,Premier League,24,33,2872,10,5,1996-1997,False,0.4701
Abdelkader Ferhaoui,ALG,MF,Montpellier,Division 1,31,33,2409,2,0,1996-1997,True,0.0747
Abelardo Fernández,ESP,DF,Barcelona,La Liga,26,21,1700,3,0,1996-1997,True,0.1588
David Fernández,ESP,FW,Dep La Coruña,La Liga,20,9,216,0,0,1996-1997,True,0.0
Favio Fernández,ARG,MF,Espanyol,La Liga,24,2,78,0,0,1996-1997,True,0.0
Joachim Fernandez,FRA,"DF,MF",Caen,Division 1,23,26,2182,1,0,1996-1997,True,0.0412
Luis Fernández,ESP,DF,Real Betis,La Liga,23,18,1482,0,0,1996-1997,True,0.0
Álex Fernández Sama,ESP,MF,Sporting Gijón,La Liga,22,4,132,1,0,1996-1997,True,0.6818
Vincent Fernandez,FRA,GK,Paris Saint-Germain,Division 1,21,7,543,0,0,1996-1997,True,0.0
Fernando,ESP,MF,Valladolid,La Liga,24,38,3263,11,0,1996-1997,True,0.3034
Ciro Ferrara,ITA,DF,Juventus,Serie A,29,32,2846,4,0,1996-1997,True,0.1265
Claudio Ferrarese,ITA,MF,Hellas Verona,Serie A,17,1,9,0,0,1996-1997,True,0.0
Patxi Ferreira,ESP,DF,Valencia,La Liga,29,36,3016,4,0,1996-1997,True,0.1194
Virgilio Ferreira,PAR,"FW,MF",Extremadura,La Liga,23,32,1208,2,0,1996-1997,True,0.149
Albert Ferrer,ESP,DF,Barcelona,La Liga,26,18,1370,0,0,1996-1997,True,0.0
Bernard Ferrer,FRA,MF,Marseille,Division 1,32,13,625,0,0,1996-1997,True,0.0
Jean-Michel Ferri,FRA,"DF,MF",Nantes,Division 1,26,33,2919,2,0,1996-1997,True,0.0617
Romain Ferrier,FRA,DF,Cannes,Division 1,20,32,2726,0,0,1996-1997,True,0.0
Fabrizio Ferron,ITA,GK,Sampdoria,Serie A,30,31,2654,0,0,1996-1997,True,0.0
Gianluca Festa,ITA,DF,Middlesbrough,Premier League,27,13,1170,1,0,1996-1997,False,0.0769
Gianluca Festa,ITA,DF,Inter,Serie A,27,5,370,0,0,1996-1997,True,0.0
Alan Fettis,NIR,GK,Nottingham Forest,Premier League,25,4,360,0,0,1996-1997,False,0.0
Massimo Ficcadenti,ITA,MF,Hellas Verona,Serie A,28,19,1422,0,0,1996-1997,True,0.0
Luís Figo,POR,"FW,MF",Barcelona,La Liga,23,36,2787,4,0,1996-1997,True,0.1292
John Filan,AUS,GK,Coventry City,Premier League,26,1,7,0,0,1996-1997,False,0.0
Thorsten Fink,GER,MF,Karlsruher,Bundesliga,28,32,2866,5,0,1996-1997,True,0.157
Fabrice Fiorèse,FRA,"FW,MF",Lyon,Division 1,21,2,107,0,0,1996-1997,True,0.0
Aldo Firicano,ITA,DF,Fiorentina,Serie A,29,18,1443,0,0,1996-1997,True,0.0
Fabio Firmani,ITA,MF,Vicenza,Serie A,18,2,111,0,0,1996-1997,True,0.0
Andreas Fischer,GER,"DF,MF",Hamburger SV,Bundesliga,31,31,2631,0,0,1996-1997,True,0.0
Paul Fischer,FRA,DF,Nancy,Division 1,26,33,2940,3,0,1996-1997,True,0.0918
Yannick Fischer,FRA,DF,Cannes,Division 1,21,38,3330,0,0,1996-1997,True,0.0
Mark Fish,RSA,"DF,FW",Lazio,Serie A,22,15,1028,1,0,1996-1997,True,0.0875
Curtis Fleming,IRL,DF,Middlesbrough,Premier League,27,30,2700,0,2,1996-1997,False,0.0667
Garry Flitcroft,ENG,MF,Blackburn Rovers,Premier League,23,28,2265,3,0,1996-1997,False,0.1192
Håvard Flo,NOR,"FW,MF",Werder Bremen,Bundesliga,26,14,868,0,0,1996-1997,True,0.0
Quique Flores,ESP,DF,Zaragoza,La Liga,31,9,674,0,0,1996-1997,True,0.0
Tim Flowers,ENG,GK,Blackburn Rovers,Premier League,29,36,3240,0,0,1996-1997,False,0.0
Philippe Flucklinger,FRA,GK,Montpellier,Division 1,33,6,540,0,0,1996-1997,True,0.0
Sean Flynn,ENG,MF,Derby County,Premier League,28,17,983,1,1,1996-1997,False,0.1831
Franco Foda,GER,DF,Stuttgart,Bundesliga,30,8,163,0,0,1996-1997,True,0.0
Marc-Vivien Foé,CMR,MF,Lens,Division 1,21,28,2352,2,0,1996-1997,True,0.0765
Paolo Foglio,ITA,DF,Atalanta,Serie A,20,24,1582,2,0,1996-1997,True,0.1138
Daniel Fonseca,URU,FW,Roma,Serie A,26,16,733,4,0,1996-1997,True,0.4911
Franck Fontan,FRA,GK,Bordeaux,Division 1,22,1,76,0,0,1996-1997,True,0.0
Davide Fontolan,ITA,MF,Bologna,Serie A,30,17,1197,3,0,1996-1997,True,0.2256
Mark Ford,ENG,MF,Leeds United,Premier League,20,16,1251,1,0,1996-1997,False,0.0719
Craig Forrest,CAN,GK,Chelsea,Premier League,28,3,235,0,0,1996-1997,False,0.0
Daniele Fortunato,ITA,MF,Atalanta,Serie A,33,20,826,1,0,1996-1997,True,0.109
Quinton Fortune,RSA,MF,Atlético Madrid,La Liga,19,2,73,0,0,1996-1997,True,0.0
Jérôme Foulon,FRA,DF,Guingamp,Division 1,25,23,1807,0,0,1996-1997,True,0.0
Frédéric Fouret,FRA,FW,Lyon,Division 1,21,13,358,1,0,1996-1997,True,0.2514
Hubert Fournier,FRA,DF,Gladbach,Bundesliga,28,27,2213,0,0,1996-1997,True,0.0
Laurent Fournier,FRA,MF,Paris Saint-Germain,Division 1,31,30,1891,1,0,1996-1997,True,0.0476
Sébastien Fournier,SUI,MF,Stuttgart,Bundesliga,25,11,673,0,0,1996-1997,True,0.0
Robbie Fowler,ENG,FW,Liverpool,Premier League,21,32,2810,18,4,1996-1997,False,0.7046
Ruel Fox,MSR,MF,Tottenham Hotspur,Premier League,28,25,1767,1,3,1996-1997,False,0.2037
Fran,ESP,MF,Dep La Coruña,La Liga,27,25,1476,0,0,1996-1997,True,0.0
Marco Franceschetti,ITA,MF,Sampdoria,Serie A,29,27,2239,2,0,1996-1997,True,0.0804
Daniele Franceschini,ITA,MF,Lazio,Serie A,20,1,2,0,0,1996-1997,True,0.0
Ivan Franceschini,ITA,DF,Marseille,Division 1,19,23,1940,0,0,1996-1997,True,0.0
Francisco,ESP,MF,Espanyol,La Liga,33,19,1153,1,0,1996-1997,True,0.0781
Miguel Francisco Pereira,ANG,FW,Schalke 04,Bundesliga,20,1,88,0,0,1996-1997,True,0.0
Chris Freestone,ENG,FW,Middlesbrough,Premier League,24,3,87,0,1,1996-1997,False,1.0345
Salvatore Fresi,ITA,DF,Inter,Serie A,23,29,2517,1,0,1996-1997,True,0.0358
Roberto Fresnedoso,ESP,MF,Atlético Madrid,La Liga,23,27,1014,2,0,1996-1997,True,0.1775
Oliver Freund,GER,DF,Freiburg,Bundesliga,26,23,1439,1,0,1996-1997,True,0.0625
Steffen Freund,GER,MF,Dortmund,Bundesliga,26,2,5,0,0,1996-1997,True,0.0
Dieter Frey,GER,"DF,MF",Freiburg,Bundesliga,23,21,1793,1,0,1996-1997,True,0.0502
Jakob Friis-Hansen,DEN,DF,Hamburger SV,Bundesliga,29,16,1074,1,0,1996-1997,True,0.0838
Torsten Frings,GER,MF,Werder Bremen,Bundesliga,19,15,893,0,0,1996-1997,True,0.0
Torsten Fröhling,GER,DF,St Pauli,Bundesliga,29,2,180,1,0,1996-1997,True,0.5
Michael Frontzeck,GER,DF,Freiburg,Bundesliga,32,15,1307,1,0,1996-1997,True,0.0689
Uwe Fuchs,GER,FW,Arminia,Bundesliga,30,15,654,1,0,1996-1997,True,0.1376
Miguel Fuentes,ESP,DF,Real Sociedad,La Liga,31,38,3224,0,0,1996-1997,True,0.0
Olivier Fugen,FRA,DF,Nice,Division 1,25,21,1490,1,0,1996-1997,True,0.0604
Pascal Fugier,FRA,DF,Montpellier,Division 1,27,28,2175,0,0,1996-1997,True,0.0
Jamie Fullarton,SCO,MF,Bastia,Division 1,22,17,850,0,0,1996-1997,True,0.0
Christer Fursth,SWE,MF,Köln,Bundesliga,26,4,126,0,0,1996-1997,True,0.0
Diego Fuser,ITA,MF,Lazio,Serie A,27,31,2718,4,0,1996-1997,True,0.1325
Paulo Futre,POR,"FW,MF",West Ham United,Premier League,30,9,544,0,1,1996-1997,False,0.1654
Marco Gabbiadini,ENG,FW,Derby County,Premier League,28,14,618,0,1,1996-1997,False,0.1456
Philippe Gaillot,FRA,DF,Metz,Division 1,31,32,2789,1,0,1996-1997,True,0.0323
Holger Gaißmayer,GER,FW,Köln,Bundesliga,26,30,1251,5,0,1996-1997,True,0.3597
Fabio Galante,ITA,DF,Inter,Serie A,22,18,1552,0,0,1996-1997,True,0.0
Kevin Gallacher,SCO,"FW,MF",Blackburn Rovers,Premier League,29,34,2886,10,4,1996-1997,False,0.4366
William Gallas,FRA,DF,Caen,Division 1,18,18,1505,0,0,1996-1997,True,0.0
Gallego,ESP,MF,Rayo Vallecano,La Liga,25,1,43,0,0,1996-1997,True,0.0
Filippo Galli,ITA,DF,Reggiana,Serie A,33,21,1856,1,0,1996-1997,True,0.0485
Filippo Galli,ITA,DF,Milan,Serie A,33,2,108,0,0,1996-1997,True,0.0
Fabio Gallo,ITA,MF,Atalanta,Serie A,25,30,2353,0,0,1996-1997,True,0.0
Christophe Galtier,FRA,DF,Marseille,Division 1,29,29,2486,0,0,1996-1997,True,0.0
Jesús Galván,ESP,DF,Sevilla,La Liga,21,23,1488,2,0,1996-1997,True,0.121
Pepe Gálvez,ESP,FW,Valencia,La Liga,21,19,594,4,0,1996-1997,True,0.6061
