player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Troy Deeney,ENG,FW,Watford,Premier League,31,27,2225,10,2,2019-2020,False,0.4854
Grégoire Defrel,MTQ,"FW,MF",Sassuolo,Serie A,28,17,980,3,3,2019-2020,False,0.551
Alessandro Deiola,ITA,MF,Cagliari,Serie A,23,1,1,0,0,2019-2020,False,0.0
Alessandro Deiola,ITA,MF,Lecce,Serie A,23,10,717,1,1,2019-2020,False,0.251
Romain Del Castillo,FRA,"FW,MF",Rennes,Ligue 1,23,21,1242,2,5,2019-2020,False,0.5072
Thomas Delaine,FRA,"DF,MF",Metz,Ligue 1,27,16,1254,0,0,2019-2020,False,0.0
Thomas Delaney,DEN,MF,Dortmund,Bundesliga,27,11,830,0,0,2019-2020,False,0.0
Paul Delecroix,FRA,GK,Metz,Ligue 1,30,2,136,0,0,2019-2020,False,0.0
Cristian Dell'Orco,ITA,DF,Lecce,Serie A,25,14,1007,0,1,2019-2020,False,0.0894
Andy Delort,ALG,FW,Montpellier,Ligue 1,27,26,2280,9,3,2019-2020,False,0.4737
Fabian Delph,ENG,MF,Everton,Premier League,29,16,1190,0,0,2019-2020,False,0.0
Moussa Dembélé,FRA,FW,Lyon,Ligue 1,23,27,2188,16,2,2019-2020,False,0.7404
Ousmane Dembélé,FRA,"FW,MF",Barcelona,La Liga,22,5,357,1,0,2019-2020,False,0.2521
Merih Demiral,TUR,DF,Juventus,Serie A,21,6,418,1,1,2019-2020,False,0.4306
Kerem Demirbay,GER,MF,Leverkusen,Bundesliga,26,25,1573,1,5,2019-2020,False,0.3433
Diego Demme,GER,MF,RB Leipzig,Bundesliga,27,17,1211,0,0,2019-2020,False,0.0
Diego Demme,GER,MF,Napoli,Serie A,27,15,902,1,0,2019-2020,False,0.0998
Jason Denayer,BEL,DF,Lyon,Ligue 1,24,25,2131,0,1,2019-2020,False,0.0422
Leander Dendoncker,BEL,"MF,DF",Wolves,Premier League,24,38,2795,4,0,2019-2020,False,0.1288
Kévin Denkey,TOG,FW,Nîmes,Ligue 1,18,17,603,3,1,2019-2020,False,0.597
Stefano Denswil,SUR,DF,Bologna,Serie A,26,26,2240,0,1,2019-2020,False,0.0402
Fabio Depaoli,ITA,"MF,DF",Sampdoria,Serie A,22,29,1854,0,1,2019-2020,False,0.0485
Kastriot Dermaku,ALB,DF,Parma,Serie A,27,16,1026,0,0,2019-2020,False,0.0
Daniele Dessena,ITA,MF,Brescia,Serie A,32,24,1869,2,0,2019-2020,False,0.0963
Mattia Destro,ITA,FW,Bologna,Serie A,28,5,185,0,0,2019-2020,False,0.0
Mattia Destro,ITA,FW,Genoa,Serie A,28,8,150,0,0,2019-2020,False,0.0
Gerard Deulofeu,ESP,"MF,FW",Watford,Premier League,25,28,2098,4,5,2019-2020,False,0.3861
Deyverson,BRA,FW,Getafe,La Liga,28,5,204,0,1,2019-2020,False,0.4412
Samuel Di Carmine,ITA,"FW,MF",Hellas Verona,Serie A,30,22,1293,8,0,2019-2020,False,0.5568
Federico Di Francesco,ITA,FW,SPAL,Serie A,25,20,1082,2,0,2019-2020,False,0.1664
Giovanni Di Lorenzo,ITA,DF,Napoli,Serie A,25,33,2970,3,3,2019-2020,False,0.1818
Ángel Di María,ARG,"MF,FW",Paris Saint-Germain,Ligue 1,31,26,2000,8,14,2019-2020,False,0.99
Boulaye Dia,SEN,FW,Reims,Ligue 1,22,24,1812,7,1,2019-2020,False,0.3974
Fousseni Diabaté,MLI,MF,Amiens,Ligue 1,23,20,1190,1,3,2019-2020,False,0.3025
Moussa Diaby,FRA,"MF,FW",Leverkusen,Bundesliga,20,28,1771,5,5,2019-2020,False,0.5082
Mouctar Diakhaby,GUI,DF,Valencia,La Liga,22,21,1444,0,0,2019-2020,False,0.0
Bafodé Diakité,FRA,DF,Toulouse,Ligue 1,18,16,1366,2,0,2019-2020,False,0.1318
Abdou Diallo,SEN,DF,Paris Saint-Germain,Ligue 1,23,16,1201,0,1,2019-2020,False,0.0749
Amad Diallo,CIV,"FW,MF",Atalanta,Serie A,17,3,27,1,0,2019-2020,False,3.3333
Habib Diallo,SEN,FW,Metz,Ligue 1,24,26,2196,12,3,2019-2020,False,0.6148
Ibrahima Diallo,FRA,MF,Brest,Ligue 1,20,19,1561,0,1,2019-2020,False,0.0577
Moussa Diarra,MLI,DF,Toulouse,Ligue 1,18,1,90,0,0,2019-2020,False,0.0
Lucas Dias,FRA,GK,Nîmes,Ligue 1,20,4,317,0,0,2019-2020,False,0.0
Amadou Diawara,GUI,MF,Roma,Serie A,22,22,1518,1,1,2019-2020,False,0.1186
Brahim Díaz,MAR,"FW,MF",Real Madrid,La Liga,19,6,65,0,0,2019-2020,False,0.0
Víctor Díaz,ESP,DF,Granada,La Liga,31,36,2884,1,5,2019-2020,False,0.1872
Bakaye Dibassy,MLI,DF,Amiens,Ligue 1,29,22,1868,2,0,2019-2020,False,0.0964
Eric Dier,ENG,"DF,MF",Tottenham Hotspur,Premier League,25,19,1344,0,2,2019-2020,False,0.1339
Lucas Digne,FRA,DF,Everton,Premier League,26,35,3030,0,7,2019-2020,False,0.2079
Mitchell Dijks,NED,DF,Bologna,Serie A,26,13,1006,0,0,2019-2020,False,0.0
Javairô Dilrosun,NED,MF,Hertha BSC,Bundesliga,21,23,1309,4,2,2019-2020,False,0.4125
Federico Dimarco,ITA,"MF,DF",Hellas Verona,Serie A,21,13,521,0,3,2019-2020,False,0.5182
Federico Dimarco,ITA,"DF,MF",Inter,Serie A,21,3,27,0,0,2019-2020,False,0.0
Tristan Dingomé,CMR,MF,Reims,Ligue 1,28,15,892,0,1,2019-2020,False,0.1009
Lois Diony,FRA,FW,Saint-Étienne,Ligue 1,26,12,666,2,0,2019-2020,False,0.2703
Issa Diop,MAR,DF,West Ham United,Premier League,22,32,2766,3,1,2019-2020,False,0.1302
Papakouli Diop,SEN,MF,Eibar,La Liga,33,30,2253,1,0,2019-2020,False,0.0399
Assane Dioussé,SEN,MF,Saint-Étienne,Ligue 1,21,4,120,0,0,2019-2020,False,0.0
Axel Disasi,FRA,DF,Reims,Ligue 1,21,27,2430,1,0,2019-2020,False,0.037
Tiago Djaló,POR,DF,Lille,Ligue 1,19,8,661,0,0,2019-2020,False,0.0
Djené,TOG,DF,Getafe,La Liga,27,34,3060,0,0,2019-2020,False,0.0
Moussa Djenepo,MLI,"MF,FW",Southampton,Premier League,21,18,928,2,2,2019-2020,False,0.3879
Koffi Djidji,CIV,DF,Torino,Serie A,26,17,851,0,0,2019-2020,False,0.0
Alexander Djiku,GHA,"DF,MF",Strasbourg,Ligue 1,24,25,2064,1,1,2019-2020,False,0.0872
Berat Djimsiti,ALB,DF,Atalanta,Serie A,26,34,2783,2,1,2019-2020,False,0.097
Naïs Djouahra,FRA,MF,Real Sociedad,La Liga,19,2,29,0,1,2019-2020,False,3.1034
Marko Dmitrović,SRB,GK,Eibar,La Liga,27,35,3150,0,0,2019-2020,False,0.0
Matt Doherty,IRL,MF,Wolves,Premier League,27,36,2839,4,3,2019-2020,False,0.2219
Kasper Dolberg,DEN,FW,Nice,Ligue 1,21,23,1888,11,3,2019-2020,False,0.6674
Keagan Dolly,RSA,MF,Montpellier,Ligue 1,26,6,148,0,0,2019-2020,False,0.0
Jaume Doménech,ESP,GK,Valencia,La Liga,28,15,1324,0,0,2019-2020,False,0.0
Nicolás Domínguez,ARG,MF,Bologna,Serie A,21,16,699,0,1,2019-2020,False,0.1288
Giulio Donati,ITA,DF,Lecce,Serie A,29,20,1760,1,0,2019-2020,False,0.0511
Ji Dong-won,KOR,MF,Mainz 05,Bundesliga,28,4,102,0,0,2019-2020,False,0.0
Anastasios Donis,GRE,"MF,FW",Reims,Ligue 1,22,15,609,0,0,2019-2020,False,0.0
Alfredo Donnarumma,ITA,FW,Brescia,Serie A,28,31,1684,7,2,2019-2020,False,0.481
Gianluigi Donnarumma,ITA,GK,Milan,Serie A,20,36,3201,0,0,2019-2020,False,0.0
Mathieu Dossevi,TOG,"MF,FW",Toulouse,Ligue 1,31,26,1751,1,2,2019-2020,False,0.1542
Bas Dost,NED,FW,Eintracht Frankfurt,Bundesliga,30,24,1475,8,2,2019-2020,False,0.6102
Abdoulaye Doucouré,MLI,MF,Watford,Premier League,26,37,3156,4,2,2019-2020,False,0.1711
Mamadou Doucouré,FRA,DF,Gladbach,Bundesliga,21,2,2,0,0,2019-2020,False,0.0
Moussa Doumbia,MLI,"MF,FW",Reims,Ligue 1,24,26,1718,2,1,2019-2020,False,0.1572
Souleyman Doumbia,CIV,DF,Angers,Ligue 1,22,5,450,0,1,2019-2020,False,0.2
Souleyman Doumbia,CIV,DF,Rennes,Ligue 1,22,1,90,0,0,2019-2020,False,0.0
Tommy Doyle,ENG,MF,Manchester City,Premier League,17,1,16,0,0,2019-2020,False,0.0
Mohamed Dräger,TUN,"DF,MF",Paderborn 07,Bundesliga,23,18,1455,1,3,2019-2020,False,0.2474
Aleksandar Dragović,AUT,DF,Leverkusen,Bundesliga,28,15,1029,0,0,2019-2020,False,0.0
Bartłomiej Drągowski,POL,GK,Fiorentina,Serie A,21,31,2790,0,0,2019-2020,False,0.0
Julian Draxler,GER,MF,Paris Saint-Germain,Ligue 1,25,11,686,0,4,2019-2020,False,0.5248
Dominick Drexler,GER,MF,Köln,Bundesliga,29,27,1587,3,4,2019-2020,False,0.397
Danny Drinkwater,ENG,MF,Aston Villa,Premier League,29,4,259,0,0,2019-2020,False,0.0
Danny Drinkwater,ENG,MF,Burnley,Premier League,29,1,58,0,0,2019-2020,False,0.0
Josip Drmić,SUI,FW,Norwich City,Premier League,26,21,647,1,0,2019-2020,False,0.1391
Domingos Duarte,POR,DF,Granada,La Liga,24,36,3087,3,1,2019-2020,False,0.1166
Léo Duarte,BRA,DF,Milan,Serie A,23,6,405,0,0,2019-2020,False,0.0
Óscar Duarte,CRC,DF,Levante,La Liga,30,8,485,0,0,2019-2020,False,0.0
Rubén Duarte,ESP,DF,Alavés,La Liga,23,31,2663,0,1,2019-2020,False,0.0338
Edgaras Dubickas,LTU,MF,Lecce,Serie A,21,1,3,0,0,2019-2020,False,0.0
Leo Dubois,FRA,"DF,MF",Lyon,Ligue 1,24,16,1346,0,0,2019-2020,False,0.0
Martin Dúbravka,SVK,GK,Newcastle United,Premier League,30,38,3420,0,0,2019-2020,False,0.0
Ondrej Duda,SVK,MF,Norwich City,Premier League,24,10,724,0,0,2019-2020,False,0.0
Ondrej Duda,SVK,MF,Hertha BSC,Bundesliga,24,7,447,0,1,2019-2020,False,0.2013
Shane Duffy,IRL,DF,Brighton,Premier League,27,19,1238,1,0,2019-2020,False,0.0727
Haris Duljević,BIH,"FW,MF",Nîmes,Ligue 1,25,14,520,0,3,2019-2020,False,0.5192
Paul Dummett,WAL,DF,Newcastle United,Premier League,27,16,1228,0,0,2019-2020,False,0.0
Alfred Duncan,GHA,MF,Fiorentina,Serie A,26,13,887,1,1,2019-2020,False,0.2029
Alfred Duncan,GHA,MF,Sassuolo,Serie A,26,13,843,1,5,2019-2020,False,0.6406
Lewis Dunk,ENG,DF,Brighton,Premier League,27,36,3230,3,3,2019-2020,False,0.1672
Erik Durm,GER,"MF,DF",Eintracht Frankfurt,Bundesliga,27,9,511,0,0,2019-2020,False,0.0
Riza Durmisi,DEN,MF,Nice,Ligue 1,25,4,160,0,0,2019-2020,False,0.0
Hugo Duro,ESP,FW,Getafe,La Liga,19,12,378,1,1,2019-2020,False,0.4762
Jean-Kevin Duverne,HAI,DF,Brest,Ligue 1,22,14,1178,0,0,2019-2020,False,0.0
Paulo Dybala,ARG,"FW,MF",Juventus,Serie A,25,33,2155,11,6,2019-2020,False,0.71
Edin Džeko,BIH,FW,Roma,Serie A,33,35,2854,16,7,2019-2020,False,0.7253
Blerim Džemaili,SUI,MF,Bologna,Serie A,33,14,698,1,1,2019-2020,False,0.2579
Bruno Ecuele Manga,GAB,DF,Dijon,Ligue 1,31,28,2520,0,0,2019-2020,False,0.0
Simone Edera,ITA,"MF,FW",Torino,Serie A,22,13,398,1,1,2019-2020,False,0.4523
Ederson,BRA,GK,Manchester City,Premier League,25,35,3071,0,0,2019-2020,False,0.0
John Egan,IRL,DF,Sheffield United,Premier League,26,36,3187,2,0,2019-2020,False,0.0565
Johannes Eggestein,GER,"MF,FW",Werder Bremen,Bundesliga,21,14,510,1,0,2019-2020,False,0.1765
Maximilian Eggestein,GER,MF,Werder Bremen,Bundesliga,22,32,2855,1,3,2019-2020,False,0.1261
Kingsley Ehizibue,NED,"DF,MF",Köln,Bundesliga,24,31,2329,1,1,2019-2020,False,0.0773
Albin Ekdal,SWE,MF,Sampdoria,Serie A,30,32,2385,0,2,2019-2020,False,0.0755
Harvey Elliott,ENG,"FW,MF",Liverpool,Premier League,16,2,8,0,0,2019-2020,False,0.0
Elif Elmas,MKD,MF,Napoli,Serie A,19,26,1134,1,1,2019-2020,False,0.1587
Ilay Elmkies,ISR,MF,Hoffenheim,Bundesliga,19,1,1,0,0,2019-2020,False,0.0
Ahmed Elmohamady,EGY,DF,Aston Villa,Premier League,31,18,1031,1,1,2019-2020,False,0.1746
Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,25,22,1510,0,1,2019-2020,False,0.0596
Nico Elvedi,SUI,DF,Gladbach,Bundesliga,22,32,2618,1,0,2019-2020,False,0.0344
Rodrigo Ely,BRA,DF,Alavés,La Liga,25,25,2121,2,0,2019-2020,False,0.0849
Adri Embarba,ESP,"MF,FW",Espanyol,La Liga,27,18,1371,2,4,2019-2020,False,0.3939
Breel Embolo,SUI,"FW,MF",Gladbach,Bundesliga,22,28,1550,8,5,2019-2020,False,0.7548
Emerson,BRA,DF,Real Betis,La Liga,20,33,2839,3,6,2019-2020,False,0.2853
Renaud Emond,BEL,FW,Nantes,Ligue 1,27,6,292,0,0,2019-2020,False,0.0
Alan Empereur,BRA,DF,Hellas Verona,Serie A,25,13,855,0,0,2019-2020,False,0.0
Youssef En-Nesyri,MAR,FW,Leganés,La Liga,22,18,1385,4,2,2019-2020,False,0.3899
Youssef En-Nesyri,MAR,FW,Sevilla,La Liga,22,18,796,4,0,2019-2020,False,0.4523
Björn Engels,BEL,DF,Aston Villa,Premier League,24,17,1447,1,0,2019-2020,False,0.0622
Sergi Enrich,ESP,FW,Eibar,La Liga,29,30,1865,1,4,2019-2020,False,0.2413
Javier Eraso,ESP,MF,Leganés,La Liga,29,20,815,0,0,2019-2020,False,0.0
Christian Eriksen,DEN,"MF,FW",Tottenham Hotspur,Premier League,27,20,1097,2,2,2019-2020,False,0.3282
Christian Eriksen,DEN,MF,Inter,Serie A,27,17,703,1,2,2019-2020,False,0.3841
Gonzalo Escalante,ARG,MF,Eibar,La Liga,26,23,1674,0,1,2019-2020,False,0.0538
Aarón Escandell,ESP,GK,Granada,La Liga,23,3,270,0,0,2019-2020,False,0.0
Sergio Escudero,ESP,DF,Sevilla,La Liga,29,11,773,1,0,2019-2020,False,0.1164
Bernardo Espinosa,COL,DF,Espanyol,La Liga,30,26,2259,3,0,2019-2020,False,0.1195
Sebastiano Esposito,ITA,FW,Inter,Serie A,17,7,199,1,0,2019-2020,False,0.4523
Vicente Esquerdo,ESP,MF,Valencia,La Liga,20,3,15,0,0,2019-2020,False,0.0
Alexander Esswein,GER,DF,Hertha BSC,Bundesliga,29,7,213,0,0,2019-2020,False,0.0
Pervis Estupiñán,ECU,DF,Osasuna,La Liga,21,36,2979,1,5,2019-2020,False,0.1813
Oghenekaro Etebo,NGA,MF,Getafe,La Liga,23,10,572,1,0,2019-2020,False,0.1573
Beñat Etxebarria,ESP,MF,Athletic Club,La Liga,32,11,394,0,0,2019-2020,False,0.0
Xabier Etxeita,ESP,DF,Getafe,La Liga,31,17,1446,0,0,2019-2020,False,0.0
Antony Evans,ENG,MF,Paderborn 07,Bundesliga,20,6,156,0,0,2019-2020,False,0.0
Jonny Evans,NIR,DF,Leicester City,Premier League,31,38,3383,1,1,2019-2020,False,0.0532
Edu Expósito,ESP,MF,Eibar,La Liga,22,35,2316,4,1,2019-2020,False,0.1943
Valentin Eysseric,FRA,"MF,FW",Hellas Verona,Serie A,27,6,353,0,0,2019-2020,False,0.0
Valentin Eysseric,FRA,"FW,MF",Fiorentina,Serie A,27,3,42,0,0,2019-2020,False,0.0
Łukasz Fabiański,POL,GK,West Ham United,Premier League,34,25,2117,0,0,2019-2020,False,0.0
Fabinho,BRA,MF,Liverpool,Premier League,25,28,2079,2,3,2019-2020,False,0.2165
Fábio,BRA,DF,Nantes,Ligue 1,29,10,834,0,0,2019-2020,False,0.0
Cesc Fàbregas,ESP,MF,Monaco,Ligue 1,32,18,930,0,3,2019-2020,False,0.2903
Fabricio,ESP,GK,Mallorca,La Liga,31,1,90,0,0,2019-2020,False,0.0
Ralf Fährmann,GER,GK,Norwich City,Premier League,30,1,21,0,0,2019-2020,False,0.0
Fayçal Fajr,MAR,MF,Getafe,La Liga,30,10,403,0,0,2019-2020,False,0.0
Luca Falbo,ITA,DF,Lazio,Serie A,19,1,2,0,0,2019-2020,False,0.0
Filippo Falco,ITA,"FW,MF",Lecce,Serie A,27,30,2014,4,6,2019-2020,False,0.4469
Eliseo Falcon,ESP,DF,Levante,La Liga,22,1,73,0,0,2019-2020,False,0.0
Wladimiro Falcone,ITA,GK,Sampdoria,Serie A,24,2,180,0,0,2019-2020,False,0.0
Simon Falette,GUI,DF,Eintracht Frankfurt,Bundesliga,27,1,90,0,0,2019-2020,False,0.0
Iago Falque,ESP,FW,Torino,Serie A,29,4,102,0,0,2019-2020,False,0.0
Iago Falque,ESP,"MF,FW",Genoa,Serie A,29,10,519,2,1,2019-2020,False,0.5202
Akin Famewo,ENG,DF,Norwich City,Premier League,20,1,1,0,0,2019-2020,False,0.0
Andri Fannar Baldursson,ISL,MF,Bologna,Serie A,17,7,143,0,0,2019-2020,False,0.0
Paolo Faragò,ITA,"DF,MF",Cagliari,Serie A,26,21,1343,1,1,2019-2020,False,0.134
Davide Faraoni,ITA,MF,Hellas Verona,Serie A,27,36,3228,5,3,2019-2020,False,0.223
Mohamed Fares,ALG,"MF,DF",SPAL,Serie A,23,8,421,0,0,2019-2020,False,0.0
Diego Farias,BRA,"FW,MF",Lecce,Serie A,29,18,824,2,0,2019-2020,False,0.2184
Ansu Fati,ESP,"FW,MF",Barcelona,La Liga,16,24,1027,7,1,2019-2020,False,0.7011
Julien Faussurier,FRA,DF,Brest,Ligue 1,32,22,1980,2,3,2019-2020,False,0.2273
Andrea Favilli,ITA,FW,Genoa,Serie A,22,20,658,0,0,2019-2020,False,0.0
Federico Fazio,ARG,DF,Roma,Serie A,32,16,1213,1,0,2019-2020,False,0.0742
Aleix Febas,ESP,MF,Mallorca,La Liga,23,29,1690,0,3,2019-2020,False,0.1598
Zouhair Feddal,MAR,DF,Real Betis,La Liga,30,17,1431,1,2,2019-2020,False,0.1887
Ljubomir Fejsa,SRB,MF,Alavés,La Liga,30,13,786,0,0,2019-2020,False,0.0
Nabil Fekir,FRA,"MF,FW",Real Betis,La Liga,26,32,2638,7,4,2019-2020,False,0.3753
Felipe,BRA,DF,Atlético Madrid,La Liga,30,25,2102,1,0,2019-2020,False,0.0428
Luiz Felipe,ITA,DF,Lazio,Serie A,22,26,2024,1,1,2019-2020,False,0.0889
Lucas Felippe,BRA,MF,Hellas Verona,Serie A,19,2,28,0,0,2019-2020,False,0.0
João Félix,POR,"FW,MF",Atlético Madrid,La Liga,19,27,1745,6,1,2019-2020,False,0.361
Ohis Felix Uduokhai,GER,DF,Augsburg,Bundesliga,21,26,1966,0,0,2019-2020,False,0.0
Kiko Femenía,ESP,DF,Watford,Premier League,28,28,2237,0,0,2019-2020,False,0.0
Zinedine Ferhat,ALG,"MF,FW",Nîmes,Ligue 1,26,26,2246,3,4,2019-2020,False,0.2805
Bruno Fernandes,POR,MF,Manchester Utd,Premier League,24,14,1186,8,7,2019-2020,False,1.1383
Edimilson Fernandes,SUI,"MF,DF",Mainz 05,Bundesliga,23,24,1484,1,0,2019-2020,False,0.0606
Gedson Fernandes,POR,MF,Tottenham Hotspur,Premier League,20,7,68,0,0,2019-2020,False,0.0
Gelson Fernandes,SUI,MF,Eintracht Frankfurt,Bundesliga,32,11,775,0,0,2019-2020,False,0.0
Matheus Fernandes,BRA,MF,Valladolid,La Liga,21,3,166,0,0,2019-2020,False,0.0
Aitor Fernández,ESP,GK,Levante,La Liga,28,36,3240,0,0,2019-2020,False,0.0
Andrés Fernández,ESP,GK,Villarreal,La Liga,32,4,360,0,1,2019-2020,False,0.25
Carlos Fernández,ESP,"MF,FW",Granada,La Liga,23,34,2201,10,3,2019-2020,False,0.5316
Federico Fernández,ARG,DF,Newcastle United,Premier League,30,32,2620,2,2,2019-2020,False,0.1374
Gabriel Fernández,URU,FW,Celta Vigo,La Liga,25,20,561,1,1,2019-2020,False,0.3209
Joaquín Fernández,ESP,"MF,DF",Valladolid,La Liga,23,20,1659,2,0,2019-2020,False,0.1085
Fernandinho,BRA,DF,Manchester City,Premier League,34,30,2397,0,1,2019-2020,False,0.0375
Fernando,BRA,MF,Sevilla,La Liga,32,34,2659,2,3,2019-2020,False,0.1692
Juan Ferney Otero,COL,"MF,FW",Amiens,Ligue 1,24,18,1202,1,2,2019-2020,False,0.2246
Alex Ferrari,ITA,DF,Sampdoria,Serie A,25,12,1005,0,0,2019-2020,False,0.0
Facundo Ferreyra,ARG,FW,Espanyol,La Liga,28,16,574,1,0,2019-2020,False,0.1568
Jordan Ferri,FRA,MF,Montpellier,Ligue 1,27,16,1150,0,0,2019-2020,False,0.0
Oliver Fink,GER,"MF,FW",Düsseldorf,Bundesliga,37,14,675,0,1,2019-2020,False,0.1333
Alfreð Finnbogason,ISL,FW,Augsburg,Bundesliga,30,21,966,3,1,2019-2020,False,0.3727
Roberto Firmino,BRA,FW,Liverpool,Premier League,27,38,2988,9,8,2019-2020,False,0.512
Junior Firpo,DOM,DF,Barcelona,La Liga,22,17,1014,1,1,2019-2020,False,0.1775
John Fleck,SCO,MF,Sheffield United,Premier League,27,30,2516,5,2,2019-2020,False,0.2504
Mark Flekken,NED,GK,Freiburg,Bundesliga,26,10,900,0,0,2019-2020,False,0.0
Sergio Floccari,ITA,FW,SPAL,Serie A,37,24,942,1,0,2019-2020,False,0.0955
Alessandro Florenzi,ITA,"DF,MF",Roma,Serie A,28,14,997,0,1,2019-2020,False,0.0903
Alessandro Florenzi,ITA,"DF,MF",Valencia,La Liga,28,12,752,0,0,2019-2020,False,0.0
Phil Foden,ENG,"FW,MF",Manchester City,Premier League,19,23,901,5,2,2019-2020,False,0.6992
Mamadou Fofana,MLI,"DF,MF",Metz,Ligue 1,21,20,1587,0,0,2019-2020,False,0.0
Seko Fofana,CIV,MF,Udinese,Serie A,24,32,2249,3,7,2019-2020,False,0.4002
Wesley Fofana,FRA,DF,Saint-Étienne,Ligue 1,18,14,1215,1,0,2019-2020,False,0.0741
Youssouf Fofana,FRA,MF,Strasbourg,Ligue 1,20,13,1008,1,0,2019-2020,False,0.0893
Youssouf Fofana,FRA,MF,Monaco,Ligue 1,20,7,610,0,2,2019-2020,False,0.2951
Thomas Foket,BEL,DF,Reims,Ligue 1,24,27,2430,0,1,2019-2020,False,0.037
Lamine Fomba,FRA,MF,Nîmes,Ligue 1,21,20,1373,0,0,2019-2020,False,0.0
José Fonte,POR,DF,Lille,Ligue 1,35,25,2205,1,1,2019-2020,False,0.0816
Pablo Fornals,ESP,MF,West Ham United,Premier League,23,36,2172,2,5,2019-2020,False,0.2901
Emil Forsberg,SWE,MF,RB Leipzig,Bundesliga,27,22,1141,5,2,2019-2020,False,0.5521
Hernâni Fortes,POR,"MF,FW",Levante,La Liga,27,20,654,2,0,2019-2020,False,0.2752
Ben Foster,ENG,GK,Watford,Premier League,36,38,3420,0,0,2019-2020,False,0.0
Lyle Foster,RSA,FW,Monaco,Ligue 1,18,2,62,0,0,2019-2020,False,0.0
Timothy Fosu-Mensah,NED,DF,Manchester Utd,Premier League,21,3,136,0,0,2019-2020,False,0.0
Dimitri Foulquier,FRA,MF,Watford,Premier League,26,3,59,0,0,2019-2020,False,0.0
Dimitri Foulquier,FRA,"DF,MF",Granada,La Liga,26,17,1119,1,0,2019-2020,False,0.0804
Juan Foyth,ARG,DF,Tottenham Hotspur,Premier League,21,4,68,0,0,2019-2020,False,0.0
Gianluca Frabotta,ITA,DF,Juventus,Serie A,20,1,90,0,0,2019-2020,False,0.0
Raphael Framberger,GER,DF,Augsburg,Bundesliga,23,18,1175,0,2,2019-2020,False,0.1532
Simon Francis,ENG,DF,Bournemouth,Premier League,34,15,969,0,0,2019-2020,False,0.0
Mike Frantz,GER,MF,Freiburg,Bundesliga,32,18,350,0,1,2019-2020,False,0.2571
Ryan Fraser,SCO,"MF,FW",Bournemouth,Premier League,25,28,2067,1,4,2019-2020,False,0.2177
Fred,BRA,MF,Manchester Utd,Premier League,26,29,2163,0,0,2019-2020,False,0.0
Ryan Fredericks,ENG,DF,West Ham United,Premier League,26,27,2237,0,3,2019-2020,False,0.1207
Kieron Freeman,WAL,"DF,MF",Sheffield United,Premier League,27,2,7,0,0,2019-2020,False,0.0
Luke Freeman,ENG,MF,Sheffield United,Premier League,27,11,366,0,0,2019-2020,False,0.0
Remo Freuler,SUI,MF,Atalanta,Serie A,27,31,2337,2,2,2019-2020,False,0.154
Marco Friedl,AUT,"DF,MF",Werder Bremen,Bundesliga,21,27,2183,1,3,2019-2020,False,0.1649
Marvin Friedrich,GER,DF,Union Berlin,Bundesliga,23,31,2789,2,0,2019-2020,False,0.0645
Samúel Friðjónsson,ISL,MF,Paderborn 07,Bundesliga,23,5,192,0,0,2019-2020,False,0.0
Jorge de Frutos,ESP,"FW,MF",Valladolid,La Liga,22,3,59,0,0,2019-2020,False,0.0
Christian Fuchs,AUT,"DF,MF",Leicester City,Premier League,33,11,772,0,0,2019-2020,False,0.0
Angelo Fulgini,NCL,MF,Angers,Ligue 1,22,20,1579,1,1,2019-2020,False,0.114
Niclas Füllkrug,GER,FW,Werder Bremen,Bundesliga,26,8,403,4,1,2019-2020,False,1.1166
Ramiro Funes Mori,ARG,DF,Villarreal,La Liga,28,7,453,0,0,2019-2020,False,0.0
Daniel Fuzato,BRA,GK,Roma,Serie A,22,1,90,0,0,2019-2020,False,0.0
Matteo Gabbia,ITA,DF,Milan,Serie A,19,9,680,0,0,2019-2020,False,0.0
Manolo Gabbiadini,ITA,FW,Sampdoria,Serie A,27,33,2035,11,1,2019-2020,False,0.5307
Gabriel,BRA,GK,Lecce,Serie A,26,34,2997,0,0,2019-2020,False,0.0
Ruben Gabrielsen,NOR,DF,Toulouse,Ligue 1,27,8,656,0,0,2019-2020,False,0.0
Mijat Gaćinović,SRB,MF,Eintracht Frankfurt,Bundesliga,24,23,1048,0,1,2019-2020,False,0.0859
Luca Gagliano,ITA,FW,Cagliari,Serie A,19,2,52,1,1,2019-2020,False,3.4615
Roberto Gagliardini,ITA,MF,Inter,Serie A,25,24,1797,4,2,2019-2020,False,0.3005
Riccardo Gagliolo,SWE,DF,Parma,Serie A,29,32,2604,3,2,2019-2020,False,0.1728
Nicolás Gaitán,ARG,"FW,MF",Lille,Ligue 1,31,4,54,0,0,2019-2020,False,0.0
Marvin Gakpa,FRA,"MF,FW",Metz,Ligue 1,25,13,468,0,0,2019-2020,False,0.0
Enric Gallego,ESP,FW,Osasuna,La Liga,32,14,880,3,0,2019-2020,False,0.3068
Enric Gallego,ESP,FW,Getafe,La Liga,32,5,164,0,0,2019-2020,False,0.0
Kévin Gameiro,FRA,FW,Valencia,La Liga,32,29,1581,6,2,2019-2020,False,0.4554
