player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Radosław Kałużny,POL,MF,Leverkusen,Bundesliga,29,6,253,0,0,2003-2004,False,0.0
Robbie Keane,IRL,FW,Tottenham Hotspur,Premier League,23,34,2878,14,3,2003-2004,False,0.5316
Roy Keane,IRL,MF,Manchester Utd,Premier League,31,28,2196,3,3,2003-2004,False,0.2459
Sebastian Kehl,GER,"DF,MF",Dortmund,Bundesliga,23,23,1968,1,2,2003-2004,False,0.1372
Seydou Keita,MLI,MF,Lens,Ligue 1,23,22,1388,0,0,2003-2004,False,0.0
Jens Keller,GER,DF,Eintracht Frankfurt,Bundesliga,32,2,96,0,0,2003-2004,False,0.0
Kasey Keller,USA,GK,Tottenham Hotspur,Premier League,33,38,3420,0,0,2003-2004,False,0.0
Gary Kelly,IRL,DF,Leeds United,Premier League,29,37,3313,0,1,2003-2004,False,0.0272
Stephen Kelly,IRL,DF,Tottenham Hotspur,Premier League,19,11,735,0,0,2003-2004,False,0.0
Jeff Kenna,IRL,DF,Birmingham City,Premier League,32,17,1200,2,0,2003-2004,False,0.15
Joshua Kennedy,AUS,FW,Köln,Bundesliga,20,4,51,0,0,2003-2004,False,0.0
Mark Kennedy,IRL,"DF,MF",Wolves,Premier League,27,31,2531,2,5,2003-2004,False,0.2489
Darren Kenton,ENG,DF,Southampton,Premier League,24,7,363,0,0,2003-2004,False,0.0
Martin Keown,ENG,"DF,MF",Arsenal,Premier League,37,10,341,0,0,2003-2004,False,0.0
Tugay Kerimoğlu,TUR,MF,Blackburn Rovers,Premier League,32,36,2787,2,7,2003-2004,False,0.2906
Marcel Ketelaer,GER,"FW,MF",Gladbach,Bundesliga,25,7,489,0,1,2003-2004,False,0.184
Harry Kewell,AUS,"FW,MF",Liverpool,Premier League,24,36,3122,7,3,2003-2004,False,0.2883
Seïd Khiter,FRA,"FW,MF",Lens,Ligue 1,18,1,26,0,0,2003-2004,False,0.0
Dean Kiely,IRL,GK,Charlton Athletic,Premier League,32,37,3330,0,1,2003-2004,False,0.027
Jochen Kientz,GER,DF,Hansa Rostock,Bundesliga,30,9,810,0,0,2003-2004,False,0.0
Kevin Kilbane,IRL,"DF,MF",Everton,Premier League,26,30,2361,3,1,2003-2004,False,0.1525
Matthew Kilgallon,ENG,DF,Leeds United,Premier League,19,8,631,2,0,2003-2004,False,0.2853
Ledley King,ENG,"DF,MF",Tottenham Hotspur,Premier League,22,29,2442,1,4,2003-2004,False,0.1843
Mark Kinsella,IRL,MF,Aston Villa,Premier League,30,2,105,0,0,2003-2004,False,0.0
Francis Kioyo,CMR,FW,1860 Munich,Bundesliga,23,25,960,2,0,2003-2004,False,0.1875
Gábor Király,HUN,GK,Hertha BSC,Bundesliga,27,18,1544,0,0,2003-2004,False,0.0
Oliver Kirch,GER,"DF,MF",Gladbach,Bundesliga,20,8,381,0,0,2003-2004,False,0.0
Chris Kirkland,ENG,GK,Liverpool,Premier League,22,6,540,0,0,2003-2004,False,0.0
Jovan Kirovski,USA,FW,Birmingham City,Premier League,27,6,69,0,0,2003-2004,False,0.0
Radostin Kishishev,BUL,"DF,MF",Charlton Athletic,Premier League,29,33,2585,0,0,2003-2004,False,0.0
Thomas Kläsener,GER,DF,Schalke 04,Bundesliga,26,26,2104,0,0,2003-2004,False,0.0
Ivan Klasnić,CRO,FW,Werder Bremen,Bundesliga,23,29,2170,13,11,2003-2004,False,0.9954
Kléber,BRA,DF,Hannover 96,Bundesliga,23,23,1792,1,3,2003-2004,False,0.2009
José Kléberson,BRA,MF,Manchester Utd,Premier League,24,12,791,2,3,2003-2004,False,0.5689
Daniel Klewer,GER,GK,Hansa Rostock,Bundesliga,26,2,93,0,0,2003-2004,False,0.0
Diego Klimowicz,ARG,FW,Wolfsburg,Bundesliga,29,33,2875,15,4,2003-2004,False,0.5948
Stephan Kling,GER,DF,Hamburger SV,Bundesliga,22,15,934,0,1,2003-2004,False,0.0964
Miroslav Klose,GER,FW,Kaiserslautern,Bundesliga,25,26,2180,10,3,2003-2004,False,0.5367
Peer Kluge,GER,MF,Gladbach,Bundesliga,22,22,1446,0,0,2003-2004,False,0.0
Patrick Kluivert,NED,FW,Barcelona,La Liga,27,21,1287,8,2,2003-2004,False,0.6993
Aleksander Knavs,SVN,DF,Kaiserslautern,Bundesliga,27,25,2131,1,0,2003-2004,False,0.0422
Zat Knight,ENG,DF,Fulham,Premier League,23,31,2718,0,1,2003-2004,False,0.0331
Levan Kobiashvili,GEO,"DF,MF",Schalke 04,Bundesliga,26,29,2397,0,2,2003-2004,False,0.0751
David Kobylík,CZE,MF,Strasbourg,Ligue 1,22,12,344,1,1,2003-2004,False,0.5233
Koke,ESP,FW,Marseille,Ligue 1,20,10,548,0,0,2003-2004,False,0.0
Joonas Kolkka,FIN,MF,Gladbach,Bundesliga,28,28,1970,2,3,2003-2004,False,0.2284
Jan Koller,CZE,FW,Dortmund,Bundesliga,30,32,2794,16,4,2003-2004,False,0.6442
Paul Konchesky,ENG,"DF,FW",Tottenham Hotspur,Premier League,22,12,830,0,1,2003-2004,False,0.1084
Paul Konchesky,ENG,"DF,FW",Charlton Athletic,Premier League,22,21,1481,0,2,2003-2004,False,0.1215
Oumar Kondé,CGO,DF,Freiburg,Bundesliga,23,21,1642,0,1,2003-2004,False,0.0548
Kostas Konstantinidis,GRE,DF,Hannover 96,Bundesliga,30,22,1920,1,1,2003-2004,False,0.0938
Steffen Korell,GER,DF,Gladbach,Bundesliga,31,1,24,0,0,2003-2004,False,0.0
Tayfun Korkut,TUR,"DF,MF",Espanyol,La Liga,29,21,1382,0,2,2003-2004,False,0.1302
Bernd Korzynietz,GER,"DF,FW",Gladbach,Bundesliga,23,33,2874,0,6,2003-2004,False,0.1879
Kamil Kosowski,POL,MF,Kaiserslautern,Bundesliga,25,22,1498,0,2,2003-2004,False,0.1202
Blaise Kouassi,CIV,DF,Guingamp,Ligue 1,28,35,3130,0,0,2003-2004,False,0.0
Arnaud Kouyo,CIV,DF,Lecce,Serie A,18,1,1,0,0,2003-2004,False,0.0
Niko Kovač,CRO,MF,Hertha BSC,Bundesliga,31,17,1331,1,2,2003-2004,False,0.2029
Robert Kovač,CRO,DF,Bayern Munich,Bundesliga,29,19,1647,0,0,2003-2004,False,0.0
Darko Kovačević,SRB,FW,Real Sociedad,La Liga,29,36,2799,8,3,2003-2004,False,0.3537
Michal Kovář,CZE,DF,Hansa Rostock,Bundesliga,29,3,165,0,0,2003-2004,False,0.0
Markus Kreuz,GER,MF,Eintracht Frankfurt,Bundesliga,26,30,2266,1,2,2003-2004,False,0.1192
Florian Kringe,GER,"DF,MF",Köln,Bundesliga,20,29,1936,1,2,2003-2004,False,0.1395
Mladen Krstajić,SRB,DF,Werder Bremen,Bundesliga,29,30,2651,3,1,2003-2004,False,0.1358
Nebojša Krupniković,SRB,MF,Hannover 96,Bundesliga,29,19,1564,2,4,2003-2004,False,0.3453
Dennis Kruppke,GER,"FW,MF",Freiburg,Bundesliga,23,28,2042,1,1,2003-2004,False,0.0881
Per Krøldrup,DEN,DF,Udinese,Serie A,24,30,2698,2,0,2003-2004,False,0.0667
Samuel Kuffour,GHA,DF,Bayern Munich,Bundesliga,26,23,2012,1,1,2003-2004,False,0.0895
Kevin Kurányi,GER,FW,Stuttgart,Bundesliga,21,33,2917,11,5,2003-2004,False,0.4937
Marco Kurz,GER,DF,1860 Munich,Bundesliga,34,16,885,0,0,2003-2004,False,0.0
Tomasz Kłos,POL,DF,Köln,Bundesliga,30,6,469,0,0,2003-2004,False,0.0
Ulises de la Cruz,ECU,DF,Aston Villa,Premier League,29,28,1839,0,0,2003-2004,False,0.0
Iván de la Peña,ESP,MF,Espanyol,La Liga,27,22,1904,1,10,2003-2004,False,0.52
Yohan Lachor,FRA,DF,Lens,Ligue 1,27,26,2182,0,0,2003-2004,False,0.0
Yann Lachuer,FRA,MF,Auxerre,Ligue 1,30,37,3330,3,15,2003-2004,False,0.4865
Grégory Lacombe,FRA,MF,Ajaccio,Ligue 1,21,21,862,2,0,2003-2004,False,0.2088
Guillaume Lacour,FRA,MF,Strasbourg,Ligue 1,22,26,2123,0,1,2003-2004,False,0.0424
Mathieu Lafon,FRA,MF,Montpellier,Ligue 1,19,4,316,0,0,2003-2004,False,0.0
Jérôme Lafourcade,FRA,FW,Montpellier,Ligue 1,20,21,1134,3,0,2003-2004,False,0.2381
Iñaki Lafuente,ESP,GK,Athletic Club,La Liga,27,4,360,0,0,2003-2004,False,0.0
Pekka Lagerblom,FIN,"DF,MF",Werder Bremen,Bundesliga,20,7,298,0,1,2003-2004,False,0.302
Pablo Lago,ESP,MF,Racing Sant,La Liga,28,7,238,0,0,2003-2004,False,0.0
Philipp Lahm,GER,"DF,MF",Stuttgart,Bundesliga,19,31,2473,1,2,2003-2004,False,0.1092
Pierre Laigle,FRA,"DF,MF",Montpellier,Ligue 1,32,22,1763,1,2,2003-2004,False,0.1531
César Láinez,ESP,GK,Zaragoza,La Liga,26,31,2705,0,0,2003-2004,False,0.0
Altin Lala,ALB,MF,Hannover 96,Bundesliga,27,12,989,0,1,2003-2004,False,0.091
Fabian Lamotte,GER,DF,Schalke 04,Bundesliga,20,7,487,1,0,2003-2004,False,0.1848
Sabri Lamouchi,FRA,MF,Inter,Serie A,31,15,647,0,1,2003-2004,False,0.1391
Frank Lampard,ENG,MF,Chelsea,Premier League,25,38,3374,10,5,2003-2004,False,0.4001
Mickaël Landreau,FRA,GK,Nantes,Ligue 1,24,34,3060,0,0,2003-2004,False,0.0
Christophe Landrin,FRA,MF,Lille,Ligue 1,26,20,1639,0,1,2003-2004,False,0.0549
Salvatore Lanna,ITA,DF,Chievo,Serie A,27,32,2733,3,0,2003-2004,False,0.0988
Laurent Lanteri,FRA,"FW,MF",Monaco,Ligue 1,18,1,14,0,0,2003-2004,False,0.0
Marcus Lantz,SWE,MF,Hansa Rostock,Bundesliga,27,33,2944,1,3,2003-2004,False,0.1223
Maurizio Lanzaro,ITA,DF,Empoli,Serie A,21,8,405,0,0,2003-2004,False,0.0
Denis Lapaczinski,GER,DF,Hertha BSC,Bundesliga,21,6,319,1,1,2003-2004,False,0.5643
Kamel Larbi,ALG,"FW,MF",Nice,Ligue 1,18,3,53,1,0,2003-2004,False,1.6981
Jorge Larena,ESP,MF,Atlético Madrid,La Liga,21,29,1271,2,3,2003-2004,False,0.3541
Pedro Largo Carazo,ESP,DF,Real Murcia,La Liga,31,16,956,0,0,2003-2004,False,0.0
Aitor Larrazábal,ESP,DF,Athletic Club,La Liga,32,15,854,1,0,2003-2004,False,0.1054
Gorka Larrea,ESP,MF,Real Sociedad,La Liga,19,1,20,0,0,2003-2004,False,0.0
Lilian Laslandes,FRA,FW,Nice,Ligue 1,31,33,2871,10,5,2003-2004,False,0.4702
Nicolas Laspalles,FRA,DF,Guingamp,Ligue 1,31,31,2483,0,0,2003-2004,False,0.0
Lauren,CMR,DF,Arsenal,Premier League,26,32,2744,0,1,2003-2004,False,0.0328
Fabien Laurenti,FRA,DF,Marseille,Ligue 1,20,3,249,0,0,2003-2004,False,0.0
Fabien Laurenti,FRA,DF,Ajaccio,Ligue 1,20,10,644,0,0,2003-2004,False,0.0
Martin Laursen,DEN,DF,Milan,Serie A,26,10,418,0,0,2003-2004,False,0.0
Benjamin Lauth,GER,FW,1860 Munich,Bundesliga,21,28,2151,9,2,2003-2004,False,0.4603
Aimé Lavie,CGO,DF,Sochaux,Ligue 1,18,1,90,0,0,2003-2004,False,0.0
Ted Lavie,FRA,"DF,MF",Bordeaux,Ligue 1,17,1,7,0,0,2003-2004,False,0.0
Florent Laville,FRA,DF,Bolton Wanderers,Premier League,29,5,388,0,0,2003-2004,False,0.0
Abass Lawal,NGA,"FW,MF",Albacete,La Liga,22,5,450,0,0,2003-2004,False,0.0
Stan Lazaridis,AUS,"DF,MF",Birmingham City,Premier League,30,30,2125,2,5,2003-2004,False,0.2965
Nikola Lazetić,SRB,MF,Siena,Serie A,25,31,1648,2,4,2003-2004,False,0.3277
Jean-Baptiste Le Bescond,FRA,MF,Guingamp,Ligue 1,23,1,2,0,0,2003-2004,False,0.0
Ronan Le Crom,FRA,GK,Guingamp,Ligue 1,29,38,3420,0,0,2003-2004,False,0.0
Arnaud Le Lan,FRA,DF,Rennes,Ligue 1,25,20,1560,0,1,2003-2004,False,0.0577
Ulrich Le Pen,FRA,MF,Strasbourg,Ligue 1,29,36,2836,9,8,2003-2004,False,0.5395
Christophe Le Roux,FRA,MF,Guingamp,Ligue 1,34,29,2356,2,4,2003-2004,False,0.2292
Graeme Le Saux,ENG,DF,Southampton,Premier League,34,19,1562,0,1,2003-2004,False,0.0576
Anthony Le Tallec,FRA,"FW,MF",Liverpool,Premier League,18,13,409,0,1,2003-2004,False,0.22
Dean Leacock,ENG,"DF,MF",Fulham,Premier League,19,4,306,0,0,2003-2004,False,0.0
Hugo Leal,POR,MF,Paris Saint-Germain,Ligue 1,23,14,907,0,0,2003-2004,False,0.0
Leandro,BRA,MF,Dortmund,Bundesliga,26,6,257,1,0,2003-2004,False,0.3502
Grégory Leca,FRA,"DF,MF",Metz,Ligue 1,22,36,2781,1,1,2003-2004,False,0.0647
Cristian Ledesma,ITA,MF,Lecce,Serie A,20,30,2612,1,5,2003-2004,False,0.2067
Fabien Lefèvre,FRA,MF,Montpellier,Ligue 1,31,1,20,0,0,2003-2004,False,0.0
Nicola Legrottaglie,ITA,DF,Juventus,Serie A,26,21,1749,2,1,2003-2004,False,0.1544
Sylvain Legwinski,FRA,MF,Fulham,Premier League,29,32,2581,0,1,2003-2004,False,0.0349
Jens Lehmann,GER,GK,Arsenal,Premier League,33,38,3420,0,0,2003-2004,False,0.0
Matthias Lehmann,GER,MF,1860 Munich,Bundesliga,20,17,1288,1,0,2003-2004,False,0.0699
Michael Lehmann,GER,MF,Kaiserslautern,Bundesliga,18,12,657,0,0,2003-2004,False,0.0
Michael Lejan,BEL,MF,Köln,Bundesliga,20,2,28,0,0,2003-2004,False,0.0
Martin Lejsal,CZE,GK,Reggina,Serie A,20,2,180,0,0,2003-2004,False,0.0
Ivan Leko,CRO,MF,Málaga,La Liga,25,22,1563,2,0,2003-2004,False,0.1152
Christian Lell,GER,DF,Bayern Munich,Bundesliga,18,3,76,0,0,2003-2004,False,0.0
Alejandro Lembo,URU,DF,Real Betis,La Liga,25,29,2474,1,2,2003-2004,False,0.1091
Erwin Lemmens,BEL,GK,Espanyol,La Liga,27,29,2595,0,0,2003-2004,False,0.0
Aaron Lennon,ENG,"FW,MF",Leeds United,Premier League,16,11,215,0,1,2003-2004,False,0.4186
Arie van Lent,GER,FW,Gladbach,Bundesliga,32,34,2594,9,5,2003-2004,False,0.4857
André Lenz,GER,GK,1860 Munich,Bundesliga,29,3,209,0,0,2003-2004,False,0.0
Julio César de León,HON,MF,Reggina,Serie A,23,10,336,1,0,2003-2004,False,0.2679
Philippe Léonard,BEL,DF,Nice,Ligue 1,29,13,974,0,2,2003-2004,False,0.1848
Christophe Lepoint,BEL,"DF,MF",1860 Munich,Bundesliga,18,1,18,0,0,2003-2004,False,0.0
Matías Lequi,ARG,DF,Atlético Madrid,La Liga,22,34,3060,2,0,2003-2004,False,0.0588
Jérôme Leroy,FRA,MF,Guingamp,Ligue 1,28,28,2421,5,0,2003-2004,True,0.1859
Jérôme Leroy,FRA,MF,Paris Saint-Germain,Ligue 1,28,4,297,1,0,2003-2004,True,0.303
Lionel Letizi,FRA,GK,Paris Saint-Germain,Ligue 1,30,6,439,0,0,2003-2004,False,0.0
Stefan Lexa,AUT,MF,Eintracht Frankfurt,Bundesliga,26,29,1232,0,2,2003-2004,False,0.1461
Cédric Liabeuf,FRA,MF,Le Mans,Ligue 1,23,11,425,0,0,2003-2004,False,0.0
Stéphane Lièvre,FRA,DF,Toulouse,Ligue 1,30,28,2155,0,0,2003-2004,False,0.0
Martín Ligüera,URU,MF,Mallorca,La Liga,22,1,10,0,0,2003-2004,False,0.0
Francisco Lima,BRA,MF,Roma,Serie A,32,32,2737,0,0,2003-2004,False,0.0
David Limberský,CZE,"DF,MF",Modena,Serie A,19,4,63,0,0,2003-2004,False,0.0
Lincoln,BRA,MF,Kaiserslautern,Bundesliga,24,6,536,2,1,2003-2004,False,0.5037
Tobias Linderoth,SWE,MF,Everton,Premier League,24,27,1921,0,2,2003-2004,False,0.0937
Thomas Linke,GER,DF,Bayern Munich,Bundesliga,33,21,1622,0,0,2003-2004,False,0.0
Kevin Lisbie,JAM,FW,Charlton Athletic,Premier League,24,9,452,4,0,2003-2004,False,0.7965
Krisztián Lisztes,HUN,MF,Werder Bremen,Bundesliga,27,30,2495,3,5,2003-2004,False,0.2886
Litos,POR,DF,Málaga,La Liga,29,34,2851,2,0,2003-2004,False,0.0631
Glen Little,ENG,MF,Bolton Wanderers,Premier League,27,4,29,0,1,2003-2004,False,3.1034
Fabio Liverani,ITA,MF,Lazio,Serie A,27,26,1983,2,0,2003-2004,False,0.0908
Bixente Lizarazu,FRA,DF,Bayern Munich,Bundesliga,33,26,2256,1,1,2003-2004,False,0.0798
Danijel Ljuboja,SRB,FW,Strasbourg,Ligue 1,24,16,1418,7,0,2003-2004,True,0.4443
Danijel Ljuboja,SRB,FW,Paris Saint-Germain,Ligue 1,24,17,1152,5,0,2003-2004,True,0.3906
Freddie Ljungberg,SWE,"FW,MF",Arsenal,Premier League,26,30,2213,4,5,2003-2004,False,0.366
Fredi Lobeiras,ESP,MF,Real Murcia,La Liga,29,14,809,0,2,2003-2004,False,0.2225
Tomas Locatelli,ITA,"FW,MF",Bologna,Serie A,27,21,1051,4,2,2003-2004,False,0.5138
Francesco Lodi,ITA,MF,Empoli,Serie A,19,1,46,0,0,2003-2004,False,0.0
Gabriel Loeschbor,ARG,DF,Real Murcia,La Liga,26,17,1255,0,1,2003-2004,False,0.0717
Patrice Loko,FRA,FW,Ajaccio,Ligue 1,33,12,600,1,1,2003-2004,False,0.3
Vratislav Lokvenc,CZE,FW,Kaiserslautern,Bundesliga,29,25,2092,8,2,2003-2004,False,0.4302
Stefano Lombardi,ITA,DF,Ancona,Serie A,27,4,312,0,0,2003-2004,False,0.0
Johann Lonfat,SUI,MF,Sochaux,Ligue 1,29,29,1874,1,2,2003-2004,False,0.1441
Ángel López,ESP,"DF,MF",Celta Vigo,La Liga,22,31,2150,0,4,2003-2004,False,0.1674
Antonio López,ESP,MF,Sevilla,La Liga,23,18,1319,0,0,2003-2004,True,0.0
Antonio López,ESP,"DF,MF",Osasuna,La Liga,21,35,3105,0,2,2003-2004,False,0.058
Claudio López,ARG,FW,Lazio,Serie A,29,27,1740,4,4,2003-2004,False,0.4138
Gerard López,ESP,MF,Barcelona,La Liga,24,19,1232,1,0,2003-2004,False,0.0731
Gustavo López,ARG,"FW,MF",Celta Vigo,La Liga,30,30,1842,2,4,2003-2004,False,0.2932
Jordi López,ESP,MF,Real Madrid,La Liga,22,2,91,0,0,2003-2004,False,0.0
Jorge López,ESP,MF,Valencia,La Liga,24,26,1938,4,6,2003-2004,False,0.4644
Óscar López,ESP,DF,Barcelona,La Liga,23,6,311,0,1,2003-2004,False,0.2894
Alberto Lopo,ESP,DF,Espanyol,La Liga,23,31,2714,4,0,2003-2004,False,0.1326
Gonzalo de los Santos,URU,MF,Atlético Madrid,La Liga,27,32,2676,3,1,2003-2004,False,0.1345
Roberto Losada,ESP,FW,Valladolid,La Liga,26,27,1849,8,2,2003-2004,False,0.4867
Dirk Lottner,GER,"DF,MF",Köln,Bundesliga,31,25,1800,4,3,2003-2004,False,0.35
Kostas Louboutis,GRE,DF,Siena,Serie A,24,10,521,0,1,2003-2004,False,0.1727
Massimo Loviso,ITA,MF,Bologna,Serie A,19,12,520,0,0,2003-2004,True,0.0
Lomana LuaLua,COD,"FW,MF",Portsmouth,Premier League,22,15,925,4,0,2003-2004,False,0.3892
Lomana LuaLua,COD,"FW,MF",Newcastle United,Premier League,22,7,226,0,1,2003-2004,False,0.3982
Stefano Lucchini,ITA,DF,Empoli,Serie A,22,21,1435,1,0,2003-2004,False,0.0627
Peter Luccin,FRA,MF,Celta Vigo,La Liga,24,29,2514,5,3,2003-2004,False,0.2864
Luciano,BRA,MF,Chievo,Serie A,27,18,847,1,2,2003-2004,False,0.3188
Teddy Lučić,SWE,DF,Leverkusen,Bundesliga,30,11,556,0,0,2003-2004,False,0.0
Lúcio,BRA,DF,Leverkusen,Bundesliga,25,27,2377,3,1,2003-2004,False,0.1515
Alexander Ludwig,GER,MF,Hertha BSC,Bundesliga,19,4,149,0,0,2003-2004,False,0.0
José Luis Caminero,ESP,"FW,MF",Valladolid,La Liga,35,27,1833,1,1,2003-2004,False,0.0982
José Luis Martí,ESP,MF,Sevilla,La Liga,28,36,3212,1,4,2003-2004,False,0.1401
Luismi,ESP,MF,Espanyol,La Liga,20,1,7,0,0,2003-2004,False,0.0
Pasquale Luiso,ITA,FW,Ancona,Serie A,33,3,146,0,0,2003-2004,False,0.0
Luizão,BRA,FW,Hertha BSC,Bundesliga,27,7,494,2,0,2003-2004,False,0.3644
Ali Lukunku,COD,FW,Lille,Ligue 1,27,1,79,0,0,2003-2004,False,0.0
Claus Lundekvam,NOR,DF,Southampton,Premier League,30,31,2512,1,2,2003-2004,False,0.1075
Ulick Lupede,NAN,DF,Le Mans,Ligue 1,19,3,184,0,0,2003-2004,False,0.0
Albert Luque,ESP,"FW,MF",Dep La Coruña,La Liga,25,32,2112,8,5,2003-2004,False,0.554
Federico Lussenhoff,ARG,DF,Mallorca,La Liga,29,26,2238,0,1,2003-2004,False,0.0402
Péguy Luyindula,FRA,"FW,MF",Lyon,Ligue 1,24,37,2958,16,4,2003-2004,False,0.6085
Oleh Luzhny,UKR,DF,Wolves,Premier League,34,6,392,0,0,2003-2004,False,0.0
Patrice Luzi,FRA,GK,Liverpool,Premier League,23,1,13,0,0,2003-2004,False,0.0
Modeste M'bami,CMR,MF,Paris Saint-Germain,Ligue 1,20,30,2652,1,1,2003-2004,False,0.0679
Mbulelo Mabizela,RSA,"DF,MF",Tottenham Hotspur,Premier League,22,6,103,1,0,2003-2004,False,0.8738
Massimo Maccarone,ITA,FW,Middlesbrough,Premier League,23,23,1223,6,2,2003-2004,False,0.5887
Francisco Maciel,ARG,DF,Real Murcia,La Liga,25,16,1099,0,0,2003-2004,False,0.0
Jon Macken,IRL,FW,Manchester City,Premier League,25,15,658,1,2,2003-2004,False,0.4103
Alexander Madlung,GER,DF,Hertha BSC,Bundesliga,21,25,1639,3,0,2003-2004,False,0.1647
Kim Madsen,DEN,DF,Hansa Rostock,Bundesliga,25,13,612,0,0,2003-2004,False,0.0
Peter Madsen,DEN,FW,Bochum,Bundesliga,25,32,2682,13,4,2003-2004,False,0.5705
Federico Magallanes,URU,"FW,MF",Sevilla,La Liga,26,5,52,1,0,2003-2004,False,1.7308
Ludovic Magnin,SUI,DF,Werder Bremen,Bundesliga,24,4,112,0,0,2003-2004,False,0.0
Mehdi Mahdavikia,IRN,"DF,MF",Hamburger SV,Bundesliga,26,32,2676,4,8,2003-2004,False,0.4036
Alan Mahon,IRL,MF,Blackburn Rovers,Premier League,25,3,169,0,0,2003-2004,False,0.0
Jimmy Mainfroi,FRA,DF,Montpellier,Ligue 1,20,11,978,0,0,2003-2004,False,0.0
Giampiero Maini,ITA,MF,Ancona,Serie A,31,17,1008,1,0,2003-2004,False,0.0893
Roy Makaay,NED,FW,Bayern Munich,Bundesliga,28,32,2789,23,7,2003-2004,False,0.9681
Claude Makélélé,FRA,MF,Chelsea,Premier League,30,30,2398,0,0,2003-2004,False,0.0
Stephen Makinwa,NGA,FW,Modena,Serie A,20,17,1132,1,0,2003-2004,False,0.0795
Jean Makoun,CMR,MF,Lille,Ligue 1,20,32,2718,1,4,2003-2004,False,0.1656
Ariza Makukula,POR,FW,Valladolid,La Liga,22,18,1474,8,3,2003-2004,False,0.6716
Marco Malagò,ITA,DF,Chievo,Serie A,24,13,642,0,0,2003-2004,False,0.0
Steed Malbranque,FRA,MF,Fulham,Premier League,23,38,3319,6,10,2003-2004,False,0.4339
Paolo Maldini,ITA,DF,Milan,Serie A,35,30,2639,0,0,2003-2004,False,0.0
Tati Maldonado,ESP,FW,Real Betis,La Liga,22,1,21,0,0,2003-2004,True,0.0
Grégory Malicki,FRA,GK,Lille,Ligue 1,29,4,360,0,0,2003-2004,False,0.0
Florent Malouda,FRA,"FW,MF",Lyon,Ligue 1,23,35,2695,4,8,2003-2004,False,0.4007
Roberto Maltagliati,ITA,DF,Ancona,Serie A,34,5,329,0,0,2003-2004,False,0.0
Marcel Maltritz,GER,"DF,MF",Hamburger SV,Bundesliga,24,18,1515,1,2,2003-2004,False,0.1782
Stefan Malz,GER,"DF,MF",Kaiserslautern,Bundesliga,31,16,1167,1,0,2003-2004,False,0.0771
Vladimir Manchev,BUL,FW,Lille,Ligue 1,25,30,2063,13,3,2003-2004,False,0.698
Mancini,BRA,"FW,MF",Roma,Serie A,22,33,2968,8,10,2003-2004,False,0.5458
Christian Manfredini,CIV,MF,Perugia,Serie A,28,12,806,0,1,2003-2004,False,0.1117
Thomas Manfredini,ITA,DF,Udinese,Serie A,23,7,462,0,0,2003-2004,False,0.0
Filippo Maniero,ITA,FW,Brescia,Serie A,30,18,644,1,1,2003-2004,False,0.2795
Fodé Mansaré,GUI,"DF,FW",Montpellier,Ligue 1,21,29,1772,2,4,2003-2004,False,0.3047
José Manuel Mateo,ESP,DF,Osasuna,La Liga,28,9,642,0,0,2003-2004,False,0.0
Juan Manuel Ortiz,ESP,"DF,MF",Atlético Madrid,La Liga,21,5,219,0,0,2003-2004,False,0.0
Juan Manuel Peña,BOL,DF,Valladolid,La Liga,30,21,1672,0,0,2003-2004,False,0.0
José Manuel Pinto,ESP,GK,Celta Vigo,La Liga,27,6,540,0,0,2003-2004,False,0.0
Toifilou Maoulida,FRA,FW,Rennes,Ligue 1,24,1,90,0,0,2003-2004,False,0.0
Toifilou Maoulida,FRA,FW,Metz,Ligue 1,24,33,2740,12,2,2003-2004,False,0.4599
Alejandro Marañón,ESP,DF,Sevilla,La Liga,23,6,282,0,1,2003-2004,False,0.3191
Antonio Marasco,ITA,MF,Modena,Serie A,33,31,2616,0,1,2003-2004,False,0.0344
Massimo Marazzina,ITA,FW,Modena,Serie A,29,22,284,3,0,2003-2004,False,0.9507
Sylvain Marchal,FRA,DF,Metz,Ligue 1,23,24,1812,0,0,2003-2004,False,0.0
Luca Marchegiani,ITA,GK,Chievo,Serie A,37,29,2452,0,0,2003-2004,False,0.0
Carlos Marchena,ESP,"DF,MF",Valencia,La Liga,24,31,2558,2,2,2003-2004,False,0.1407
Marco Marchionni,ITA,MF,Parma,Serie A,23,32,2499,5,8,2003-2004,False,0.4682
Sergio Marcon,ITA,GK,Ancona,Serie A,32,18,1620,0,0,2003-2004,False,0.0
Marcos,ESP,MF,Mallorca,La Liga,34,25,1627,0,1,2003-2004,False,0.0553
Alberto Marcos Rey,ESP,DF,Valladolid,La Liga,29,33,2855,0,1,2003-2004,False,0.0315
Enzo Maresca,ITA,MF,Juventus,Serie A,23,20,1131,3,4,2003-2004,False,0.557
Massimo Margiotta,VEN,FW,Perugia,Serie A,26,16,915,4,0,2003-2004,False,0.3934
José Mari,ESP,FW,Villarreal,La Liga,24,32,2449,6,4,2003-2004,False,0.3675
Jesús María Lacruz,ESP,DF,Athletic Club,La Liga,25,25,1773,1,0,2003-2004,False,0.0508
José María Movilla,ESP,MF,Zaragoza,La Liga,28,15,1350,0,1,2003-2004,False,0.0667
José María Movilla,ESP,MF,Atlético Madrid,La Liga,28,2,43,0,0,2003-2004,False,0.0
Zé Maria,BRA,DF,Perugia,Serie A,30,32,2691,7,5,2003-2004,False,0.4013
