player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Amara Diané,CIV,FW,Paris Saint-Germain,Ligue 1,24,38,2511,11,1,2007-2008,False,0.4301
Mounir Diane,MAR,MF,Lens,Ligue 1,25,3,149,0,0,2007-2008,False,0.0
Alou Diarra,FRA,MF,Bordeaux,Ligue 1,26,36,3168,4,3,2007-2008,False,0.1989
Lassana Diarra,FRA,MF,Arsenal,Premier League,22,7,369,0,0,2007-2008,False,0.0
Lassana Diarra,FRA,MF,Portsmouth,Premier League,22,12,1001,1,0,2007-2008,False,0.0899
Mahamadou Diarra,MLI,MF,Real Madrid,La Liga,26,30,2259,0,1,2007-2008,False,0.0398
Lamine Diatta,SEN,DF,Newcastle United,Premier League,32,2,10,0,0,2007-2008,False,0.0
Fousseni Diawara,MLI,DF,Saint-Étienne,Ligue 1,26,4,217,0,0,2007-2008,False,0.0
Souleymane Diawara,SEN,DF,Bordeaux,Ligue 1,28,28,2520,0,0,2007-2008,False,0.0
Cata Díaz,ARG,DF,Getafe,La Liga,28,30,2700,0,0,2007-2008,False,0.0
Ayoze Díaz Díaz,ESP,"DF,MF",Racing Sant,La Liga,25,30,2014,0,0,2007-2008,False,0.0
Florian Dick,GER,DF,Karlsruher,Bundesliga,22,3,163,0,0,2007-2008,False,0.0
Dida,BRA,GK,Milan,Serie A,33,13,1170,0,0,2007-2008,False,0.0
Étienne Didot,FRA,MF,Rennes,Ligue 1,24,24,1486,2,1,2007-2008,False,0.1817
Diego,BRA,MF,Werder Bremen,Bundesliga,22,30,2551,13,11,2007-2008,False,0.8467
Luis Diego López,URU,DF,Cagliari,Serie A,32,26,2178,0,0,2007-2008,False,0.0
Nicolas Dieuze,FRA,MF,Toulouse,Ligue 1,28,33,2876,4,0,2007-2008,False,0.1252
Digão,BRA,DF,Milan,Serie A,21,1,44,0,0,2007-2008,False,0.0
Didier Digard,FRA,MF,Paris Saint-Germain,Ligue 1,21,16,1056,0,0,2007-2008,False,0.0
Aruna Dindane,CIV,FW,Lens,Ligue 1,26,28,2144,8,2,2007-2008,False,0.4198
Carlos Diogo,URU,"DF,MF",Zaragoza,La Liga,24,29,2530,0,1,2007-2008,False,0.0356
Sylvain Distin,FRA,DF,Portsmouth,Premier League,29,36,3194,0,1,2007-2008,False,0.0282
Félix Dja Ettien,CIV,MF,Levante,La Liga,27,13,414,1,0,2007-2008,False,0.2174
Dino Djiba,SEN,MF,Metz,Ligue 1,21,6,191,0,0,2007-2008,False,0.0
Johan Djourou,SUI,DF,Arsenal,Premier League,20,2,103,0,0,2007-2008,False,0.0
Johan Djourou,SUI,DF,Birmingham City,Premier League,20,13,1155,0,0,2007-2008,False,0.0
Toni Doblas,ESP,GK,Real Betis,La Liga,26,1,90,0,0,2007-2008,False,0.0
Jônatas Domingos,BRA,MF,Espanyol,La Liga,25,9,269,0,0,2007-2008,False,0.0
Maurizio Domizzi,ITA,DF,Napoli,Serie A,27,29,2533,8,1,2007-2008,False,0.3198
Valeri Domovchiyski,BUL,FW,Hertha BSC,Bundesliga,20,4,57,1,0,2007-2008,False,1.5789
Marco Donadel,ITA,MF,Fiorentina,Serie A,24,31,2348,2,0,2007-2008,False,0.0767
Lee Dong-gook,KOR,FW,Middlesbrough,Premier League,28,14,554,0,0,2007-2008,False,0.0
Doni,BRA,GK,Roma,Serie A,27,37,3287,0,0,2007-2008,False,0.0
Cristiano Doni,ITA,MF,Atalanta,Serie A,34,30,2540,12,5,2007-2008,False,0.6024
Régis Dorn,FRA,FW,Hansa Rostock,Bundesliga,27,15,459,1,0,2007-2008,False,0.1961
Giovani dos Santos,MEX,"FW,MF",Barcelona,La Liga,18,28,1257,3,3,2007-2008,False,0.4296
Manuel dos Santos,FRA,DF,Strasbourg,Ligue 1,33,37,3286,0,0,2007-2008,False,0.0
Andrea Dossena,ITA,"DF,MF",Udinese,Serie A,25,35,3038,2,2,2007-2008,False,0.1185
Roudolphe Douala,CMR,"FW,MF",Saint-Étienne,Ligue 1,28,12,360,0,0,2007-2008,False,0.0
Nicolas Douchez,FRA,GK,Toulouse,Ligue 1,27,36,3197,0,0,2007-2008,False,0.0
Martin Douillard,FRA,MF,Le Mans,Ligue 1,22,17,616,1,1,2007-2008,False,0.2922
Geoffrey Doumeng,FRA,MF,Valenciennes,Ligue 1,26,27,1878,1,0,2007-2008,False,0.0479
Stewart Downing,ENG,"FW,MF",Middlesbrough,Premier League,23,38,3415,9,6,2007-2008,False,0.3953
Colin Doyle,IRL,GK,Birmingham City,Premier League,22,3,270,0,0,2007-2008,False,0.0
Kevin Doyle,IRL,FW,Reading,Premier League,23,36,3008,6,2,2007-2008,False,0.2394
Ivica Dragutinović,SRB,DF,Sevilla,La Liga,31,23,2009,1,0,2007-2008,False,0.0448
Boukary Dramé,SEN,"DF,MF",Sochaux,Ligue 1,22,10,726,0,0,2007-2008,False,0.0
Royston Drenthe,NED,"DF,MF",Real Madrid,La Liga,20,18,743,2,1,2007-2008,False,0.3634
Jaroslav Drobný,CZE,GK,Hertha BSC,Bundesliga,27,34,3060,0,0,2007-2008,False,0.0
Didier Drogba,CIV,FW,Chelsea,Premier League,29,19,1525,8,6,2007-2008,False,0.8262
Pavel Drsek,CZE,DF,Bochum,Bundesliga,30,12,252,0,0,2007-2008,False,0.0
Michael Duberry,ENG,DF,Reading,Premier League,31,13,1036,0,0,2007-2008,False,0.0
Pierre Ducasse,FRA,MF,Bordeaux,Ligue 1,20,15,365,1,0,2007-2008,False,0.2466
David Ducourtioux,FRA,"DF,MF",Valenciennes,Ligue 1,29,31,2424,0,0,2007-2008,False,0.0
Pierre Ducrocq,FRA,"DF,MF",Strasbourg,Ligue 1,30,16,1370,0,0,2007-2008,False,0.0
Duda,POR,"DF,FW",Sevilla,La Liga,27,17,615,0,2,2007-2008,False,0.2927
Jerzy Dudek,POL,GK,Real Madrid,La Liga,34,1,90,0,0,2007-2008,False,0.0
Damien Duff,IRL,"FW,MF",Newcastle United,Premier League,28,16,1062,0,0,2007-2008,False,0.0
Sascha Dum,GER,"DF,MF",Leverkusen,Bundesliga,21,17,386,0,1,2007-2008,False,0.2332
Stéphane Dumont,FRA,MF,Lille,Ligue 1,24,21,1302,1,0,2007-2008,False,0.0691
David Dunn,ENG,MF,Blackburn Rovers,Premier League,27,31,1950,1,3,2007-2008,False,0.1846
Richard Dunne,IRL,DF,Manchester City,Premier League,27,36,3039,0,0,2007-2008,False,0.0
Aldo Duscher,ARG,MF,Racing Sant,La Liga,28,34,2883,5,2,2007-2008,False,0.2185
Kieron Dyer,ENG,MF,West Ham United,Premier League,28,2,180,0,0,2007-2008,False,0.0
Edin Džeko,BIH,FW,Wolfsburg,Bundesliga,21,28,1811,8,5,2007-2008,False,0.6461
Chris Eagles,ENG,MF,Manchester Utd,Premier League,21,4,133,0,0,2007-2008,False,0.0
Robert Earnshaw,WAL,FW,Derby County,Premier League,26,22,939,1,0,2007-2008,False,0.0958
Pierre Ebéde,CMR,GK,Metz,Ligue 1,27,1,2,0,0,2007-2008,False,0.0
Patrick Ebert,GER,"FW,MF",Hertha BSC,Bundesliga,20,27,2072,1,1,2007-2008,False,0.0869
Albin Ebondo,FRA,DF,Toulouse,Ligue 1,23,34,2984,0,2,2007-2008,False,0.0603
Emmanuel Eboué,CIV,"DF,MF",Arsenal,Premier League,24,23,1651,0,2,2007-2008,False,0.109
Ion Echaide,ESP,DF,Osasuna,La Liga,19,1,20,0,0,2007-2008,True,0.0
Elderson Echiéjilé,NGA,DF,Rennes,Ligue 1,19,4,312,0,0,2007-2008,False,0.0
Olivier Echouafni,FRA,MF,Nice,Ligue 1,34,36,2843,0,2,2007-2008,False,0.0633
Chinedu Ede,GER,"FW,MF",Hertha BSC,Bundesliga,20,4,83,0,0,2007-2008,False,0.0
Ederson,BRA,MF,Nice,Ligue 1,21,36,3144,7,3,2007-2008,False,0.2863
David Edgar,CAN,DF,Newcastle United,Premier League,20,5,188,0,0,2007-2008,False,0.0
Erik Edman,SWE,DF,Rennes,Ligue 1,28,12,1021,0,0,2007-2008,False,0.0
Erik Edman,SWE,DF,Wigan Athletic,Premier League,28,5,399,0,0,2007-2008,False,0.0
Edmílson,BRA,"DF,MF",Barcelona,La Liga,31,11,449,0,0,2007-2008,False,0.0
Edu,BRA,"FW,MF",Real Betis,La Liga,28,30,2488,12,3,2007-2008,False,0.5426
Mark Edusei,GHA,MF,Catania,Serie A,30,27,2022,0,0,2007-2008,False,0.0
Carlos Edwards,TRI,"DF,MF",Sunderland,Premier League,28,13,845,0,0,2007-2008,False,0.0
Marc Edworthy,ENG,DF,Derby County,Premier League,34,9,658,0,0,2007-2008,False,0.0
Jean-Emmanuel Effa Owona,CMR,FW,Metz,Ligue 1,23,5,297,0,0,2007-2008,False,0.0
Christian Eggert,GER,MF,Dortmund,Bundesliga,21,1,8,0,0,2007-2008,False,0.0
Mario Eggimann,SUI,DF,Karlsruher,Bundesliga,26,33,2970,5,0,2007-2008,False,0.1515
Sebastián Eguren,URU,MF,Villarreal,La Liga,26,15,1234,0,1,2007-2008,False,0.0729
Christian Eichner,GER,DF,Karlsruher,Bundesliga,24,33,2935,2,0,2007-2008,False,0.0613
Christian Eigler,GER,FW,Arminia,Bundesliga,23,29,1989,6,2,2007-2008,False,0.362
Elano,BRA,MF,Manchester City,Premier League,26,34,2437,8,9,2007-2008,False,0.6278
Dimitrios Eleftheropoulos,GRE,GK,Siena,Serie A,30,12,1060,0,0,2007-2008,False,0.0
Juan Elía,ESP,GK,Osasuna,La Liga,28,3,123,0,0,2007-2008,False,0.0
Fabiano Eller,BRA,DF,Atlético Madrid,La Liga,29,18,1282,0,0,2007-2008,False,0.0
Johan Elmander,SWE,FW,Toulouse,Ligue 1,26,32,2731,11,4,2007-2008,False,0.4943
Juan Eluchans,ARG,"DF,MF",Caen,Ligue 1,27,36,2474,6,2,2007-2008,False,0.291
Achille Emaná,CMR,MF,Toulouse,Ligue 1,25,31,2771,7,3,2007-2008,False,0.3248
Emerson,BRA,DF,Lille,Ligue 1,21,8,616,0,0,2007-2008,False,0.0
Emerson,BRA,MF,Milan,Serie A,31,15,601,0,0,2007-2008,False,0.0
Brett Emerton,AUS,"DF,MF",Blackburn Rovers,Premier League,28,33,2752,1,1,2007-2008,False,0.0654
Marco Engelhardt,GER,"DF,MF",Nürnberg,Bundesliga,26,22,1595,1,0,2007-2008,False,0.0564
Robert Enke,GER,GK,Hannover 96,Bundesliga,29,34,3060,0,0,2007-2008,False,0.0
José Enrique,ESP,DF,Newcastle United,Premier League,21,23,1617,0,0,2007-2008,False,0.0
Joël Epalle,CMR,"FW,MF",Bochum,Bundesliga,29,26,1795,1,5,2007-2008,False,0.3008
Mevlüt Erdinç,TUR,FW,Sochaux,Ligue 1,20,29,1970,11,2,2007-2008,False,0.5939
Roman Eremenko,FIN,MF,Udinese,Serie A,20,7,278,0,0,2007-2008,False,0.0
Jon Erice,ESP,MF,Osasuna,La Liga,20,5,179,0,0,2007-2008,False,0.0
Fabian Ernst,GER,MF,Schalke 04,Bundesliga,28,33,2930,1,3,2007-2008,False,0.1229
Julien Escudé,FRA,DF,Sevilla,La Liga,27,16,1331,0,0,2007-2008,False,0.0
Jokin Esparza,ESP,"FW,MF",Osasuna,La Liga,19,2,48,0,0,2007-2008,False,0.0
Mauro Esposito,ITA,"FW,MF",Roma,Serie A,28,8,90,0,0,2007-2008,False,0.0
Michael Essien,GHA,"DF,MF",Chelsea,Premier League,24,27,2096,6,3,2007-2008,False,0.3865
Julián Estéban,SUI,FW,Rennes,Ligue 1,20,3,30,1,0,2007-2008,False,3.0
Fabián Estoyanoff,URU,"FW,MF",Valladolid,La Liga,24,4,106,0,0,2007-2008,False,0.0
Matthew Etherington,ENG,MF,West Ham United,Premier League,25,18,1305,3,1,2007-2008,False,0.2759
Samuel Eto'o,CMR,FW,Barcelona,La Liga,26,18,1494,16,3,2007-2008,False,1.1446
Dickson Etuhu,NGA,MF,Sunderland,Premier League,25,20,1504,1,1,2007-2008,False,0.1197
Kelvin Etuhu,NGA,"FW,MF",Manchester City,Premier League,19,6,204,1,1,2007-2008,False,0.8824
Joseba Etxeberria,ESP,"FW,MF",Athletic Club,La Liga,29,25,1525,4,2,2007-2008,False,0.3541
Jonny Evans,NIR,DF,Sunderland,Premier League,19,15,1336,0,0,2007-2008,False,0.0
Patrice Evra,FRA,DF,Manchester Utd,Premier League,26,33,2820,0,1,2007-2008,False,0.0319
Henri Ewane-Elong,CMR,MF,Lille,Ligue 1,21,1,2,0,0,2007-2008,False,0.0
Ewerthon,BRA,FW,Stuttgart,Bundesliga,26,11,381,1,0,2007-2008,False,0.2362
Ewerthon,BRA,FW,Espanyol,La Liga,26,8,448,1,0,2007-2008,False,0.2009
Oscar Ewolo,CGO,"DF,MF",Lorient,Ligue 1,28,34,2525,0,0,2007-2008,False,0.0
Juanjo Expósito,ESP,FW,Sevilla,La Liga,21,1,35,0,0,2007-2008,False,0.0
Unai Expósito,ESP,DF,Athletic Club,La Liga,27,3,200,0,0,2007-2008,False,0.0
Santiago Ezquerro,ESP,FW,Barcelona,La Liga,30,3,111,0,0,2007-2008,False,0.0
Fabiano,BRA,DF,Genoa,Serie A,28,28,1719,0,3,2007-2008,False,0.1571
Luís Fabiano,BRA,FW,Sevilla,La Liga,26,30,2353,24,2,2007-2008,False,0.9945
Łukasz Fabiański,POL,GK,Arsenal,Premier League,22,3,248,0,0,2007-2008,False,0.0
Fabinho,BRA,MF,Toulouse,Ligue 1,27,9,483,1,0,2007-2008,False,0.1863
Cesc Fàbregas,ESP,"FW,MF",Arsenal,Premier League,20,32,2857,7,17,2007-2008,False,0.756
Fabricio,ESP,GK,Dep La Coruña,La Liga,19,6,540,0,0,2007-2008,False,0.0
Emerse Faé,CIV,MF,Reading,Premier League,23,8,296,0,0,2007-2008,False,0.0
Craig Fagan,ENG,"FW,MF",Derby County,Premier League,24,22,1485,0,0,2007-2008,False,0.0
Frank Fahrenhorst,GER,DF,Hannover 96,Bundesliga,29,23,1863,2,0,2007-2008,False,0.0966
Giulio Falcone,ITA,DF,Parma,Serie A,33,28,2279,0,0,2007-2008,False,0.0
Fali,ESP,"DF,MF",Barcelona,La Liga,21,1,21,0,0,2007-2008,False,0.0
James Fanchone,FRA,"FW,MF",Strasbourg,Ligue 1,27,29,1730,3,1,2007-2008,False,0.2081
Rod Fanni,FRA,DF,Rennes,Ligue 1,25,28,2494,0,0,2007-2008,False,0.0
Alexander Farnerud,SWE,MF,Stuttgart,Bundesliga,23,11,408,0,1,2007-2008,False,0.2206
Malik Fathi,GER,DF,Hertha BSC,Bundesliga,23,22,1935,1,0,2007-2008,False,0.0465
Jacques Faty,SEN,DF,Marseille,Ligue 1,23,9,763,0,0,2007-2008,False,0.0
Ricardo Faty,SEN,MF,Leverkusen,Bundesliga,20,2,14,0,0,2007-2008,False,0.0
Julien Faubert,FRA,"DF,FW",West Ham United,Premier League,23,7,344,0,0,2007-2008,False,0.0
Nicolas Fauvergue,FRA,FW,Lille,Ligue 1,22,21,943,2,0,2007-2008,False,0.1909
Giuseppe Favalli,ITA,DF,Milan,Serie A,35,26,1601,0,0,2007-2008,False,0.0
Abdoulaye Faye,SEN,"DF,MF",Bolton Wanderers,Premier League,29,1,90,0,0,2007-2008,False,0.0
Abdoulaye Faye,SEN,"DF,MF",Newcastle United,Premier League,29,22,1651,1,0,2007-2008,False,0.0545
Maodomalick Faye,SEN,FW,Saint-Étienne,Ligue 1,19,3,10,0,0,2007-2008,False,0.0
Federico Fazio,ARG,DF,Sevilla,La Liga,20,23,1638,3,0,2007-2008,False,0.1648
Giovanni Federico,GER,MF,Dortmund,Bundesliga,26,30,1974,4,6,2007-2008,False,0.4559
Benny Feilhaber,USA,MF,Derby County,Premier League,22,10,299,0,0,2007-2008,False,0.0
Pascal Feindouno,GUI,"FW,MF",Saint-Étienne,Ligue 1,26,33,2558,8,5,2007-2008,False,0.4574
Simon Feindouno,GUI,"DF,MF",Lens,Ligue 1,21,1,23,0,0,2007-2008,False,0.0
Martin Fenin,CZE,FW,Eintracht Frankfurt,Bundesliga,20,17,1369,6,2,2007-2008,False,0.5259
Anton Ferdinand,ENG,DF,West Ham United,Premier League,22,25,1894,2,0,2007-2008,False,0.095
Rio Ferdinand,ENG,DF,Manchester Utd,Premier League,28,35,3045,2,1,2007-2008,False,0.0887
Gelson Fernandes,SUI,MF,Manchester City,Premier League,20,26,1961,2,0,2007-2008,False,0.0918
Manuel Fernandes,POR,MF,Everton,Premier League,21,12,847,0,2,2007-2008,False,0.2125
Manuel Fernandes,POR,MF,Valencia,La Liga,21,7,396,0,0,2007-2008,False,0.0
Andrés Fernández,ESP,GK,Osasuna,La Liga,20,1,41,0,0,2007-2008,True,0.0
Benedikt Fernandez,GER,GK,Leverkusen,Bundesliga,22,1,90,0,0,2007-2008,False,0.0
Borja Fernández,ESP,MF,Valladolid,La Liga,26,31,1508,1,1,2007-2008,False,0.1194
Luis Fernández,ESP,DF,Racing Sant,La Liga,34,19,1507,0,0,2007-2008,False,0.0
Matías Fernández,CHI,MF,Villarreal,La Liga,21,29,1300,3,1,2007-2008,False,0.2769
Rowen Fernández,RSA,GK,Arminia,Bundesliga,29,15,1236,0,0,2007-2008,False,0.0
Fernando,ESP,"FW,MF",Real Betis,La Liga,28,10,369,1,1,2007-2008,False,0.4878
Fernando Menegazzo,BRA,MF,Bordeaux,Ligue 1,26,32,2468,3,3,2007-2008,False,0.2188
Matteo Ferrari,ITA,DF,Roma,Serie A,27,16,1440,0,0,2007-2008,False,0.0
Paulo Ferreira,POR,DF,Chelsea,Premier League,28,18,1292,0,1,2007-2008,False,0.0697
Michele Ferri,ITA,DF,Cagliari,Serie A,26,27,1980,0,0,2007-2008,False,0.0
Damiano Ferronetti,ITA,"DF,MF",Udinese,Serie A,22,16,992,1,0,2007-2008,False,0.0907
Daniele Ficagna,ITA,DF,Siena,Serie A,26,7,495,0,0,2007-2008,False,0.0
Luís Figo,POR,"FW,MF",Inter,Serie A,34,17,864,1,4,2007-2008,False,0.5208
Luciano Figueroa,ARG,FW,Genoa,Serie A,26,21,731,3,2,2007-2008,False,0.6156
Maynor Figueroa,HON,DF,Wigan Athletic,Premier League,24,2,91,0,0,2007-2008,False,0.0
Iulian Filipescu,ROU,DF,MSV Duisburg,Bundesliga,33,20,1439,1,0,2007-2008,False,0.0625
Antonio Filippini,ITA,"DF,MF",Livorno,Serie A,34,25,1855,0,0,2007-2008,False,0.0
Emanuele Filippini,ITA,MF,Livorno,Serie A,34,19,991,0,0,2007-2008,False,0.0
Mario Fillinger,GER,"DF,MF",Hamburger SV,Bundesliga,22,1,1,0,0,2007-2008,False,0.0
Michele Fini,ITA,MF,Cagliari,Serie A,33,31,1874,3,2,2007-2008,False,0.2401
Michael Fink,GER,MF,Eintracht Frankfurt,Bundesliga,25,32,2737,3,3,2007-2008,False,0.1973
Steve Finnan,IRL,DF,Liverpool,Premier League,31,24,1959,0,2,2007-2008,False,0.0919
Vincenzo Fiorillo,ITA,GK,Sampdoria,Serie A,17,1,22,0,0,2007-2008,False,0.0
Fabio Firmani,ITA,MF,Lazio,Serie A,29,7,464,3,0,2007-2008,False,0.5819
Manuel Fischer,GER,FW,Stuttgart,Bundesliga,17,2,30,1,0,2007-2008,False,3.0
Nils Fischer,GER,"DF,MF",Arminia,Bundesliga,20,2,3,0,0,2007-2008,False,0.0
Riccardo Fissore,ITA,DF,Atalanta,Serie A,27,2,129,0,0,2007-2008,False,0.0
Mathieu Flamini,FRA,MF,Arsenal,Premier League,23,30,2660,3,2,2007-2008,False,0.1692
Javier Flaño,ESP,DF,Osasuna,La Liga,22,4,266,0,0,2007-2008,False,0.0
Miguel Flaño,ESP,DF,Osasuna,La Liga,22,28,2475,1,0,2007-2008,False,0.0364
Darren Fletcher,SCO,MF,Manchester Utd,Premier League,23,16,653,0,2,2007-2008,False,0.2757
Sergio Floccari,ITA,FW,Atalanta,Serie A,25,34,2586,8,6,2007-2008,False,0.4872
Nicolas Florentin,FRA,MF,Caen,Ligue 1,29,33,1588,1,1,2007-2008,False,0.1134
Antonio Floro Flores,ITA,FW,Udinese,Serie A,24,37,1270,3,1,2007-2008,False,0.2835
Mohamed Fofana,MLI,DF,Toulouse,Ligue 1,22,20,1606,1,0,2007-2008,False,0.056
Pasquale Foggia,ITA,"FW,MF",Cagliari,Serie A,24,33,2126,5,3,2007-2008,False,0.3387
Caleb Folan,IRL,FW,Wigan Athletic,Premier League,24,2,78,0,0,2007-2008,False,0.0
Héctor Font,ESP,MF,Osasuna,La Liga,23,32,1682,2,1,2007-2008,False,0.1605
Alberto Fontana,ITA,GK,Torino,Serie A,32,8,611,0,0,2007-2008,False,0.0
Alberto Fontana,ITA,GK,Palermo,Serie A,40,30,2565,0,0,2007-2008,False,0.0
Fernando Forestieri,ITA,"FW,MF",Siena,Serie A,17,17,593,1,1,2007-2008,False,0.3035
Diego Forlán,URU,"FW,MF",Atlético Madrid,La Liga,28,36,2996,16,1,2007-2008,False,0.5107
Mikael Forssell,FIN,FW,Birmingham City,Premier League,26,30,1681,9,3,2007-2008,False,0.6425
Marco Fortin,ITA,GK,Cagliari,Serie A,33,12,1080,0,0,2007-2008,False,0.0
Marc-Antoine Fortuné,FRA,FW,Nancy,Ligue 1,26,37,2919,6,3,2007-2008,False,0.2775
Ben Foster,ENG,GK,Manchester Utd,Premier League,24,1,90,0,0,2007-2008,False,0.0
Daniele Franceschini,ITA,MF,Sampdoria,Serie A,31,30,2154,2,0,2007-2008,False,0.0836
Ivan Franceschini,ITA,DF,Torino,Serie A,30,1,13,0,0,2007-2008,False,0.0
Guillermo Franco,MEX,FW,Villarreal,La Liga,30,24,1463,8,4,2007-2008,False,0.7382
Leo Franco,ARG,GK,Atlético Madrid,La Liga,30,18,1616,0,0,2007-2008,False,0.0
Julien François,FRA,MF,Metz,Ligue 1,27,33,2840,1,0,2007-2008,False,0.0317
Emmanuel Françoise,FRA,MF,Metz,Ligue 1,20,1,29,0,0,2007-2008,False,0.0
Peter Franquart,FRA,DF,Lille,Ligue 1,22,19,1553,1,0,2007-2008,False,0.058
Maik Franz,GER,DF,Karlsruher,Bundesliga,25,29,2594,2,0,2007-2008,False,0.0694
Pierre-Alain Frau,FRA,"FW,MF",Lille,Ligue 1,27,12,569,2,0,2007-2008,False,0.3163
Pierre-Alain Frau,FRA,"FW,MF",Paris Saint-Germain,Ligue 1,27,11,657,1,1,2007-2008,False,0.274
Fred,BRA,FW,Lyon,Ligue 1,23,21,1208,7,5,2007-2008,False,0.894
Alexander Frei,SUI,FW,Dortmund,Bundesliga,28,13,944,6,1,2007-2008,False,0.6674
Paul Freier,GER,MF,Leverkusen,Bundesliga,28,19,801,2,4,2007-2008,False,0.6742
Sebastian Freis,GER,"FW,MF",Karlsruher,Bundesliga,22,31,2150,8,1,2007-2008,False,0.3767
Sébastien Frey,FRA,GK,Fiorentina,Serie A,27,35,3117,0,0,2007-2008,False,0.0
Mario Frick,LIE,FW,Siena,Serie A,32,27,1689,4,0,2007-2008,False,0.2131
Brad Friedel,USA,GK,Blackburn Rovers,Premier League,36,38,3420,0,0,2007-2008,False,0.0
Arne Friedrich,GER,DF,Hertha BSC,Bundesliga,28,30,2624,0,1,2007-2008,False,0.0343
Manuel Friedrich,GER,DF,Leverkusen,Bundesliga,27,32,2848,4,0,2007-2008,False,0.1264
Torsten Frings,GER,MF,Werder Bremen,Bundesliga,30,11,941,1,2,2007-2008,False,0.2869
Clemens Fritz,GER,"DF,MF",Werder Bremen,Bundesliga,26,23,1779,1,0,2007-2008,False,0.0506
Danny Fuchs,GER,"FW,MF",Bochum,Bundesliga,31,17,943,1,1,2007-2008,False,0.1909
Javi Fuego,ESP,MF,Levante,La Liga,23,24,1608,1,1,2007-2008,False,0.1119
Fabricio Fuentes,ARG,DF,Villarreal,La Liga,30,18,1573,2,0,2007-2008,False,0.1144
Márton Fülöp,HUN,GK,Sunderland,Premier League,24,1,90,0,0,2007-2008,False,0.0
Danny Gabbidon,WAL,DF,West Ham United,Premier League,27,10,768,0,0,2007-2008,False,0.0
Gabi,ESP,MF,Zaragoza,La Liga,24,32,1938,0,2,2007-2008,False,0.0929
Igor Gabilondo,ESP,MF,Athletic Club,La Liga,28,26,1718,4,2,2007-2008,False,0.3143
Petr Gabriel,CZE,DF,Arminia,Bundesliga,34,12,864,0,0,2007-2008,False,0.0
Ismaël Gace,FRA,DF,Nice,Ligue 1,20,5,316,0,0,2007-2008,False,0.0
Fernando Gago,ARG,MF,Real Madrid,La Liga,21,31,1975,0,2,2007-2008,False,0.0911
Serge Gakpé,TOG,"FW,MF",Monaco,Ligue 1,20,30,1440,3,1,2007-2008,False,0.25
Fabio Galante,ITA,DF,Livorno,Serie A,33,34,2905,1,0,2007-2008,False,0.031
Tomáš Galásek,CZE,MF,Nürnberg,Bundesliga,34,31,2668,2,0,2007-2008,False,0.0675
Aarón Galindo,MEX,DF,Eintracht Frankfurt,Bundesliga,25,22,1932,0,0,2007-2008,False,0.0
Francisco Gallardo,ESP,MF,Real Murcia,La Liga,27,10,394,1,0,2007-2008,False,0.2284
Marcelo Gallardo,ARG,MF,Paris Saint-Germain,Ligue 1,31,9,218,0,0,2007-2008,False,0.0
William Gallas,FRA,DF,Arsenal,Premier League,29,31,2723,4,0,2007-2008,False,0.1322
Daniele Galloppa,ITA,MF,Siena,Serie A,22,30,2229,2,2,2007-2008,False,0.1615
Alessandro Gamberini,ITA,DF,Fiorentina,Serie A,25,31,2641,1,0,2007-2008,False,0.0341
Kévin Gameiro,FRA,FW,Strasbourg,Ligue 1,20,34,1905,6,0,2007-2008,False,0.2835
Morten Gamst Pedersen,NOR,"FW,MF",Blackburn Rovers,Premier League,25,37,2871,4,1,2007-2008,False,0.1567
Ezequiel Garay,ARG,DF,Racing Sant,La Liga,20,22,1908,3,0,2007-2008,False,0.1415
Alberto García,ESP,GK,Real Murcia,La Liga,22,1,90,0,0,2007-2008,False,0.0
José García Calvo,ESP,DF,Valladolid,La Liga,32,33,2887,1,0,2007-2008,False,0.0312
Carlos García,ESP,DF,Almería,La Liga,23,35,3150,0,0,2007-2008,False,0.0
David García,ESP,DF,Espanyol,La Liga,26,17,1395,0,0,2007-2008,False,0.0
Javi García,ESP,"DF,MF",Osasuna,La Liga,20,25,1828,2,0,2007-2008,False,0.0985
Luis García,ESP,MF,Atlético Madrid,La Liga,29,30,1270,2,3,2007-2008,False,0.3543
Luis García,ESP,"FW,MF",Espanyol,La Liga,26,37,3149,13,8,2007-2008,False,0.6002
Pablo García,URU,"DF,MF",Real Murcia,La Liga,30,21,1801,0,4,2007-2008,False,0.1999
Raúl García,ESP,"FW,MF",Atlético Madrid,La Liga,21,35,2899,3,2,2007-2008,False,0.1552
Sergio García,ESP,"FW,MF",Zaragoza,La Liga,24,38,2646,4,7,2007-2008,False,0.3741
Anthony Gardner,ENG,DF,Tottenham Hotspur,Premier League,26,4,360,1,0,2007-2008,False,0.25
Craig Gardner,ENG,MF,Aston Villa,Premier League,20,23,1331,3,0,2007-2008,False,0.2029
Ricardo Gardner,JAM,"DF,MF",Bolton Wanderers,Premier League,28,26,2223,0,0,2007-2008,False,0.0
Walter Gargano,URU,MF,Napoli,Serie A,23,34,3007,2,1,2007-2008,False,0.0898
Emil Gargorov,BUL,"FW,MF",Strasbourg,Ligue 1,26,2,18,0,0,2007-2008,False,0.0
György Garics,AUT,"DF,MF",Napoli,Serie A,23,26,1660,1,0,2007-2008,False,0.0542
Joseba Garmendia,ESP,"DF,MF",Athletic Club,La Liga,21,18,767,1,1,2007-2008,False,0.2347
