player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Mathieu Debuchy,FRA,DF,Bordeaux,Ligue 1,30.0,9,780,0,0,2015-2016,False,0.0
Mathieu Debuchy,FRA,DF,Arsenal,Premier League,30.0,2,142,0,0,2015-2016,False,0.0
Troy Deeney,ENG,"FW,MF",Watford,Premier League,27.0,38,3291,13,7,2015-2016,False,0.5469
Jermain Defoe,ENG,FW,Sunderland,Premier League,32.0,33,2550,15,1,2015-2016,False,0.5647
Grégoire Defrel,MTQ,FW,Sassuolo,Serie A,24.0,33,2050,7,3,2015-2016,False,0.439
Romain Del Castillo,FRA,"FW,MF",Lyon,Ligue 1,19.0,2,37,0,0,2015-2016,False,0.0
Damien Delaney,IRL,DF,Crystal Palace,Premier League,34.0,32,2880,2,3,2015-2016,False,0.1562
Jonathan Delaplace,FRA,MF,Caen,Ligue 1,29.0,22,1560,0,2,2015-2016,False,0.1154
Fabio Della Giovanna,ITA,DF,Inter,Serie A,18.0,1,10,0,0,2015-2016,False,0.0
Andy Delort,ALG,FW,Caen,Ligue 1,23.0,36,3137,12,2,2015-2016,False,0.4017
Fabian Delph,ENG,MF,Manchester City,Premier League,25.0,17,753,2,0,2015-2016,False,0.239
Mana Dembélé,MLI,FW,Guingamp,Ligue 1,26.0,13,432,0,0,2015-2016,False,0.0
Mousa Dembélé,BEL,MF,Tottenham Hotspur,Premier League,28.0,29,2265,3,1,2015-2016,False,0.1589
Ousmane Dembélé,FRA,"MF,FW",Rennes,Ligue 1,18.0,26,1900,12,5,2015-2016,False,0.8053
Martín Demichelis,ARG,DF,Manchester City,Premier League,34.0,20,1021,0,0,2015-2016,False,0.0
Johannes van den Bergh,GER,MF,Hertha BSC,Bundesliga,28.0,13,236,0,1,2015-2016,False,0.3814
Germán Denis,ARG,FW,Atalanta,Serie A,33.0,15,974,4,1,2015-2016,False,0.462
Mathieu Deplagne,FRA,DF,Montpellier,Ligue 1,23.0,25,1798,0,0,2015-2016,False,0.0
Rafael van der Vaart,NED,MF,Real Betis,La Liga,32.0,7,180,0,0,2015-2016,False,0.0
Gregory van der Wiel,NED,DF,Paris Saint-Germain,Ligue 1,27.0,17,1378,2,3,2015-2016,False,0.3266
Mattia Destro,ITA,FW,Bologna,Serie A,24.0,27,2132,8,3,2015-2016,False,0.4644
Gerard Deulofeu,ESP,"MF,FW",Everton,Premier League,21.0,26,1383,2,8,2015-2016,False,0.6508
Antoine Devaux,FRA,MF,Reims,Ligue 1,30.0,33,2810,1,1,2015-2016,False,0.0641
Deyverson,BRA,FW,Levante,La Liga,24.0,33,2160,9,1,2015-2016,False,0.4167
Jean Deza,PER,"MF,FW",Montpellier,Ligue 1,22.0,7,193,0,0,2015-2016,False,0.0
Antonio Di Gaudio,ITA,"MF,FW",Carpi,Serie A,25.0,29,1505,3,3,2015-2016,False,0.3588
Lorenzo Di Livio,ITA,MF,Roma,Serie A,18.0,1,21,0,0,2015-2016,False,0.0
Ángel Di María,ARG,"FW,MF",Paris Saint-Germain,Ligue 1,27.0,29,2122,10,18,2015-2016,False,1.1876
Antonio Di Natale,ITA,FW,Udinese,Serie A,37.0,23,1148,2,4,2015-2016,False,0.4704
Franco Di Santo,ARG,FW,Schalke 04,Bundesliga,26.0,25,1301,2,1,2015-2016,False,0.2075
Issiar Dia,SEN,FW,Gazélec Ajaccio,Ligue 1,28.0,11,358,0,0,2015-2016,False,0.0
Cheick Diabaté,MLI,FW,Bordeaux,Ligue 1,27.0,22,1440,10,4,2015-2016,False,0.875
Abou Diaby,FRA,MF,Marseille,Ligue 1,29.0,3,134,0,0,2015-2016,False,0.0
Fallou Diagne,SEN,DF,Rennes,Ligue 1,25.0,22,1858,5,0,2015-2016,False,0.2422
Modibo Diakité,FRA,DF,Frosinone,Serie A,28.0,18,1620,1,0,2015-2016,False,0.0556
Modibo Diakité,FRA,DF,Sampdoria,Serie A,28.0,8,651,0,0,2015-2016,False,0.0
Abdoulaye Diallo,SEN,GK,Rennes,Ligue 1,23.0,7,630,0,0,2015-2016,False,0.0
Mustapha Diallo,SEN,MF,Guingamp,Ligue 1,29.0,30,1913,1,2,2015-2016,False,0.1411
Sadio Diallo,GUI,"MF,FW",Bastia,Ligue 1,24.0,15,711,2,2,2015-2016,False,0.5063
Alessandro Diamanti,ITA,"FW,MF",Watford,Premier League,32.0,3,67,0,0,2015-2016,False,0.0
Alessandro Diamanti,ITA,"FW,MF",Atalanta,Serie A,32.0,16,857,1,1,2015-2016,False,0.21
Lassana Diarra,FRA,MF,Marseille,Ligue 1,30.0,26,2084,1,1,2015-2016,False,0.0864
Amadou Diawara,GUI,MF,Bologna,Serie A,18.0,34,2731,0,1,2015-2016,False,0.033
Júnior Díaz,CRC,DF,Darmstadt 98,Bundesliga,31.0,12,868,0,0,2015-2016,False,0.0
Marcelo Díaz,CHI,MF,Hamburger SV,Bundesliga,28.0,11,466,0,0,2015-2016,False,0.0
Marcelo Díaz,CHI,MF,Celta Vigo,La Liga,28.0,14,985,0,1,2015-2016,False,0.0914
Néstor Díaz,ESP,GK,Celta Vigo,La Liga,23.0,1,5,0,0,2015-2016,False,0.0
Daniel Didavi,GER,"MF,FW",Stuttgart,Bundesliga,25.0,31,2420,13,3,2015-2016,False,0.595
Étienne Didot,FRA,MF,Toulouse,Ligue 1,32.0,23,1642,0,2,2015-2016,False,0.1096
Serey Die,CIV,MF,Stuttgart,Bundesliga,30.0,23,1815,1,2,2015-2016,False,0.1488
Diego,BRA,"MF,FW",Reims,Ligue 1,27.0,23,1448,3,3,2015-2016,False,0.3729
Dennis Diekmeier,GER,DF,Hamburger SV,Bundesliga,25.0,22,1447,0,0,2015-2016,False,0.0
Eric Dier,ENG,MF,Tottenham Hotspur,Premier League,21.0,37,3263,3,2,2015-2016,False,0.1379
Charles Diers,FRA,MF,Angers,Ligue 1,34.0,15,488,1,0,2015-2016,False,0.1844
Tim Dierßen,GER,MF,Hannover 96,Bundesliga,19.0,1,20,0,0,2015-2016,False,0.0
Didier Digard,FRA,MF,Real Betis,La Liga,29.0,8,298,0,0,2015-2016,False,0.0
Lucas Digne,FRA,DF,Roma,Serie A,22.0,33,2857,3,3,2015-2016,False,0.189
Ismaël Diomandé,CIV,MF,Caen,Ligue 1,22.0,6,406,0,0,2015-2016,False,0.0
Ismaël Diomandé,CIV,MF,Saint-Étienne,Ligue 1,22.0,7,305,0,0,2015-2016,False,0.0
Federico Dionisi,ITA,FW,Frosinone,Serie A,28.0,32,2443,9,4,2015-2016,False,0.4789
Issa Diop,MAR,DF,Toulouse,Ligue 1,18.0,21,1890,1,0,2015-2016,False,0.0476
Papakouli Diop,SEN,MF,Espanyol,La Liga,29.0,30,2481,3,1,2015-2016,False,0.1451
Assane Dioussé,SEN,MF,Empoli,Serie A,17.0,15,864,0,0,2015-2016,False,0.0
Nabil Dirar,MAR,"MF,FW",Monaco,Ligue 1,29.0,20,1548,2,9,2015-2016,False,0.6395
Sylvain Distin,FRA,DF,Bournemouth,Premier League,37.0,12,843,0,0,2015-2016,False,0.0
Brice Dja Djédjé,CIV,DF,Marseille,Ligue 1,24.0,19,1476,0,0,2015-2016,False,0.0
Constant Djakpa,CIV,"DF,MF",Eintracht Frankfurt,Bundesliga,28.0,12,752,0,0,2015-2016,False,0.0
Koffi Djidji,CIV,DF,Nantes,Ligue 1,22.0,22,1794,0,0,2015-2016,False,0.0
Alexander Djiku,GHA,DF,Bastia,Ligue 1,20.0,20,1510,0,0,2015-2016,False,0.0
Papy Djilobodji,SEN,DF,Werder Bremen,Bundesliga,26.0,14,1260,2,1,2015-2016,False,0.2143
Berat Djimsiti,ALB,DF,Atalanta,Serie A,22.0,3,270,0,0,2015-2016,False,0.0
Johan Djourou,SUI,DF,Hamburger SV,Bundesliga,28.0,26,2292,2,0,2015-2016,False,0.0785
Dodô,BRA,"MF,DF",Sampdoria,Serie A,23.0,17,1420,0,1,2015-2016,False,0.0634
Joe Dodoo,ENG,"FW,MF",Leicester City,Premier League,20.0,1,20,0,0,2015-2016,False,0.0
Jaume Doménech,ESP,GK,Valencia,La Liga,24.0,17,1530,0,0,2015-2016,False,0.0
Álvaro Domínguez,ESP,DF,Gladbach,Bundesliga,26.0,6,473,0,0,2015-2016,False,0.0
Juan Domínguez,ESP,MF,Dep La Coruña,La Liga,25.0,5,185,0,0,2015-2016,False,0.0
Maurizio Domizzi,ITA,DF,Udinese,Serie A,35.0,5,272,0,0,2015-2016,False,0.0
Giulio Donati,ITA,DF,Mainz 05,Bundesliga,25.0,11,933,0,0,2015-2016,False,0.0
Giulio Donati,ITA,DF,Leverkusen,Bundesliga,25.0,12,931,0,0,2015-2016,False,0.0
Ji Dong-won,KOR,"MF,FW",Augsburg,Bundesliga,24.0,21,791,0,0,2015-2016,False,0.0
Gianluigi Donnarumma,ITA,GK,Milan,Serie A,16.0,30,2628,0,0,2015-2016,False,0.0
Godfred Donsah,GHA,MF,Bologna,Serie A,19.0,20,1344,2,2,2015-2016,False,0.2679
Férébory Doré,CGO,"FW,MF",Angers,Ligue 1,26.0,9,619,0,0,2015-2016,False,0.0
Dória,BRA,DF,Granada,La Liga,20.0,8,622,0,0,2015-2016,False,0.0
Graham Dorrans,SCO,MF,Norwich City,Premier League,28.0,21,1287,0,1,2015-2016,False,0.0699
Jonathan dos Santos,MEX,MF,Villarreal,La Liga,25.0,26,1758,0,1,2015-2016,False,0.0512
Laurent Dos Santos,FRA,DF,Guingamp,Ligue 1,21.0,9,601,0,0,2015-2016,False,0.0
Mauro dos Santos,ARG,DF,Eibar,La Liga,26.0,31,2682,0,1,2015-2016,False,0.0336
Bas Dost,NED,FW,Wolfsburg,Bundesliga,26.0,22,1364,8,2,2015-2016,False,0.6598
Nicolas Douchez,FRA,GK,Paris Saint-Germain,Ligue 1,35.0,1,90,0,0,2015-2016,False,0.0
Abdoulaye Doucouré,MLI,MF,Granada,La Liga,22.0,15,1157,0,2,2015-2016,False,0.1556
Abdoulaye Doucouré,MLI,"MF,FW",Rennes,Ligue 1,22.0,16,947,2,2,2015-2016,False,0.3801
Douglas,BRA,DF,Barcelona,La Liga,24.0,1,13,0,0,2015-2016,False,0.0
Seydou Doumbia,CIV,FW,Newcastle United,Premier League,27.0,3,32,0,0,2015-2016,False,0.0
Tongo Doumbia,MLI,MF,Toulouse,Ligue 1,25.0,25,1888,1,1,2015-2016,False,0.0953
Kieran Dowell,ENG,MF,Everton,Premier League,17.0,2,72,0,0,2015-2016,False,0.0
Boukary Dramé,SEN,"DF,MF",Atalanta,Serie A,30.0,25,2050,0,0,2015-2016,False,0.0
Julian Draxler,GER,MF,Wolfsburg,Bundesliga,21.0,21,1517,5,5,2015-2016,False,0.5933
Julian Draxler,GER,MF,Schalke 04,Bundesliga,21.0,3,252,1,0,2015-2016,False,0.3571
Dejan Dražić,SRB,MF,Celta Vigo,La Liga,19.0,6,105,0,0,2015-2016,False,0.0
Matthieu Dreyer,FRA,GK,Troyes,Ligue 1,26.0,15,1350,0,0,2015-2016,False,0.0
Danny Drinkwater,ENG,MF,Leicester City,Premier League,25.0,35,3032,2,7,2015-2016,False,0.2672
Josip Drmić,SUI,MF,Hamburger SV,Bundesliga,22.0,6,418,1,0,2015-2016,False,0.2153
Josip Drmić,SUI,FW,Gladbach,Bundesliga,22.0,13,448,1,0,2015-2016,False,0.2009
Jaroslav Drobný,CZE,GK,Hamburger SV,Bundesliga,35.0,10,847,0,0,2015-2016,False,0.0
Óscar Duarte,CRC,"DF,MF",Espanyol,La Liga,26.0,14,1195,1,0,2015-2016,False,0.0753
Rubén Duarte,ESP,DF,Espanyol,La Liga,19.0,22,1863,0,1,2015-2016,False,0.0483
Leo Dubois,FRA,DF,Nantes,Ligue 1,20.0,24,1982,0,0,2015-2016,False,0.0
David Ducourtioux,FRA,MF,Gazélec Ajaccio,Ligue 1,37.0,33,2654,0,3,2015-2016,False,0.1017
Duda,POR,MF,Málaga,La Liga,35.0,26,1072,1,1,2015-2016,False,0.1679
Paul Dummett,WAL,DF,Newcastle United,Premier League,23.0,23,1892,1,0,2015-2016,False,0.0476
Alfred Duncan,GHA,MF,Sassuolo,Serie A,22.0,33,2488,1,5,2015-2016,False,0.217
Maxime Dupé,FRA,GK,Nantes,Ligue 1,22.0,7,630,0,0,2015-2016,False,0.0
Erik Durm,GER,"DF,MF",Dortmund,Bundesliga,23.0,14,865,1,1,2015-2016,False,0.2081
Paulo Dybala,ARG,FW,Juventus,Serie A,21.0,34,2443,19,9,2015-2016,False,1.0315
Nathan Dyer,ENG,"FW,MF",Leicester City,Premier League,27.0,12,220,1,0,2015-2016,False,0.4091
Nathan Dyer,ENG,"FW,MF",Swansea City,Premier League,27.0,1,19,0,1,2015-2016,False,4.7368
Edin Džeko,BIH,FW,Roma,Serie A,29.0,31,1959,8,6,2015-2016,False,0.6432
Blerim Džemaili,SUI,MF,Genoa,Serie A,29.0,27,1780,3,2,2015-2016,False,0.2528
Patrick Ebert,GER,MF,Rayo Vallecano,La Liga,28.0,9,555,0,0,2015-2016,False,0.0
Elderson Echiéjilé,NGA,DF,Monaco,Ligue 1,27.0,20,1569,0,1,2015-2016,False,0.0574
Edenílson,BRA,MF,Udinese,Serie A,25.0,29,2204,0,0,2015-2016,False,0.0
Éder,POR,FW,Lille,Ligue 1,27.0,13,1071,6,4,2015-2016,False,0.8403
Éder,POR,FW,Swansea City,Premier League,27.0,13,276,0,0,2015-2016,False,0.0
Éder,ITA,FW,Sampdoria,Serie A,28.0,19,1639,12,2,2015-2016,False,0.7688
Éder,ITA,"FW,MF",Inter,Serie A,28.0,14,751,1,0,2015-2016,False,0.1198
Simone Edera,ITA,MF,Torino,Serie A,18.0,2,7,0,0,2015-2016,False,0.0
Maximilian Eggestein,GER,"MF,FW",Werder Bremen,Bundesliga,18.0,7,174,0,0,2015-2016,False,0.0
Albin Ekdal,SWE,MF,Hamburger SV,Bundesliga,26.0,14,1138,0,0,2015-2016,False,0.0
Borja Ekiza,ESP,DF,Eibar,La Liga,27.0,4,189,0,0,2015-2016,False,0.0
Rob Elliot,IRL,GK,Newcastle United,Premier League,29.0,21,1890,0,0,2015-2016,False,0.0
Mohamed Elneny,EGY,MF,Arsenal,Premier League,23.0,11,792,0,1,2015-2016,False,0.1136
Tommy Elphick,ENG,DF,Bournemouth,Premier League,27.0,12,1013,1,0,2015-2016,False,0.0888
Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,21.0,31,2593,1,0,2015-2016,False,0.0347
Gorka Elustondo,ESP,"MF,DF",Athletic Club,La Liga,28.0,11,471,1,0,2015-2016,False,0.1911
Nico Elvedi,SUI,DF,Gladbach,Bundesliga,18.0,21,1548,0,2,2015-2016,False,0.1163
Rodrigo Ely,BRA,DF,Milan,Serie A,21.0,3,172,0,0,2015-2016,False,0.0
Tarik Elyounoussi,NOR,MF,Hoffenheim,Bundesliga,27.0,6,423,0,1,2015-2016,False,0.2128
Urby Emanuelson,NED,"MF,DF",Hellas Verona,Serie A,29.0,11,623,0,1,2015-2016,False,0.1445
Adri Embarba,ESP,MF,Rayo Vallecano,La Liga,23.0,28,1832,2,3,2015-2016,False,0.2456
Emmanuel Emenike,NGA,"FW,MF",West Ham United,Premier League,28.0,13,512,0,0,2015-2016,False,0.0
Marvin Emnes,NED,MF,Swansea City,Premier League,27.0,2,66,0,0,2015-2016,False,0.0
Konstantin Engel,KAZ,DF,Ingolstadt,Bundesliga,27.0,4,194,0,0,2015-2016,False,0.0
Sergi Enrich,ESP,FW,Eibar,La Liga,25.0,38,2422,9,6,2015-2016,False,0.5574
Vincent Enyeama,NGA,GK,Lille,Ligue 1,32.0,35,3129,0,0,2015-2016,False,0.0
Kermit Erasmus,RSA,"FW,MF",Rennes,Ligue 1,25.0,2,35,0,0,2015-2016,False,0.0
Javier Eraso,ESP,MF,Athletic Club,La Liga,25.0,16,783,2,1,2015-2016,False,0.3448
Mevlüt Erdinç,TUR,FW,Hannover 96,Bundesliga,28.0,11,376,0,1,2015-2016,False,0.2394
Mevlüt Erdinç,TUR,FW,Guingamp,Ligue 1,28.0,15,869,4,0,2015-2016,False,0.4143
Christian Eriksen,DEN,MF,Tottenham Hotspur,Premier League,23.0,35,2933,6,13,2015-2016,False,0.583
Gonzalo Escalante,ARG,MF,Eibar,La Liga,22.0,34,2821,3,1,2015-2016,False,0.1276
Sergio Escudero,ESP,"DF,MF",Sevilla,La Liga,25.0,15,1172,1,1,2015-2016,False,0.1536
Fábio Espinho,POR,MF,Málaga,La Liga,29.0,2,89,0,0,2015-2016,False,0.0
Bernardo Espinosa,COL,DF,Sporting Gijón,La Liga,26.0,16,1336,1,0,2015-2016,False,0.0674
Alexander Esswein,GER,MF,Augsburg,Bundesliga,25.0,29,1800,3,1,2015-2016,False,0.2
Marcelo Estigarribia,PAR,"DF,MF",Atalanta,Serie A,27.0,4,30,0,0,2015-2016,False,0.0
Beñat Etxebarria,ESP,MF,Athletic Club,La Liga,28.0,36,2894,1,6,2015-2016,False,0.2177
Xabier Etxeita,ESP,DF,Athletic Club,La Liga,27.0,30,2485,0,1,2015-2016,False,0.0362
Jonny Evans,NIR,"DF,MF",West Brom,Premier League,27.0,30,2590,1,1,2015-2016,False,0.0695
Patrice Evra,FRA,"MF,DF",Juventus,Serie A,34.0,26,2044,2,3,2015-2016,False,0.2202
Valentin Eysseric,FRA,"FW,MF",Nice,Ligue 1,23.0,1,19,0,0,2015-2016,False,0.0
Valentin Eysseric,FRA,"MF,FW",Saint-Étienne,Ligue 1,23.0,29,1727,6,4,2015-2016,False,0.5211
Marco Fabián,MEX,"MF,FW",Eintracht Frankfurt,Bundesliga,26.0,11,800,0,2,2015-2016,False,0.225
Łukasz Fabiański,POL,GK,Swansea City,Premier League,30.0,37,3330,0,0,2015-2016,False,0.0
Fabinho,BRA,"DF,MF",Monaco,Ligue 1,21.0,34,3060,6,4,2015-2016,False,0.2941
Cesc Fàbregas,ESP,MF,Chelsea,Premier League,28.0,37,2895,5,7,2015-2016,False,0.3731
Ralf Fährmann,GER,GK,Schalke 04,Bundesliga,26.0,34,3059,0,0,2015-2016,False,0.0
Fayçal Fajr,MAR,MF,Dep La Coruña,La Liga,26.0,38,2843,5,3,2015-2016,False,0.2533
Radamel Falcao,COL,FW,Chelsea,Premier League,29.0,10,237,1,0,2015-2016,False,0.3797
Diego Falcinelli,ITA,FW,Sassuolo,Serie A,24.0,26,1117,2,1,2015-2016,False,0.2417
Filippo Falco,ITA,FW,Bologna,Serie A,23.0,9,222,0,0,2015-2016,False,0.0
Iago Falque,ESP,"FW,MF",Roma,Serie A,25.0,22,1167,2,2,2015-2016,False,0.3085
Mohamed Fares,ALG,"DF,MF",Hellas Verona,Serie A,19.0,11,545,0,1,2015-2016,False,0.1651
Luis Fariña,ARG,"FW,MF",Rayo Vallecano,La Liga,24.0,3,55,0,0,2015-2016,False,0.0
Alexander Farnerud,SWE,MF,Torino,Serie A,31.0,5,97,0,0,2015-2016,False,0.0
Andrea Favilli,ITA,FW,Juventus,Serie A,18.0,1,1,0,0,2015-2016,False,0.0
Federico Fazio,ARG,DF,Sevilla,La Liga,28.0,4,294,0,0,2015-2016,False,0.0
Zouhair Feddal,MAR,DF,Levante,La Liga,26.0,28,2519,1,1,2015-2016,False,0.0715
Matteo Fedele,SUI,MF,Carpi,Serie A,23.0,8,564,0,0,2015-2016,False,0.0
Adam Federici,AUS,GK,Bournemouth,Premier League,30.0,6,495,0,0,2015-2016,False,0.0
Sofiane Feghouli,ALG,"FW,MF",Valencia,La Liga,25.0,21,1262,1,1,2015-2016,False,0.1426
Nabil Fekir,FRA,"FW,MF",Lyon,Ligue 1,22.0,9,464,4,1,2015-2016,False,0.9698
Felipe,BRA,DF,Hannover 96,Bundesliga,28.0,8,132,0,0,2015-2016,False,0.0
Marouane Fellaini,BEL,MF,Manchester Utd,Premier League,27.0,18,1068,1,0,2015-2016,False,0.0843
Leroy Fer,NED,MF,Swansea City,Premier League,25.0,11,756,0,2,2015-2016,False,0.2381
Arianit Ferati,KVX,MF,Stuttgart,Bundesliga,17.0,3,74,0,1,2015-2016,False,1.2162
Julien Féret,FRA,MF,Caen,Ligue 1,33.0,38,3271,4,7,2015-2016,False,0.3027
Bruno Fernandes,POR,"MF,FW",Udinese,Serie A,20.0,31,2110,3,4,2015-2016,False,0.2986
Gelson Fernandes,SUI,MF,Rennes,Ligue 1,28.0,33,2901,1,1,2015-2016,False,0.062
Andrés Fernández,ESP,GK,Granada,La Liga,28.0,37,3329,0,0,2015-2016,False,0.0
Augusto Fernández,ARG,MF,Atlético Madrid,La Liga,29.0,13,852,0,0,2015-2016,False,0.0
Augusto Fernández,ARG,MF,Celta Vigo,La Liga,29.0,15,1337,1,1,2015-2016,False,0.1346
Borja Fernández,ESP,MF,Celta Vigo,La Liga,19.0,4,133,0,0,2015-2016,False,0.0
Carlos Fernández,ESP,FW,Sevilla,La Liga,19.0,1,28,0,0,2015-2016,False,0.0
Federico Fernández,ARG,DF,Swansea City,Premier League,26.0,32,2880,1,1,2015-2016,False,0.0625
Matías Fernández,CHI,MF,Fiorentina,Serie A,29.0,22,1079,1,3,2015-2016,False,0.3336
Fernandinho,BRA,MF,Manchester City,Premier League,30.0,33,2729,2,2,2015-2016,False,0.1319
Fernando,BRA,MF,Sampdoria,Serie A,23.0,35,2981,4,2,2015-2016,False,0.1811
Fernando,BRA,MF,Manchester City,Premier League,28.0,24,1715,2,0,2015-2016,False,0.105
Alex Ferrari,ITA,DF,Bologna,Serie A,21.0,21,1258,0,0,2015-2016,False,0.0
Jordan Ferri,FRA,MF,Lyon,Ligue 1,23.0,34,2444,2,5,2015-2016,False,0.2578
Markus Feulner,GER,"DF,MF",Augsburg,Bundesliga,33.0,19,1083,1,0,2015-2016,False,0.0831
Riccardo Fiamozzi,ITA,MF,Genoa,Serie A,22.0,8,480,0,0,2015-2016,False,0.0
Sam Field,ENG,MF,West Brom,Premier League,17.0,1,5,0,0,2015-2016,False,0.0
Diogo Figueiras,POR,"MF,DF",Genoa,Serie A,24.0,9,546,1,0,2015-2016,False,0.1648
Diogo Figueiras,POR,"MF,DF",Sevilla,La Liga,24.0,4,277,0,0,2015-2016,False,0.0
Egor Filipenko,BLR,"DF,MF",Málaga,La Liga,27.0,8,562,0,0,2015-2016,False,0.0
Rodéric Filippi,FRA,DF,Gazélec Ajaccio,Ligue 1,26.0,26,1924,2,1,2015-2016,False,0.1403
Alfreð Finnbogason,ISL,FW,Augsburg,Bundesliga,26.0,14,1129,7,1,2015-2016,False,0.6377
Roberto Firmino,BRA,"FW,MF",Liverpool,Premier League,23.0,31,1972,10,7,2015-2016,False,0.7759
Mathieu Flamini,FRA,MF,Arsenal,Premier League,31.0,16,1089,0,0,2015-2016,False,0.0
Jon Flanagan,ENG,DF,Liverpool,Premier League,22.0,5,420,0,1,2015-2016,False,0.2143
Darren Fletcher,SCO,MF,West Brom,Premier League,31.0,38,3374,1,3,2015-2016,False,0.1067
Steven Fletcher,SCO,FW,Marseille,Ligue 1,28.0,12,753,2,2,2015-2016,False,0.4781
Steven Fletcher,SCO,FW,Sunderland,Premier League,28.0,16,1010,4,0,2015-2016,False,0.3564
Sergio Floccari,ITA,FW,Bologna,Serie A,33.0,18,1120,2,0,2015-2016,False,0.1607
Sergio Floccari,ITA,FW,Sassuolo,Serie A,33.0,7,436,4,0,2015-2016,False,0.8257
Alessandro Florenzi,ITA,"DF,MF",Roma,Serie A,24.0,33,2719,7,3,2015-2016,False,0.331
Antonio Floro Flores,ITA,"FW,MF",Chievo,Serie A,32.0,14,652,1,0,2015-2016,False,0.138
Antonio Floro Flores,ITA,FW,Sassuolo,Serie A,32.0,14,638,3,2,2015-2016,False,0.7053
Johannes Flum,GER,MF,Eintracht Frankfurt,Bundesliga,27.0,5,141,0,1,2015-2016,False,0.6383
Mohamed Fofana,MLI,DF,Reims,Ligue 1,30.0,13,981,0,2,2015-2016,False,0.1835
Moryké Fofana,CIV,"FW,MF",Lorient,Ligue 1,23.0,6,120,0,0,2015-2016,False,0.0
Seko Fofana,CIV,MF,Bastia,Ligue 1,20.0,32,2303,1,2,2015-2016,False,0.1172
Andreu Fontàs,ESP,DF,Celta Vigo,La Liga,25.0,7,540,1,0,2015-2016,False,0.1667
José Fonte,POR,DF,Southampton,Premier League,31.0,37,3166,2,1,2015-2016,False,0.0853
Pablo Fornals,ESP,MF,Málaga,La Liga,19.0,27,1295,1,0,2015-2016,False,0.0695
Fraser Forster,ENG,GK,Southampton,Premier League,27.0,18,1620,0,0,2015-2016,False,0.0
Odaïr Fortes,CPV,"MF,FW",Reims,Ligue 1,28.0,16,481,0,0,2015-2016,False,0.0
Iver Fossum,NOR,"MF,FW",Hannover 96,Bundesliga,19.0,9,718,0,0,2015-2016,False,0.0
Ben Foster,ENG,GK,West Brom,Premier League,32.0,15,1350,0,0,2015-2016,False,0.0
Timothy Fosu-Mensah,NED,DF,Manchester Utd,Premier League,17.0,8,257,0,1,2015-2016,False,0.3502
Dimitri Foulquier,FRA,DF,Granada,La Liga,22.0,21,1528,1,1,2015-2016,False,0.1178
Hugo Fraile,ESP,MF,Sporting Gijón,La Liga,28.0,3,84,0,0,2015-2016,False,0.0
Simon Francis,ENG,DF,Bournemouth,Premier League,30.0,38,3387,0,4,2015-2016,False,0.1063
Alessandro Frara,ITA,MF,Frosinone,Serie A,32.0,20,1162,2,0,2015-2016,False,0.1549
Fabian Frei,SUI,MF,Mainz 05,Bundesliga,26.0,18,964,0,2,2015-2016,False,0.1867
Remo Freuler,SUI,MF,Atalanta,Serie A,23.0,6,449,1,0,2015-2016,False,0.2004
Marlon Frey,GER,MF,Leverkusen,Bundesliga,19.0,9,249,0,0,2015-2016,False,0.0
Nicolas Frey,FRA,DF,Chievo,Serie A,31.0,19,1484,0,0,2015-2016,False,0.0
Marvin Friedrich,GER,DF,Schalke 04,Bundesliga,19.0,2,4,0,0,2015-2016,False,0.0
Clemens Fritz,GER,MF,Werder Bremen,Bundesliga,34.0,29,2520,1,2,2015-2016,False,0.1071
Lukas Fröde,GER,FW,Werder Bremen,Bundesliga,20.0,8,122,0,0,2015-2016,False,0.0
Christian Fuchs,AUT,DF,Leicester City,Premier League,29.0,32,2711,0,4,2015-2016,False,0.1328
Javi Fuego,ESP,MF,Valencia,La Liga,31.0,26,2044,0,0,2015-2016,False,0.0
Jay Fulton,SCO,MF,Swansea City,Premier League,21.0,2,21,0,0,2015-2016,False,0.0
Ramiro Funes Mori,ARG,DF,Everton,Premier League,24.0,28,2194,4,1,2015-2016,False,0.2051
Dominik Furman,POL,MF,Hellas Verona,Serie A,23.0,1,20,0,0,2015-2016,False,0.0
Manolo Gabbiadini,ITA,FW,Napoli,Serie A,23.0,23,562,5,3,2015-2016,False,1.2811
Gabi,ESP,MF,Atlético Madrid,La Liga,32.0,35,2877,1,3,2015-2016,False,0.1251
Gabriel,BRA,GK,Napoli,Serie A,22.0,1,90,0,0,2015-2016,False,0.0
Mijat Gaćinović,SRB,MF,Eintracht Frankfurt,Bundesliga,20.0,7,328,0,0,2015-2016,False,0.0
Roberto Gagliardini,ITA,MF,Atalanta,Serie A,21.0,1,81,0,0,2015-2016,False,0.0
Riccardo Gagliolo,SWE,DF,Carpi,Serie A,25.0,31,2637,1,0,2015-2016,False,0.0341
Milan Gajić,SRB,DF,Bordeaux,Ligue 1,19.0,9,587,1,0,2015-2016,False,0.1533
Marvin Gakpa,FRA,"FW,MF",Lorient,Ligue 1,21.0,3,44,0,0,2015-2016,False,0.0
Serge Gakpé,TOG,FW,Genoa,Serie A,28.0,13,776,3,1,2015-2016,False,0.4639
Serge Gakpé,TOG,"FW,MF",Atalanta,Serie A,28.0,5,78,0,0,2015-2016,False,0.0
