player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Simon Davies,WAL,MF,Manchester Utd,Premier League,21,6,169,0,0,1995-1996,False,0.0
Neil Davis,ENG,FW,Aston Villa,Premier League,21,2,73,0,0,1995-1996,False,0.0
Aidan Davison,NIR,GK,Bolton Wanderers,Premier League,27,2,180,0,0,1995-1996,False,0.0
Stefano De Agostini,ITA,MF,Cremonese,Serie A,30,23,1628,0,0,1995-1996,True,0.0
Olivier De Luca,FRA,MF,Le Havre,Division 1,22,4,198,0,0,1995-1996,True,0.0
Thierry De Neef,FRA,MF,Nice,Division 1,28,36,3001,0,0,1995-1996,True,0.0
Brian Deane,ENG,FW,Leeds United,Premier League,27,34,2788,7,4,1995-1996,False,0.3551
James Debbah,LBR,FW,Nice,Division 1,25,30,2448,12,0,1995-1996,True,0.4412
Olivier Debert,FRA,DF,Le Havre,Division 1,19,3,61,0,0,1995-1996,True,0.0
Mickaël Debève,FRA,MF,Lens,Division 1,24,36,2767,2,0,1995-1996,True,0.0651
Jean-Christophe Debu,FRA,DF,Bastia,Division 1,31,9,316,0,0,1995-1996,True,0.0
Harry Decheiver,NED,FW,Freiburg,Bundesliga,25,22,1958,11,0,1995-1996,True,0.5056
Éric Decroix,FRA,DF,Nantes,Division 1,26,32,2781,1,0,1995-1996,True,0.0324
Marc Degryse,BEL,FW,Sheffield Weds,Premier League,29,34,2681,8,5,1995-1996,False,0.4364
Christophe Deguerville,FRA,DF,Lyon,Division 1,25,22,1761,0,0,1995-1996,True,0.0
Frédéric Déhu,FRA,"DF,MF",Lens,Division 1,22,35,2538,1,0,1995-1996,True,0.0355
Alessandro Del Piero,ITA,"FW,MF",Juventus,Serie A,20,29,2111,6,0,1995-1996,True,0.2558
José del Solar,PER,MF,Salamanca,La Liga,27,36,3192,6,0,1995-1996,True,0.1692
Marc Delaroche,FRA,GK,Monaco,Division 1,24,5,450,0,0,1995-1996,True,0.0
Bertrand Delas,FRA,DF,Le Havre,Division 1,20,3,73,0,0,1995-1996,True,0.0
Jean-Pierre Delaunay,FRA,DF,Le Havre,Division 1,29,8,671,0,0,1995-1996,True,0.0
Philippe Delaye,FRA,MF,Montpellier,Division 1,20,27,1344,2,0,1995-1996,True,0.1339
Francesco Dell'Anno,ITA,MF,Inter,Serie A,28,16,654,0,0,1995-1996,True,0.0
Christophe Delmotte,FRA,"DF,MF",Lens,Division 1,26,38,2845,3,0,1995-1996,True,0.0949
Jean-Philippe Delpech,FRA,MF,Saint-Étienne,Division 1,27,7,378,0,0,1995-1996,True,0.0
Marco Delvecchio,ITA,FW,Roma,Serie A,22,24,1520,10,0,1995-1996,True,0.5921
Marco Delvecchio,ITA,FW,Inter,Serie A,22,4,215,1,0,1995-1996,True,0.4186
Julio Dely Valdés,PAN,FW,Paris Saint-Germain,Division 1,28,33,2373,15,0,1995-1996,True,0.5689
Christoph Dengel,GER,FW,Kaiserslautern,Bundesliga,21,2,106,0,0,1995-1996,True,0.0
Thomas Deniaud,FRA,"DF,FW",Auxerre,Division 1,23,4,51,0,0,1995-1996,True,0.0
François Denis,FRA,DF,Rennes,Division 1,31,30,2652,1,0,1995-1996,True,0.0339
Jérémy Denquin,FRA,MF,Lille,Division 1,18,6,87,0,0,1995-1996,True,0.0
Sylvain Deplace,FRA,MF,Lyon,Division 1,23,33,2852,0,0,1995-1996,True,0.0
Michel Der Zakarian,ARM,DF,Montpellier,Division 1,32,26,2242,4,0,1995-1996,True,0.1606
Marcel Desailly,FRA,"DF,MF",Milan,Serie A,26,32,2872,2,0,1995-1996,True,0.0627
Didier Deschamps,FRA,MF,Juventus,Serie A,26,30,2373,2,0,1995-1996,True,0.0759
Stefano Desideri,ITA,MF,Udinese,Serie A,30,32,2732,0,0,1995-1996,True,0.0
Hermes Desio,ARG,MF,Celta Vigo,La Liga,25,28,2066,0,0,1995-1996,True,0.0
Pascal Despeyroux,FRA,MF,Saint-Étienne,Division 1,29,12,1062,1,0,1995-1996,True,0.0847
Jean-Christophe Devaux,FRA,DF,Lyon,Division 1,20,17,1214,0,0,1995-1996,True,0.0
Vikash Dhorasoo,FRA,MF,Le Havre,Division 1,21,30,2347,0,0,1995-1996,True,0.0
Luigi Di Biagio,ITA,MF,Roma,Serie A,24,30,1835,2,0,1995-1996,True,0.0981
Paolo Di Canio,ITA,FW,Milan,Serie A,27,22,521,5,0,1995-1996,True,0.8637
Domenico Di Carlo,ITA,MF,Vicenza,Serie A,31,27,2349,2,0,1995-1996,True,0.0766
Alberto Di Chiara,ITA,DF,Parma,Serie A,31,22,1362,2,0,1995-1996,True,0.1322
Eusebio Di Francesco,ITA,MF,Piacenza,Serie A,25,33,2970,2,0,1995-1996,True,0.0606
Angelo Di Livio,ITA,"DF,MF",Juventus,Serie A,29,32,1994,0,0,1995-1996,True,0.0
Roberto Di Matteo,ITA,MF,Lazio,Serie A,25,31,2606,2,0,1995-1996,True,0.0691
Éric Di Meco,FRA,DF,Monaco,Division 1,31,30,2536,0,0,1995-1996,True,0.0
Arturo Di Napoli,ITA,FW,Napoli,Serie A,21,27,1124,5,0,1995-1996,True,0.4004
Davide Di Terlizzi,NAN,,Sampdoria,Serie A,19,2,21,0,0,1995-1996,True,0.0
Djibril Diawara,FRA,DF,Le Havre,Division 1,20,24,1934,0,0,1995-1996,True,0.0
Kaba Diawara,GUI,FW,Bordeaux,Division 1,19,1,90,1,0,1995-1996,True,1.0
Pablo Díaz Stalla,ESP,DF,Sporting Gijón,La Liga,23,37,3107,0,0,1995-1996,True,0.0
Francisc Dican,ROU,MF,Gueugnon,Division 1,27,19,1252,0,0,1995-1996,True,0.0
Danny Dichio,ENG,FW,QPR,Premier League,20,29,2056,10,5,1995-1996,False,0.6566
Mirko Dickhaut,GER,"DF,MF",Eintracht Frankfurt,Bundesliga,24,28,2067,1,0,1995-1996,True,0.0435
Paul Dickov,SCO,FW,Arsenal,Premier League,22,7,246,1,2,1995-1996,False,1.0976
Julian Dicks,ENG,DF,West Ham United,Premier League,26,34,3024,10,3,1995-1996,False,0.3869
Diego,ESP,DF,Sevilla,La Liga,35,29,2433,0,0,1995-1996,True,0.0
Jesús Diego Cota,ESP,DF,Rayo Vallecano,La Liga,28,32,2691,1,0,1995-1996,True,0.0334
Oumar Dieng,FRA,DF,Paris Saint-Germain,Division 1,22,13,788,1,0,1995-1996,True,0.1142
Serhiy Dikhtiar,UKR,"FW,MF",Schalke 04,Bundesliga,19,1,29,0,0,1995-1996,True,0.0
Frédéric Dindeleux,FRA,DF,Lille,Division 1,21,26,2237,1,0,1995-1996,True,0.0402
Bernard Diomède,FRA,"FW,MF",Auxerre,Division 1,21,33,2391,9,0,1995-1996,True,0.3388
Davide Dionigi,ITA,MF,Torino,Serie A,21,22,915,1,0,1995-1996,True,0.0984
Fabrice Divert,FRA,FW,Guingamp,Division 1,27,5,364,2,0,1995-1996,True,0.4945
Lee Dixon,ENG,DF,Arsenal,Premier League,31,38,3379,2,3,1995-1996,False,0.1332
Djamel Djellal,FRA,FW,Martigues,Division 1,17,1,14,0,0,1995-1996,True,0.0
Martin Djetou,FRA,"DF,MF",Strasbourg,Division 1,20,30,2526,1,0,1995-1996,True,0.0356
Marcelo Djian,BRA,DF,Lyon,Division 1,28,33,2970,0,0,1995-1996,True,0.0
Youri Djorkaeff,FRA,"FW,MF",Paris Saint-Germain,Division 1,27,35,2898,13,0,1995-1996,True,0.4037
Domenico Doardo,ITA,GK,Torino,Serie A,21,8,589,0,0,1995-1996,True,0.0
Jason Dodd,ENG,DF,Southampton,Premier League,24,37,3330,2,1,1995-1996,False,0.0811
Mustafa Doğan,GER,DF,Uerdingen,Bundesliga,19,28,2040,0,0,1995-1996,True,0.0
Jean-Luc Dogon,FRA,DF,Bordeaux,Division 1,27,35,3106,3,0,1995-1996,True,0.0869
Ersan Dogu,GER,FW,Werder Bremen,Bundesliga,23,5,145,0,0,1995-1996,True,0.0
Thomas Doll,GER,"FW,MF",Eintracht Frankfurt,Bundesliga,29,12,769,2,0,1995-1996,True,0.2341
Christian Dollberg,ARG,DF,Köln,Bundesliga,23,11,887,0,0,1995-1996,True,0.0
Didier Domi,FRA,DF,Paris Saint-Germain,Division 1,17,1,6,0,0,1995-1996,True,0.0
Carlos Domínguez,ESP,FW,Sevilla,La Liga,18,29,1187,4,0,1995-1996,True,0.3033
Roberto Donadoni,ITA,MF,Milan,Serie A,31,23,1494,1,0,1995-1996,True,0.0602
O'Neill Donaldson,ENG,FW,Sheffield Weds,Premier League,25,3,113,1,0,1995-1996,False,0.7965
Donato,ESP,"DF,MF",Dep La Coruña,La Liga,32,39,2920,5,0,1995-1996,True,0.1541
Thomas Dooley,USA,"DF,MF",Schalke 04,Bundesliga,34,20,1171,1,0,1995-1996,True,0.0769
Tony Dorigo,ENG,DF,Leeds United,Premier League,29,17,1475,1,2,1995-1996,False,0.1831
Manuel dos Santos,FRA,DF,Monaco,Division 1,21,20,1022,0,0,1995-1996,True,0.0
Gilles Doucende,FRA,MF,Nice,Division 1,18,2,61,0,0,1995-1996,True,0.0
Andy Dow,SCO,DF,Chelsea,Premier League,22,1,90,0,0,1995-1996,False,0.0
Jens Dowe,GER,MF,1860 Munich,Bundesliga,27,20,1309,0,0,1995-1996,True,0.0
Iain Dowie,NIR,FW,West Ham United,Premier League,30,33,2967,8,0,1995-1996,False,0.2427
Jason Dozzell,ENG,MF,Tottenham Hotspur,Premier League,27,28,2196,3,0,1995-1996,False,0.123
Mark Draper,ENG,MF,Aston Villa,Premier League,24,36,3143,2,6,1995-1996,False,0.2291
Darko Dražić,CRO,DF,Düsseldorf,Bundesliga,32,20,1790,3,0,1995-1996,True,0.1508
Bernd Dreher,GER,GK,Uerdingen,Bundesliga,28,29,2610,0,0,1995-1996,True,0.0
Martin Driller,GER,FW,St Pauli,Bundesliga,25,26,1748,6,0,1995-1996,True,0.3089
Anto Drobnjak,MNE,FW,Bastia,Division 1,26,36,3174,20,0,1995-1996,True,0.5671
Michael Duberry,ENG,DF,Chelsea,Premier League,19,22,1895,0,0,1995-1996,False,0.0
Dion Dublin,ENG,"DF,FW",Coventry City,Premier League,26,34,2988,14,3,1995-1996,False,0.512
Didier Dubois,FRA,DF,Martigues,Division 1,28,24,2147,0,0,1995-1996,True,0.0
Peter Dubovský,SVK,FW,Oviedo,La Liga,23,31,2360,7,0,1995-1996,True,0.2669
Pierre Ducrocq,FRA,"DF,MF",Paris Saint-Germain,Division 1,18,1,1,0,0,1995-1996,True,0.0
Christophe Dugarry,FRA,"FW,MF",Bordeaux,Division 1,23,24,1824,4,0,1995-1996,True,0.1974
Alfonso Dulanto,PER,DF,Mérida,La Liga,26,11,704,0,0,1995-1996,True,0.0
Jesús Dulce,ESP,DF,Compostela,La Liga,24,10,482,0,0,1995-1996,True,0.0
Franck Dumas,FRA,"DF,MF",Monaco,Division 1,27,35,3023,0,0,1995-1996,True,0.0
Ilie Dumitrescu,ROU,"FW,MF",Tottenham Hotspur,Premier League,26,5,439,0,0,1995-1996,False,0.0
Ilie Dumitrescu,ROU,"FW,MF",West Ham United,Premier League,26,3,178,0,0,1995-1996,False,0.0
Arnaud Duncker,FRA,"DF,MF",Lille,Division 1,24,35,2507,1,0,1995-1996,True,0.0359
Sean Dundee,GER,FW,Karlsruher,Bundesliga,22,32,2201,16,0,1995-1996,True,0.6542
Tony Dupont,FRA,MF,Lens,Division 1,20,1,6,0,0,1995-1996,True,0.0
José María López Duque,ESP,DF,Mérida,La Liga,30,28,2199,0,0,1995-1996,True,0.0
Alain Durand,FRA,MF,Gueugnon,Division 1,28,12,380,0,0,1995-1996,True,0.0
Éric Durand,FRA,GK,Martigues,Division 1,29,37,3330,0,0,1995-1996,True,0.0
Philippe Durpes,GLP,DF,Lens,Division 1,21,1,90,0,0,1995-1996,True,0.0
Michel Dussuyer,FRA,GK,Cannes,Division 1,36,11,990,0,0,1995-1996,True,0.0
Richard Dutruel,FRA,GK,Paris Saint-Germain,Division 1,22,6,415,0,0,1995-1996,True,0.0
Daniel Dutuel,FRA,MF,Bordeaux,Division 1,27,32,2445,4,0,1995-1996,True,0.1472
Matthias Dworschak,GER,MF,Eintracht Frankfurt,Bundesliga,21,7,584,1,0,1995-1996,True,0.1541
Janosch Dziwior,GER,"DF,MF",Köln,Bundesliga,20,20,1419,1,0,1995-1996,True,0.0634
Robbie Earle,JAM,MF,Wimbledon,Premier League,30,37,3291,11,4,1995-1996,False,0.4102
John Ebbrell,ENG,MF,Everton,Premier League,25,25,2126,4,1,1995-1996,False,0.2117
Richard Edghill,ENG,DF,Manchester City,Premier League,20,13,1040,0,0,1995-1996,False,0.0
Justin Edinburgh,ENG,DF,Tottenham Hotspur,Premier League,25,22,1450,0,0,1995-1996,False,0.0
Stefan Effenberg,GER,MF,Gladbach,Bundesliga,26,31,2693,7,0,1995-1996,True,0.2339
Ugo Ehiogu,ENG,DF,Aston Villa,Premier League,22,36,3240,1,0,1995-1996,False,0.0278
Uwe Ehlers,GER,DF,Hansa Rostock,Bundesliga,20,13,525,0,0,1995-1996,True,0.0
Gerald Ehrmann,GER,GK,Kaiserslautern,Bundesliga,36,1,90,0,0,1995-1996,True,0.0
Thomas Eichin,GER,DF,Gladbach,Bundesliga,28,9,358,0,0,1995-1996,True,0.0
Yves Eigenrauch,GER,DF,Schalke 04,Bundesliga,24,34,3040,0,0,1995-1996,True,0.0
Dieter Eilts,GER,MF,Werder Bremen,Bundesliga,30,32,2797,0,0,1995-1996,True,0.0
Ronnie Ekelund,DEN,"FW,MF",Manchester City,Premier League,22,4,200,0,0,1995-1996,False,0.0
Efan Ekoku,NGA,FW,Wimbledon,Premier League,28,31,2376,7,3,1995-1996,False,0.3788
Johnny Ekström,SWE,"FW,MF",Eintracht Frankfurt,Bundesliga,30,16,1013,2,0,1995-1996,True,0.1777
Giovane Élber,BRA,FW,Stuttgart,Bundesliga,23,33,2845,16,0,1995-1996,True,0.5062
Marcelino Elena,ESP,DF,Sporting Gijón,La Liga,23,4,270,0,0,1995-1996,True,0.0
Gary Elkins,ENG,DF,Wimbledon,Premier League,29,10,688,0,1,1995-1996,False,0.1308
Robbie Elliott,ENG,DF,Newcastle United,Premier League,21,6,516,0,0,1995-1996,False,0.0
Unai Emery,ESP,MF,Real Sociedad,La Liga,23,5,127,1,0,1995-1996,True,0.7087
Vicente Engonga,ESP,MF,Valencia,La Liga,29,25,1744,0,0,1995-1996,True,0.0
Luis Enrique,ESP,"FW,MF",Real Madrid,La Liga,25,31,2298,3,0,1995-1996,True,0.1175
Iñaki Eraña,ESP,MF,Compostela,La Liga,30,38,2197,0,0,1995-1996,True,0.0
Stefano Eranio,ITA,MF,Milan,Serie A,28,24,1521,1,0,1995-1996,True,0.0592
Xavier Escaich,ESP,FW,Albacete,La Liga,26,32,1177,3,0,1995-1996,True,0.2294
Nicolas Esceth-N'Zi,CIV,MF,Gueugnon,Division 1,18,15,860,0,0,1995-1996,True,0.0
Xabier Eskurza,ESP,MF,Valencia,La Liga,25,27,1215,1,0,1995-1996,True,0.0741
Juan Esnáider,ARG,FW,Real Madrid,La Liga,22,20,882,1,0,1995-1996,True,0.102
Massimiliano Esposito,ITA,MF,Lazio,Serie A,23,17,701,3,0,1995-1996,True,0.3852
Quique Estebaranz,ESP,FW,Sevilla,La Liga,29,11,413,0,0,1995-1996,True,0.0
Eduardo Estíbariz,ESP,DF,Athletic Club,La Liga,29,21,870,0,0,1995-1996,True,0.0
Jean-Jacques Etame,FRA,MF,Cannes,Division 1,28,23,1549,2,0,1995-1996,True,0.1162
Lyambo Etshele,COD,MF,Le Havre,Division 1,26,8,484,0,0,1995-1996,True,0.0
Joseba Etxeberria,ESP,"FW,MF",Athletic Club,La Liga,17,33,2460,7,0,1995-1996,True,0.2561
Jason Euell,JAM,"FW,MF",Wimbledon,Premier League,18,9,465,2,0,1995-1996,False,0.3871
Alberico Evani,ITA,MF,Sampdoria,Serie A,32,29,2113,0,0,1995-1996,True,0.0
Jean-Jacques Eydelie,FRA,"DF,MF",Bastia,Division 1,29,23,1898,0,0,1995-1996,True,0.0
Patrice Eyraud,FRA,MF,Gueugnon,Division 1,27,9,634,0,0,1995-1996,True,0.0
Fabiano,BRA,"FW,MF",Compostela,La Liga,29,35,2979,5,0,1995-1996,True,0.1511
Holger Fach,GER,"DF,MF",Leverkusen,Bundesliga,32,31,2622,2,0,1995-1996,True,0.0686
Chris Fairclough,ENG,DF,Bolton Wanderers,Premier League,31,33,2916,0,0,1995-1996,False,0.0
Ilshat Faizulin,RUS,FW,Racing Sant,La Liga,22,33,1731,6,0,1995-1996,True,0.312
Javier Falagán,ESP,GK,Compostela,La Liga,25,42,3780,0,0,1995-1996,True,0.0
Giulio Falcone,ITA,DF,Torino,Serie A,21,31,2487,0,0,1995-1996,True,0.0
Ralf Falkenmayer,GER,MF,Eintracht Frankfurt,Bundesliga,32,12,859,0,0,1995-1996,True,0.0
Enrico Fantini,ITA,FW,Cremonese,Serie A,19,20,702,1,0,1995-1996,True,0.1282
David Fanzel,FRA,DF,Gueugnon,Division 1,28,32,2874,1,0,1995-1996,True,0.0313
Gareth Farrelly,IRL,MF,Aston Villa,Premier League,19,5,120,0,0,1995-1996,False,0.0
Giuseppe Favalli,ITA,DF,Lazio,Serie A,23,26,2132,1,0,1995-1996,True,0.0422
Mamadou Faye,SEN,MF,Bastia,Division 1,27,37,2810,1,0,1995-1996,True,0.032
Peter Fear,ENG,MF,Wimbledon,Premier League,21,4,286,0,0,1995-1996,False,0.0
Markus Feldhoff,GER,FW,Leverkusen,Bundesliga,20,33,1134,3,0,1995-1996,True,0.2381
Graham Fenton,ENG,MF,Aston Villa,Premier League,21,3,52,0,0,1995-1996,False,0.0
Graham Fenton,ENG,MF,Blackburn Rovers,Premier League,21,14,596,6,2,1995-1996,False,1.2081
Les Ferdinand,ENG,FW,Newcastle United,Premier League,28,37,3323,25,6,1995-1996,False,0.8396
Rio Ferdinand,ENG,DF,West Ham United,Premier League,16,1,21,0,0,1995-1996,False,0.0
Duncan Ferguson,SCO,FW,Everton,Premier League,23,18,1462,5,2,1995-1996,False,0.4309
Abdelkader Ferhaoui,ALG,MF,Cannes,Division 1,30,28,2356,2,0,1995-1996,True,0.0764
Abelardo Fernández,ESP,DF,Barcelona,La Liga,25,31,2304,1,0,1995-1996,True,0.0391
Alex Fernández,ESP,MF,Espanyol,La Liga,21,14,572,2,0,1995-1996,True,0.3147
David Fernández,ESP,FW,Dep La Coruña,La Liga,19,22,829,3,0,1995-1996,True,0.3257
Joachim Fernandez,FRA,"DF,MF",Bordeaux,Division 1,22,5,404,0,0,1995-1996,True,0.0
Luis Fernández,ESP,DF,Racing Sant,La Liga,22,39,3233,2,0,1995-1996,True,0.0557
Emilio Fernández Pertierra,ESP,,Oviedo,La Liga,21,2,100,0,0,1995-1996,True,0.0
Álex Fernández Sama,ESP,MF,Sporting Gijón,La Liga,21,1,11,0,0,1995-1996,True,0.0
Fernando,ESP,MF,Valladolid,La Liga,23,40,3543,7,0,1995-1996,True,0.1778
Ciro Ferrara,ITA,DF,Juventus,Serie A,28,31,2784,3,0,1995-1996,True,0.097
Ettore Ferraroni,ITA,MF,Cremonese,Serie A,27,16,559,0,0,1995-1996,True,0.0
Patxi Ferreira,ESP,DF,Valencia,La Liga,28,24,1575,0,0,1995-1996,True,0.0
Albert Ferrer,ESP,DF,Barcelona,La Liga,25,28,2429,0,0,1995-1996,True,0.0
Jean-Michel Ferri,FRA,"DF,MF",Nantes,Division 1,25,26,2080,0,0,1995-1996,True,0.0
Riccardo Ferri,ITA,DF,Sampdoria,Serie A,31,16,976,0,0,1995-1996,True,0.0
Romain Ferrier,FRA,DF,Cannes,Division 1,19,19,1287,1,0,1995-1996,True,0.0699
Fabrizio Ferron,ITA,GK,Atalanta,Serie A,29,29,2494,0,0,1995-1996,True,0.0
Gianluca Festa,ITA,DF,Inter,Serie A,26,31,2655,1,0,1995-1996,True,0.0339
Claude Fichaux,FRA,MF,Le Havre,Division 1,26,17,1206,0,0,1995-1996,True,0.0
Fabrizio Ficini,ITA,MF,Bari,Serie A,21,21,949,0,0,1995-1996,True,0.0
Luís Figo,POR,"FW,MF",Barcelona,La Liga,22,35,2839,5,0,1995-1996,True,0.1585
John Filan,AUS,GK,Coventry City,Premier League,25,13,1170,0,0,1995-1996,False,0.0
Thorsten Fink,GER,MF,Karlsruher,Bundesliga,27,29,2561,1,0,1995-1996,True,0.0351
Neil Finn,ENG,GK,West Ham United,Premier League,16,1,90,0,0,1995-1996,False,0.0
Stefano Fiore,ITA,MF,Padova,Serie A,20,24,844,1,0,1995-1996,True,0.1066
Valerio Fiori,ITA,GK,Cagliari,Serie A,26,19,1710,0,0,1995-1996,True,0.0
Valeriano Fiorin,ITA,MF,Torino,Serie A,28,1,5,0,0,1995-1996,True,0.0
Aldo Firicano,ITA,DF,Cagliari,Serie A,28,33,2970,2,0,1995-1996,True,0.0606
Andreas Fischer,GER,"DF,MF",Hamburger SV,Bundesliga,30,31,2458,4,0,1995-1996,True,0.1465
Yannick Fischer,FRA,DF,Bordeaux,Division 1,20,19,1335,1,0,1995-1996,True,0.0674
Scott Fitzgerald,IRL,DF,Wimbledon,Premier League,25,4,294,0,0,1995-1996,False,0.0
Maxence Flachez,FRA,DF,Martigues,Division 1,22,31,2701,3,0,1995-1996,True,0.1
Francesco Flachi,ITA,FW,Fiorentina,Serie A,20,3,88,0,0,1995-1996,True,0.0
Sylvain Flauto,FRA,FW,Saint-Étienne,Division 1,17,10,455,1,0,1995-1996,True,0.1978
Curtis Fleming,IRL,DF,Middlesbrough,Premier League,26,13,1143,1,0,1995-1996,False,0.0787
Thorsten Flick,GER,MF,Eintracht Frankfurt,Bundesliga,18,2,45,0,0,1995-1996,True,0.0
Garry Flitcroft,ENG,MF,Manchester City,Premier League,22,25,2103,0,0,1995-1996,False,0.0
Garry Flitcroft,ENG,MF,Blackburn Rovers,Premier League,22,3,183,0,0,1995-1996,False,0.0
Dirk Flock,GER,MF,Kaiserslautern,Bundesliga,23,17,650,0,0,1995-1996,True,0.0
Quique Flores,ESP,DF,Real Madrid,La Liga,30,33,2456,1,0,1995-1996,True,0.0366
Matjaž Florijančič,SVN,"FW,MF",Cremonese,Serie A,27,33,2599,6,0,1995-1996,True,0.2078
Tim Flowers,ENG,GK,Blackburn Rovers,Premier League,28,37,3313,0,0,1995-1996,False,0.0
Philippe Flucklinger,FRA,GK,Montpellier,Division 1,32,2,180,0,0,1995-1996,True,0.0
Franco Foda,GER,DF,Stuttgart,Bundesliga,29,28,2301,0,0,1995-1996,True,0.0
Marc-Vivien Foé,CMR,MF,Lens,Division 1,20,19,1390,2,0,1995-1996,True,0.1295
Felice Foglia,ITA,FW,Torino,Serie A,18,2,167,0,0,1995-1996,True,0.0
Daniel Fonseca,URU,FW,Roma,Serie A,25,23,1452,8,0,1995-1996,True,0.4959
Gregorio Fonseca,ESP,FW,Valladolid,La Liga,29,11,640,1,0,1995-1996,True,0.1406
Franck Fontan,FRA,GK,Bordeaux,Division 1,21,4,298,0,0,1995-1996,True,0.0
Alberto Fontana,ITA,GK,Bari,Serie A,28,32,2828,0,0,1995-1996,True,0.0
Davide Fontolan,ITA,MF,Inter,Serie A,29,25,1279,2,0,1995-1996,True,0.1407
Mark Ford,ENG,MF,Leeds United,Premier League,19,12,963,0,1,1995-1996,False,0.0935
Daniele Fortunato,ITA,MF,Atalanta,Serie A,32,32,2718,2,0,1995-1996,True,0.0662
Quinton Fortune,RSA,MF,Atlético Madrid,La Liga,18,3,29,0,0,1995-1996,True,0.0
John Foster,ENG,DF,Manchester City,Premier League,21,4,356,0,0,1995-1996,False,0.0
Jérôme Foulon,FRA,DF,Guingamp,Division 1,24,32,2623,0,0,1995-1996,True,0.0
Frédéric Fouret,FRA,FW,Lyon,Division 1,20,5,277,1,0,1995-1996,True,0.3249
Hubert Fournier,FRA,DF,Guingamp,Division 1,27,36,3167,1,0,1995-1996,True,0.0284
Laurent Fournier,FRA,MF,Paris Saint-Germain,Division 1,30,34,2813,2,0,1995-1996,True,0.064
Robbie Fowler,ENG,FW,Liverpool,Premier League,20,38,3274,28,5,1995-1996,False,0.9071
Ruel Fox,MSR,MF,Tottenham Hotspur,Premier League,27,26,2307,6,6,1995-1996,False,0.4681
Ruel Fox,MSR,MF,Newcastle United,Premier League,27,4,196,0,0,1995-1996,False,0.0
Fran,ESP,MF,Dep La Coruña,La Liga,26,33,2610,3,0,1995-1996,True,0.1034
Marco Franceschetti,ITA,MF,Sampdoria,Serie A,28,15,975,0,0,1995-1996,True,0.0
Daniele Franceschini,ITA,MF,Lazio,Serie A,19,2,74,0,0,1995-1996,True,0.0
Dominique Franchi,FRA,GK,Bastia,Division 1,20,2,104,0,0,1995-1996,True,0.0
Francisco,ESP,MF,Espanyol,La Liga,32,35,2677,3,0,1995-1996,True,0.1009
Thomas Franck,GER,MF,Dortmund,Bundesliga,24,5,259,0,0,1995-1996,True,0.0
Yves Frangini,FRA,DF,Bastia,Division 1,20,1,55,0,0,1995-1996,True,0.0
Tomasz Frankowski,POL,FW,Strasbourg,Division 1,20,11,313,0,0,1995-1996,True,0.0
Gilles Frechingues,FRA,DF,Martigues,Division 1,23,9,810,0,0,1995-1996,True,0.0
Chris Freestone,ENG,FW,Middlesbrough,Premier League,23,3,195,1,1,1995-1996,False,0.9231
Fabian de Freitas,NED,FW,Bolton Wanderers,Premier League,23,27,1648,5,1,1995-1996,False,0.3277
Salvatore Fresi,ITA,DF,Inter,Serie A,22,30,2472,0,0,1995-1996,True,0.0
Roberto Fresnedoso,ESP,MF,Atlético Madrid,La Liga,22,31,1485,3,0,1995-1996,True,0.1818
Oliver Freund,GER,DF,Freiburg,Bundesliga,25,27,2189,0,0,1995-1996,True,0.0
Steffen Freund,GER,MF,Dortmund,Bundesliga,25,30,2671,2,0,1995-1996,True,0.0674
Dieter Frey,GER,"DF,MF",Bayern Munich,Bundesliga,22,8,346,0,0,1995-1996,True,0.0
Jakob Friis-Hansen,DEN,DF,Bordeaux,Division 1,28,18,1535,2,0,1995-1996,True,0.1173
Jakob Friis-Hansen,DEN,DF,Lille,Division 1,28,16,1383,1,0,1995-1996,True,0.0651
Torsten Fröhling,GER,DF,St Pauli,Bundesliga,28,1,90,0,0,1995-1996,True,0.0
Michael Frontzeck,GER,DF,Gladbach,Bundesliga,31,8,224,0,0,1995-1996,True,0.0
Michael Frontzeck,GER,DF,Manchester City,Premier League,31,12,818,0,0,1995-1996,False,0.0
Miguel Fuentes,ESP,DF,Real Sociedad,La Liga,30,40,3599,0,0,1995-1996,True,0.0
Olivier Fugen,FRA,DF,Nice,Division 1,24,27,2226,0,0,1995-1996,True,0.0
Pascal Fugier,FRA,DF,Rennes,Division 1,26,36,3207,0,0,1995-1996,True,0.0
Paul Furlong,ENG,FW,Chelsea,Premier League,26,28,1435,3,3,1995-1996,False,0.3763
Diego Fuser,ITA,MF,Lazio,Serie A,26,32,2747,6,0,1995-1996,True,0.1966
Paulo Futre,POR,"FW,MF",Milan,Serie A,29,1,79,0,0,1995-1996,True,0.0
Franco Gabrieli,ITA,DF,Padova,Serie A,32,30,2634,2,0,1995-1996,True,0.0683
Philippe Gaillot,FRA,DF,Metz,Division 1,30,38,3401,0,0,1995-1996,True,0.0
Holger Gaißmayer,GER,FW,Köln,Bundesliga,25,23,1083,4,0,1995-1996,True,0.3324
Giuseppe Galderisi,ITA,FW,Padova,Serie A,32,7,316,0,0,1995-1996,True,0.0
Kevin Gallacher,SCO,"FW,MF",Blackburn Rovers,Premier League,28,16,1198,2,1,1995-1996,False,0.2254
Gallego,ESP,MF,Rayo Vallecano,La Liga,24,13,622,0,0,1995-1996,True,0.0
