player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Ünal Alpuğan,GER,MF,Schalke 04,Bundesliga,24,15,1246,1,0,1998-1999,True,0.0722
Armando Álvarez,ESP,DF,Dep La Coruña,La Liga,28,27,2020,0,0,1998-1999,True,0.0
Paulo Alves,POR,FW,Bastia,Division 1,28,19,812,3,0,1998-1999,True,0.3325
Amador,ESP,GK,Extremadura,La Liga,29,7,579,0,0,1998-1999,True,0.0
José Amavisca,ESP,"FW,MF",Racing Sant,La Liga,27,15,1199,1,0,1998-1999,True,0.0751
Gabriele Ambrosetti,ITA,MF,Vicenza,Serie A,24,24,1843,4,5,1998-1999,False,0.4395
Massimo Ambrosini,ITA,MF,Milan,Serie A,21,26,1996,1,2,1998-1999,False,0.1353
Marco Ambrosio,ITA,GK,Sampdoria,Serie A,25,7,404,0,0,1998-1999,False,0.0
Raffaele Ametrano,ITA,MF,Salernitana,Serie A,25,11,254,0,0,1998-1999,False,0.0
Daniel Amieva,ESP,MF,Oviedo,La Liga,22,8,412,0,0,1998-1999,True,0.0
Guillermo Amor,ESP,MF,Fiorentina,Serie A,30,16,508,0,0,1998-1999,False,0.0
Christian Amoroso,ITA,MF,Fiorentina,Serie A,21,28,2162,0,0,1998-1999,False,0.0
Márcio Amoroso,BRA,FW,Udinese,Serie A,24,33,2713,22,7,1998-1999,False,0.962
Nicola Amoruso,ITA,FW,Juventus,Serie A,23,20,1084,3,1,1998-1999,False,0.3321
Sascha Amstätter,GER,MF,Eintracht Frankfurt,Bundesliga,20,2,180,0,0,1998-1999,True,0.0
Gharib Amzine,MAR,MF,Strasbourg,Division 1,25,18,1513,0,0,1998-1999,True,0.0
Chrissovalantis Anagnostou,GRE,MF,Gladbach,Bundesliga,22,5,171,0,0,1998-1999,True,0.0
Ingo Anderbrügge,GER,MF,Schalke 04,Bundesliga,34,16,501,0,0,1998-1999,True,0.0
Sonny Anderson,BRA,FW,Barcelona,La Liga,27,24,586,6,0,1998-1999,True,0.9215
Andreas Andersson,SWE,FW,Newcastle United,Premier League,24,15,917,2,0,1998-1999,False,0.1963
Daniel Andersson,SWE,"DF,MF",Bari,Serie A,20,33,2889,3,0,1998-1999,False,0.0935
Kennet Andersson,SWE,FW,Bologna,Serie A,30,25,2133,6,3,1998-1999,False,0.3797
Patrik Andersson,SWE,DF,Gladbach,Bundesliga,26,28,2378,0,0,1998-1999,True,0.0
Darren Anderton,ENG,MF,Tottenham Hotspur,Premier League,26,32,2721,3,9,1998-1999,False,0.3969
Tore André Flo,NOR,FW,Chelsea,Premier League,25,30,1892,10,4,1998-1999,False,0.666
Pierre-Yves André,FRA,FW,Bastia,Division 1,24,22,1802,9,0,1998-1999,True,0.4495
Juan Andrés Gómez,ARG,DF,Real Sociedad,La Liga,27,32,2693,0,0,1998-1999,True,0.0
Nicolas Anelka,FRA,FW,Arsenal,Premier League,19,35,2793,17,5,1998-1999,False,0.7089
Miguel Ángel Angulo,ESP,"FW,MF",Valencia,La Liga,21,36,2813,8,0,1998-1999,True,0.256
Miguel Ángel Benítez,PAR,FW,Espanyol,La Liga,28,32,1899,7,0,1998-1999,True,0.3318
Miguel Ángel Nadal,ESP,"DF,MF",Barcelona,La Liga,32,2,101,0,0,1998-1999,True,0.0
Miguel Ángel Soria,ESP,DF,Valencia,La Liga,24,10,553,0,0,1998-1999,True,0.0
Jocelyn Angloma,FRA,"DF,MF",Valencia,La Liga,32,29,2101,1,0,1998-1999,True,0.0428
Iván Ania,ESP,MF,Oviedo,La Liga,20,33,1863,2,0,1998-1999,True,0.0966
Cédric Anselin,FRA,MF,Bordeaux,Division 1,21,1,27,0,0,1998-1999,True,0.0
Mikel Antía,ESP,DF,Real Sociedad,La Liga,25,22,1350,0,0,1998-1999,True,0.0
José Antonio Pikabea,ESP,DF,Real Sociedad,La Liga,27,35,2866,1,0,1998-1999,True,0.0314
Juan Antonio Ureña,ESP,DF,Real Betis,La Liga,30,16,1058,0,0,1998-1999,True,0.0
Francesco Antonioli,ITA,GK,Bologna,Serie A,28,32,2842,0,0,1998-1999,False,0.0
Hervé Anziani,FRA,MF,Bastia,Division 1,22,2,60,0,0,1998-1999,True,0.0
Luigi Apolloni,ITA,DF,Parma,Serie A,31,2,28,0,0,1998-1999,False,0.0
Stephen Appiah,GHA,MF,Udinese,Serie A,17,21,1033,0,0,1998-1999,False,0.0
Ilija Aračić,CRO,FW,Hertha BSC,Bundesliga,27,13,674,5,0,1998-1999,True,0.6677
Santiago Aragón,ESP,MF,Zaragoza,La Liga,30,32,1952,3,0,1998-1999,True,0.1383
Mikel Aranburu,ESP,MF,Real Sociedad,La Liga,19,14,1050,1,0,1998-1999,True,0.0857
Agustín Aranzábal,ESP,DF,Real Sociedad,La Liga,25,37,3330,1,0,1998-1999,True,0.027
Leonardo Araújo,BRA,"DF,MF",Milan,Serie A,28,27,1402,12,2,1998-1999,False,0.8987
Neal Ardley,ENG,MF,Wimbledon,Premier League,25,23,1503,0,1,1998-1999,False,0.0599
Alun Armstrong,ENG,FW,Middlesbrough,Premier League,23,6,161,1,1,1998-1999,False,1.118
Chris Armstrong,ENG,FW,Tottenham Hotspur,Premier League,27,34,2357,7,1,1998-1999,False,0.3055
Craig Armstrong,ENG,"DF,MF",Nottingham Forest,Premier League,23,22,1710,0,0,1998-1999,False,0.0
Francesc Arnau,ESP,GK,Barcelona,La Liga,23,1,90,0,0,1998-1999,True,0.0
John Arne Riise,NOR,"DF,MF",Monaco,Division 1,17,7,321,0,0,1998-1999,True,0.0
Pegguy Arphexad,FRA,GK,Leicester City,Premier League,25,4,253,0,0,1998-1999,False,0.0
Frédéric Arpinon,FRA,MF,Strasbourg,Division 1,29,13,851,1,0,1998-1999,True,0.1058
Óscar Arpón,ESP,MF,Mallorca,La Liga,23,13,484,0,0,1998-1999,True,0.0
Aitor Arregi,ESP,,Villarreal,La Liga,27,32,2562,0,0,1998-1999,True,0.0
Dominique Arribagé,FRA,DF,Rennes,Division 1,27,25,2125,2,0,1998-1999,True,0.0847
Txomin Arrotegi,NAN,,Racing Sant,La Liga,18,1,9,0,0,1998-1999,True,0.0
Arteaga,ESP,MF,Espanyol,La Liga,29,28,2058,2,0,1998-1999,True,0.0875
Fabio Artico,ITA,FW,Empoli,Serie A,24,1,73,0,0,1998-1999,True,0.0
Claudio Arzeno,ARG,DF,Racing Sant,La Liga,27,34,2861,2,0,1998-1999,True,0.0629
Slađan Ašanin,CRO,DF,Gladbach,Bundesliga,26,31,2715,3,0,1998-1999,True,0.0994
Faustino Asprilla,COL,FW,Parma,Serie A,28,8,318,1,0,1998-1999,False,0.283
Éric Assati,REU,DF,Auxerre,Division 1,23,20,1592,0,0,1998-1999,True,0.0
Ludovic Asuar,FRA,MF,Metz,Division 1,21,15,917,0,0,1998-1999,True,0.0
Peter Atherton,ENG,"DF,MF",Sheffield Weds,Premier League,28,38,3412,2,1,1998-1999,False,0.0791
Jean-Marie Aubry,FRA,GK,Monaco,Division 1,29,3,191,0,0,1998-1999,True,0.0
Fabien Audard,FRA,GK,Toulouse,Division 1,20,1,48,0,0,1998-1999,True,0.0
Marco Aurélio,BRA,DF,Vicenza,Serie A,31,14,1086,0,0,1998-1999,False,0.0
Christophe Avezac,FRA,MF,Toulouse,Division 1,21,2,90,0,0,1998-1999,True,0.0
Celso Ayala,PAR,DF,Real Betis,La Liga,27,17,1434,1,0,1998-1999,True,0.0628
Roberto Ayala,ARG,DF,Milan,Serie A,25,10,561,0,0,1998-1999,False,0.0
Jorge Azkoitia,ESP,MF,Alavés,La Liga,24,24,1142,1,0,1998-1999,True,0.0788
Ibrahim Ba,FRA,MF,Milan,Serie A,24,15,749,0,1,1998-1999,False,0.1202
Espen Baardsen,NOR,GK,Tottenham Hotspur,Premier League,20,12,1080,0,0,1998-1999,False,0.0
Christof Babatz,GER,MF,Hamburger SV,Bundesliga,23,14,826,0,0,1998-1999,True,0.0
Celestine Babayaro,NGA,"DF,MF",Chelsea,Premier League,19,28,2281,3,2,1998-1999,False,0.1973
Phil Babb,IRL,DF,Liverpool,Premier League,27,25,2106,0,1,1998-1999,False,0.0427
Markus Babbel,GER,DF,Bayern Munich,Bundesliga,25,27,2318,1,0,1998-1999,True,0.0388
Jonathan Bachini,ITA,MF,Udinese,Serie A,23,26,1860,4,3,1998-1999,False,0.3387
Dino Baggio,ITA,MF,Parma,Serie A,27,29,2470,2,3,1998-1999,False,0.1822
Roberto Baggio,ITA,"FW,MF",Inter,Serie A,31,23,1609,5,10,1998-1999,False,0.839
Francesco Baiano,ITA,FW,Derby County,Premier League,30,22,1214,4,1,1998-1999,False,0.3707
Pascal Baills,FRA,DF,Montpellier,Division 1,33,24,1891,0,0,1998-1999,True,0.0
Davide Baiocco,ITA,MF,Perugia,Serie A,23,1,22,0,0,1998-1999,True,0.0
Jacek Bąk,POL,DF,Lyon,Division 1,25,25,1808,2,0,1998-1999,True,0.0996
Ibrahima Bakayoko,CIV,FW,Montpellier,Division 1,21,7,577,4,0,1998-1999,True,0.6239
Ibrahima Bakayoko,CIV,FW,Everton,Premier League,21,23,1435,4,0,1998-1999,False,0.2509
Steve Baker,ENG,DF,Middlesbrough,Premier League,19,2,135,0,0,1998-1999,False,0.0
Krasimir Balakov,BUL,MF,Stuttgart,Bundesliga,32,24,2153,5,0,1998-1999,True,0.209
Abel Balbo,ARG,FW,Parma,Serie A,32,25,1116,4,0,1998-1999,False,0.3226
Daniele Baldini,ITA,DF,Empoli,Serie A,34,22,1913,0,0,1998-1999,False,0.0
Michael Ball,ENG,DF,Everton,Premier League,18,37,3255,3,5,1998-1999,False,0.2212
Michael Ballack,GER,MF,Kaiserslautern,Bundesliga,21,30,1795,4,0,1998-1999,True,0.2006
Fabiano Ballarin,ITA,DF,Venezia,Serie A,25,13,510,1,1,1998-1999,False,0.3529
David Balleri,ITA,DF,Sampdoria,Serie A,29,30,2367,0,0,1998-1999,False,0.0
Salva Ballesta,ESP,FW,Racing Sant,La Liga,23,16,693,2,0,1998-1999,True,0.2597
Sergio Ballesteros,ESP,DF,Tenerife,La Liga,22,8,715,1,0,1998-1999,True,0.1259
Daniele Balli,ITA,GK,Salernitana,Serie A,30,31,2725,0,0,1998-1999,False,0.0
Marco Ballotta,ITA,GK,Lazio,Serie A,34,3,117,0,0,1998-1999,False,0.0
Holger Ballwanz,GER,"DF,MF",Wolfsburg,Bundesliga,30,23,1801,1,0,1998-1999,True,0.05
Alessio Bandieri,ITA,GK,Venezia,Serie A,24,2,111,0,0,1998-1999,False,0.0
Ricardo Bango,ESP,MF,Oviedo,La Liga,29,15,934,0,0,1998-1999,True,0.0
Hélder Baptista,POR,MF,Paris Saint-Germain,Division 1,26,5,360,0,0,1998-1999,True,0.0
Rubén Baraja,ESP,MF,Atlético Madrid,La Liga,23,8,576,1,0,1998-1999,True,0.1562
Joan Barbarà,ESP,FW,Salamanca,La Liga,32,18,698,1,0,1998-1999,True,0.1289
Sergej Barbarez,BIH,"FW,MF",Dortmund,Bundesliga,26,22,1363,4,0,1998-1999,True,0.2641
Cédric Barbosa,FRA,MF,Montpellier,Division 1,22,22,883,1,0,1998-1999,True,0.1019
Cédric Bardon,FRA,"FW,MF",Rennes,Division 1,21,31,2138,8,0,1998-1999,True,0.3368
Sergi Barjuán,ESP,DF,Barcelona,La Liga,26,35,3024,0,0,1998-1999,True,0.0
José Barkero,ESP,MF,Real Sociedad,La Liga,19,1,70,0,0,1998-1999,True,0.0
Nick Barmby,ENG,"FW,MF",Everton,Premier League,24,24,1635,3,3,1998-1999,False,0.3303
John Barnes,ENG,"DF,FW",Charlton Athletic,Premier League,34,12,451,0,0,1998-1999,False,0.0
John Barnes,ENG,"DF,FW",Newcastle United,Premier League,34,1,22,0,0,1998-1999,False,0.0
Anthony Barness,ENG,DF,Charlton Athletic,Premier League,25,3,64,0,0,1998-1999,False,0.0
Roberto Baronio,ITA,MF,Lazio,Serie A,20,7,278,0,2,1998-1999,False,0.6475
Earl Barrett,ENG,DF,Sheffield Weds,Premier League,31,5,100,0,0,1998-1999,False,0.0
Gareth Barry,ENG,MF,Aston Villa,Premier League,17,32,2439,2,1,1998-1999,False,0.1107
Chris Bart-Williams,ENG,"DF,MF",Nottingham Forest,Premier League,24,24,1794,3,1,1998-1999,False,0.2007
Gustavo Bartelt,ARG,FW,Roma,Serie A,23,12,159,0,1,1998-1999,False,0.566
Mike Barten,GER,DF,Werder Bremen,Bundesliga,24,2,111,0,0,1998-1999,True,0.0
Fabien Barthez,FRA,GK,Monaco,Division 1,27,32,2869,0,0,1998-1999,True,0.0
Warren Barton,ENG,DF,Newcastle United,Premier League,29,24,1680,0,0,1998-1999,False,0.0
Federico Basavilbaso,ARG,MF,Tenerife,La Liga,24,17,1048,0,0,1998-1999,True,0.0
Steve Basham,ENG,FW,Southampton,Premier League,20,4,85,1,0,1998-1999,False,1.0588
Mario Basler,GER,"FW,MF",Bayern Munich,Bundesliga,29,27,2029,5,0,1998-1999,True,0.2218
Christian Bassila,FRA,"DF,MF",Lyon,Division 1,20,22,1372,1,0,1998-1999,True,0.0656
Salaheddine Bassir,MAR,FW,Dep La Coruña,La Liga,25,15,323,0,0,1998-1999,True,0.0
Christophe Bastien,FRA,MF,Nancy,Division 1,22,30,2456,3,0,1998-1999,True,0.1099
Yıldıray Baştürk,TUR,MF,Bochum,Bundesliga,19,28,1771,1,0,1998-1999,True,0.0508
Gérald Baticle,FRA,FW,Auxerre,Division 1,28,34,3056,4,0,1998-1999,True,0.1178
Gabriel Batistuta,ARG,FW,Fiorentina,Serie A,29,28,2472,21,3,1998-1999,False,0.8738
Laurent Batlles,FRA,MF,Toulouse,Division 1,22,30,2335,2,0,1998-1999,True,0.0771
David Batty,ENG,MF,Leeds United,Premier League,29,10,881,0,0,1998-1999,False,0.0
David Batty,ENG,MF,Newcastle United,Premier League,29,8,601,0,0,1998-1999,False,0.0
Olivier Baudry,FRA,MF,Sochaux,Division 1,25,12,837,1,0,1998-1999,True,0.1075
Frank Baumann,GER,"DF,MF",Nürnberg,Bundesliga,22,30,2629,1,0,1998-1999,True,0.0342
Karsten Baumann,GER,DF,Dortmund,Bundesliga,28,30,1907,0,0,1998-1999,True,0.0
Steffen Baumgart,GER,FW,Wolfsburg,Bundesliga,26,31,1494,5,0,1998-1999,True,0.3012
Zoubeir Baya,TUN,MF,Freiburg,Bundesliga,27,32,2874,6,0,1998-1999,True,0.1879
Dave Beasant,ENG,GK,Nottingham Forest,Premier League,39,26,2340,0,0,1998-1999,False,0.0
James Beattie,ENG,FW,Southampton,Premier League,20,35,2193,5,7,1998-1999,False,0.4925
Miladin Bečanović,MNE,FW,Le Havre,Division 1,25,28,2315,6,0,1998-1999,True,0.2333
Mikkel Beck,DEN,FW,Derby County,Premier League,25,7,448,1,0,1998-1999,False,0.2009
Mikkel Beck,DEN,FW,Middlesbrough,Premier League,25,27,1343,5,4,1998-1999,False,0.6031
David Beckham,ENG,MF,Manchester Utd,Premier League,23,34,2884,6,11,1998-1999,False,0.5305
Pascal Bedrossian,FRA,"FW,MF",Lorient,Division 1,23,17,992,1,0,1998-1999,True,0.0907
Wolfgang de Beer,GER,GK,Dortmund,Bundesliga,34,3,270,0,0,1998-1999,True,0.0
Massimo Beghetto,ITA,DF,Vicenza,Serie A,29,22,1500,1,0,1998-1999,False,0.06
Ibon Begoña,ESP,DF,Alavés,La Liga,24,30,2503,1,0,1998-1999,True,0.036
David Beharall,ENG,DF,Newcastle United,Premier League,19,4,360,0,0,1998-1999,False,0.0
Markus Beierle,GER,FW,MSV Duisburg,Bundesliga,26,28,2113,13,0,1998-1999,True,0.5537
Stefan Beinlich,GER,MF,Leverkusen,Bundesliga,26,23,1984,6,0,1998-1999,True,0.2722
Radek Bejbl,CZE,"DF,MF",Atlético Madrid,La Liga,25,14,872,0,0,1998-1999,True,0.0
David Belenguer,ESP,DF,Extremadura,La Liga,25,36,2895,0,0,1998-1999,True,0.0
Emilio Belmonte,ITA,FW,Salernitana,Serie A,26,9,645,1,0,1998-1999,False,0.1395
Davide Belotti,ITA,DF,Vicenza,Serie A,26,7,513,0,0,1998-1999,True,0.0
Alberto Belsué,ESP,DF,Zaragoza,La Liga,30,1,26,0,0,1998-1999,True,0.0
Alberto Belsué,ESP,DF,Alavés,La Liga,30,22,1906,0,0,1998-1999,True,0.0
Michał Bemben,GER,"DF,MF",Bochum,Bundesliga,22,8,430,0,0,1998-1999,True,0.0
Mehdi Ben Slimane,TUN,FW,Freiburg,Bundesliga,24,22,1154,1,0,1998-1999,True,0.078
Francis Benali,ENG,DF,Southampton,Premier League,29,23,1808,0,1,1998-1999,False,0.0498
Ali Benarbia,ALG,MF,Bordeaux,Division 1,29,25,2153,3,0,1998-1999,True,0.1254
Antonio Benarrivo,ITA,DF,Parma,Serie A,29,25,2047,0,1,1998-1999,False,0.044
Manfred Bender,GER,MF,1860 Munich,Bundesliga,32,6,280,0,0,1998-1999,True,0.0
Sven Benken,GER,"DF,MF",Werder Bremen,Bundesliga,28,23,1793,0,0,1998-1999,True,0.0
Paulo Bento,POR,MF,Oviedo,La Liga,29,34,2998,0,0,1998-1999,True,0.0
John Beresford,ENG,DF,Southampton,Premier League,31,4,58,0,0,1998-1999,False,0.0
Marlon Beresford,ENG,GK,Middlesbrough,Premier League,28,4,360,0,0,1998-1999,False,0.0
Henning Berg,NOR,DF,Manchester Utd,Premier League,28,16,1087,0,2,1998-1999,False,0.1656
Patrik Berger,CZE,MF,Liverpool,Premier League,24,32,2573,7,4,1998-1999,False,0.3848
Rafael Berges,ESP,DF,Celta Vigo,La Liga,27,18,1335,1,0,1998-1999,True,0.0674
Dennis Bergkamp,NED,FW,Arsenal,Premier League,29,29,2409,12,13,1998-1999,False,0.934
Giuseppe Bergomi,ITA,DF,Inter,Serie A,34,23,1997,1,0,1998-1999,False,0.0451
Eyal Berkovic,ISR,MF,West Ham United,Premier League,26,30,2321,3,10,1998-1999,False,0.5041
Antonino Bernardini,ITA,MF,Perugia,Serie A,24,2,101,1,0,1998-1999,False,0.8911
Antonino Bernardini,ITA,MF,Salernitana,Serie A,24,20,1464,1,0,1998-1999,False,0.0615
Daniele Berretta,ITA,MF,Cagliari,Serie A,26,32,2721,6,3,1998-1999,False,0.2977
Iñaki Berruet,ESP,DF,Alavés,La Liga,25,31,2710,0,0,1998-1999,True,0.0
Thomas Berthold,GER,DF,Stuttgart,Bundesliga,33,22,1936,0,0,1998-1999,True,0.0
Nicola Berti,ITA,MF,Tottenham Hotspur,Premier League,31,4,311,0,0,1998-1999,False,0.0
Nicola Berti,ITA,MF,Alavés,La Liga,31,8,156,1,0,1998-1999,True,0.5769
Teddy Bertin,FRA,DF,Strasbourg,Division 1,28,34,3060,8,0,1998-1999,True,0.2353
Valerio Bertotto,ITA,DF,Udinese,Serie A,23,27,2162,1,0,1998-1999,False,0.0416
Sébastien Bertrand,FRA,DF,Montpellier,Division 1,19,3,43,0,0,1998-1999,True,0.0
Vladimir Beschastnykh,RUS,"FW,MF",Racing Sant,La Liga,24,34,2099,6,0,1998-1999,True,0.2573
Stefano Bettarini,ITA,DF,Bologna,Serie A,26,14,1093,1,0,1998-1999,False,0.0823
Stefano Bettarini,ITA,DF,Fiorentina,Serie A,26,2,15,0,0,1998-1999,False,0.0
Patrick Bettoni,SUI,GK,Vicenza,Serie A,22,2,106,0,0,1998-1999,False,0.0
Habib Beye,SEN,DF,Strasbourg,Division 1,20,23,1506,0,0,1998-1999,True,0.0
Giovanni Bia,ITA,DF,Bologna,Serie A,29,20,1619,0,1,1998-1999,False,0.0556
Leonardo Biagini,ARG,FW,Mallorca,La Liga,21,31,2041,11,0,1998-1999,True,0.4851
Frédéric Biancalani,FRA,DF,Nancy,Division 1,24,30,2381,2,0,1998-1999,True,0.0756
Stefano Bianconi,ITA,DF,Empoli,Serie A,29,33,2947,1,0,1998-1999,False,0.0305
Miroslav Bičanić,CRO,MF,Hansa Rostock,Bundesliga,28,4,139,0,0,1998-1999,True,0.0
Oliver Bierhoff,GER,FW,Milan,Serie A,30,34,3002,20,8,1998-1999,False,0.8394
Emiliano Bigica,ITA,DF,Fiorentina,Serie A,24,7,169,0,0,1998-1999,False,0.0
Yoann Bigné,FRA,MF,Rennes,Division 1,20,29,2208,1,0,1998-1999,True,0.0408
Slaven Bilić,CRO,DF,Everton,Premier League,29,4,360,0,0,1998-1999,False,0.0
Fábio Bilica,BRA,DF,Venezia,Serie A,19,12,986,0,0,1998-1999,False,0.0
Jérôme Billac,FRA,FW,Toulouse,Division 1,26,1,5,0,0,1998-1999,True,0.0
Uwe Bindewald,GER,DF,Eintracht Frankfurt,Bundesliga,29,32,2821,0,0,1998-1999,True,0.0
Binho,BRA,"DF,MF",Empoli,Serie A,23,23,1305,0,0,1998-1999,False,0.0
Jonatan Binotto,ITA,MF,Bologna,Serie A,23,29,1742,3,6,1998-1999,False,0.465
Manfred Binz,GER,DF,Dortmund,Bundesliga,32,1,90,0,0,1998-1999,True,0.0
Alessandro Birindelli,ITA,DF,Juventus,Serie A,23,24,1548,1,1,1998-1999,False,0.1163
Morten Bisgaard,DEN,MF,Udinese,Serie A,24,3,15,0,0,1998-1999,False,0.0
Pierpaolo Bisoli,ITA,MF,Empoli,Serie A,31,25,1732,0,0,1998-1999,False,0.0
Joachim Björklund,SWE,DF,Valencia,La Liga,27,24,2039,1,0,1998-1999,True,0.0441
Dean Blackwell,ENG,DF,Wimbledon,Premier League,28,28,2388,0,0,1998-1999,False,0.0
Nathan Blake,WAL,FW,Blackburn Rovers,Premier League,26,11,867,3,0,1998-1999,False,0.3114
Laurent Blanc,FRA,"DF,MF",Marseille,Division 1,32,29,2610,2,0,1998-1999,True,0.069
Serge Blanc,FRA,DF,Marseille,Division 1,25,3,270,0,0,1998-1999,True,0.0
Serge Blanc,FRA,DF,Lyon,Division 1,25,5,410,0,0,1998-1999,True,0.0
Jocelyn Blanchard,FRA,MF,Juventus,Serie A,26,12,292,0,0,1998-1999,False,0.0
Alexander Blessin,GER,FW,Stuttgart,Bundesliga,25,7,189,0,0,1998-1999,True,0.0
Jesper Blomqvist,SWE,"DF,MF",Manchester Utd,Premier League,24,25,1635,1,3,1998-1999,False,0.2202
Patrick Blondeau,FRA,DF,Marseille,Division 1,30,23,1779,0,0,1998-1999,True,0.0
Erik Bo Andersen,DEN,FW,MSV Duisburg,Bundesliga,27,24,1043,2,0,1998-1999,True,0.1726
Luís Boa Morte,POR,"FW,MF",Arsenal,Premier League,20,8,278,0,0,1998-1999,False,0.0
George Boateng,NED,MF,Coventry City,Premier League,22,32,2627,4,6,1998-1999,False,0.3426
