player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Imanol Agirretxe,ESP,FW,Real Sociedad,La Liga,23,11,214,3,0,2010-2011,False,1.2617
Alessandro Agostini,ITA,DF,Cagliari,Serie A,31,34,2947,0,1,2010-2011,True,0.0305
Sergio Agüero,ARG,FW,Atlético Madrid,La Liga,22,32,2662,20,3,2010-2011,True,0.7776
Abel Aguilar,COL,MF,Hércules,La Liga,25,34,2862,0,1,2010-2011,True,0.0314
Emmanuel Agyemang-Badu,GHA,MF,Udinese,Serie A,19,8,206,0,0,2010-2011,False,0.0
Ali Ahamada,COM,GK,Toulouse,Ligue 1,18,9,726,0,0,2010-2011,False,0.0
Karim Aït-Fana,MAR,"FW,MF",Montpellier,Ligue 1,21,19,990,0,1,2010-2011,True,0.0909
Yakubu Aiyegbeni,NGA,FW,Everton,Premier League,27,14,668,1,1,2010-2011,True,0.2695
Kanga Akalé,CIV,"FW,MF",Lens,Ligue 1,29,30,1792,3,3,2010-2011,True,0.3013
David Alaba,AUT,"DF,MF",Hoffenheim,Bundesliga,18,17,1530,2,1,2010-2011,True,0.1765
David Alaba,AUT,"DF,MF",Bayern Munich,Bundesliga,18,2,24,0,0,2010-2011,False,0.0
Jordi Alba,ESP,"DF,MF",Valencia,La Liga,21,27,1428,2,1,2010-2011,True,0.1891
Unai Alba,ESP,GK,Hércules,La Liga,32,2,101,0,0,2010-2011,False,0.0
David Albelda,ESP,"DF,MF",Valencia,La Liga,32,16,1044,0,1,2010-2011,True,0.0862
Luis Alberto,ESP,"FW,MF",Sevilla,La Liga,17,1,29,0,0,2010-2011,False,0.0
Raúl Albiol,ESP,DF,Real Madrid,La Liga,24,20,1158,0,0,2010-2011,False,0.0
Marc Albrighton,ENG,MF,Aston Villa,Premier League,20,29,1799,5,4,2010-2011,True,0.4503
Thiago Alcántara,ESP,MF,Barcelona,La Liga,19,12,666,2,0,2010-2011,False,0.2703
Antolín Alcaraz,PAR,DF,Wigan Athletic,Premier League,28,34,3029,1,1,2010-2011,True,0.0594
Alex,BRA,DF,Chelsea,Premier League,28,15,1109,2,0,2010-2011,False,0.1623
Alexis,ESP,DF,Sevilla,La Liga,24,21,1836,0,0,2010-2011,False,0.0
Alejandro Alfaro,ESP,"FW,MF",Sevilla,La Liga,23,20,727,2,2,2010-2011,True,0.4952
Rachid Aliaoui,FRA,MF,Arles-Avignon,Ligue 1,23,1,6,0,0,2010-2011,False,0.0
Denis Alibec,ROU,FW,Inter,Serie A,19,2,60,0,0,2010-2011,False,0.0
Sami Allagui,TUN,"FW,MF",Mainz 05,Bundesliga,24,28,1568,10,3,2010-2011,True,0.7462
Hugo Almeida,POR,FW,Werder Bremen,Bundesliga,26,13,702,9,0,2010-2011,False,1.1538
Sergio Almirón,ARG,MF,Bari,Serie A,29,25,1837,0,2,2010-2011,True,0.098
Manuel Almunia,ESP,GK,Arsenal,Premier League,33,8,720,0,0,2010-2011,False,0.0
Paul Alo'o,CMR,FW,Nancy,Ligue 1,26,8,207,2,0,2010-2011,False,0.8696
Alejandro Alonso,ARG,MF,Saint-Étienne,Ligue 1,28,14,873,1,1,2010-2011,True,0.2062
Alejandro Alonso,ARG,MF,Monaco,Ligue 1,28,4,229,0,0,2010-2011,False,0.0
Iván Alonso,URU,FW,Espanyol,La Liga,31,20,829,2,0,2010-2011,False,0.2171
Marcos Alonso,ESP,"DF,MF",Bolton Wanderers,Premier League,19,4,360,0,0,2010-2011,False,0.0
Xabi Alonso,ESP,MF,Real Madrid,La Liga,28,34,2665,0,5,2010-2011,True,0.1689
Jozy Altidore,USA,FW,Villarreal,La Liga,20,3,35,0,0,2010-2011,False,0.0
Halil Altıntop,TUR,"FW,MF",Eintracht Frankfurt,Bundesliga,27,34,2370,0,2,2010-2011,True,0.0759
Hamit Altıntop,TUR,"DF,MF",Bayern Munich,Bundesliga,27,14,731,2,3,2010-2011,True,0.6156
Cristian Álvarez,ARG,GK,Espanyol,La Liga,24,5,450,0,0,2010-2011,False,0.0
Édgar Álvarez,HON,"DF,MF",Bari,Serie A,30,29,1885,1,1,2010-2011,True,0.0955
Pablo Álvarez,ESP,MF,Dep La Coruña,La Liga,30,17,403,1,1,2010-2011,True,0.4467
Pablo Álvarez,ARG,DF,Catania,Serie A,26,23,1739,0,0,2010-2011,False,0.0
Sergio Álvarez,ESP,"DF,MF",Sporting Gijón,La Liga,18,8,253,0,0,2010-2011,False,0.0
Víctor Álvarez,ESP,"DF,MF",Espanyol,La Liga,17,1,5,0,0,2010-2011,False,0.0
Caio Alves,BRA,MF,Eintracht Frankfurt,Bundesliga,24,27,1291,1,0,2010-2011,False,0.0697
Dani Alves,BRA,"DF,MF",Barcelona,La Liga,27,35,2905,2,14,2010-2011,True,0.4957
Diego Alves,BRA,GK,Almería,La Liga,25,33,2970,0,0,2010-2011,False,0.0
Morgan Amalfitano,FRA,MF,Lorient,Ligue 1,25,38,3414,5,11,2010-2011,True,0.4218
Ioannis Amanatidis,GRE,"FW,MF",Eintracht Frankfurt,Bundesliga,28,19,631,0,0,2010-2011,False,0.0
Luis Amaranto Perea,COL,DF,Atlético Madrid,La Liga,31,28,2397,0,0,2010-2011,False,0.0
Jordi Amat,IDN,DF,Espanyol,La Liga,18,26,2152,0,0,2010-2011,False,0.0
Amauri,ITA,FW,Juventus,Serie A,30,9,492,0,0,2010-2011,False,0.0
Amauri,ITA,FW,Parma,Serie A,30,11,916,7,2,2010-2011,True,0.8843
Massimo Ambrosini,ITA,MF,Milan,Serie A,33,18,1382,1,2,2010-2011,True,0.1954
Martin Amedick,GER,DF,Kaiserslautern,Bundesliga,27,26,2124,2,0,2010-2011,False,0.0847
Marco Amelia,ITA,GK,Milan,Serie A,28,4,336,0,0,2010-2011,False,0.0
Sammy Ameobi,ENG,"FW,MF",Newcastle United,Premier League,18,1,9,0,0,2010-2011,False,0.0
Shola Ameobi,NGA,FW,Newcastle United,Premier League,28,28,1752,6,3,2010-2011,True,0.4623
Fernando Amorebieta,VEN,DF,Athletic Club,La Liga,25,17,1389,0,0,2010-2011,False,0.0
Chadli Amri,ALG,"FW,MF",Kaiserslautern,Bundesliga,25,6,190,0,0,2010-2011,False,0.0
Anderson,BRA,MF,Manchester Utd,Premier League,22,18,1182,1,2,2010-2011,True,0.2284
André,BRA,FW,Bordeaux,Ligue 1,19,8,179,0,0,2010-2011,False,0.0
Marco Andreolli,ITA,DF,Chievo,Serie A,24,28,2345,0,0,2010-2011,False,0.0
Yoann Andreu,FRA,DF,Saint-Étienne,Ligue 1,21,1,7,0,0,2010-2011,False,0.0
Keith Andrews,IRL,MF,Blackburn Rovers,Premier League,29,5,229,0,0,2010-2011,False,0.0
Andrezinho,BRA,DF,Köln,Bundesliga,28,8,555,0,0,2010-2011,False,0.0
Mariano Andújar,ARG,GK,Catania,Serie A,27,37,3330,0,0,2010-2011,False,0.0
Nicolas Anelka,FRA,FW,Chelsea,Premier League,31,32,2356,6,4,2010-2011,True,0.382
Juan Ángel Albín,URU,"FW,MF",Getafe,La Liga,24,18,713,2,1,2010-2011,True,0.3787
José Ángel,ESP,"DF,MF",Sporting Gijón,La Liga,20,26,2142,0,2,2010-2011,True,0.084
Miguel Ángel Moyá,ESP,GK,Valencia,La Liga,26,4,360,0,0,2010-2011,False,0.0
Miguel Ángel Nieto,ESP,MF,Almería,La Liga,24,1,4,0,0,2010-2011,False,0.0
Marcos Angeleri,ARG,DF,Sunderland,Premier League,27,2,9,0,0,2010-2011,False,0.0
Gabriele Angella,ITA,DF,Udinese,Serie A,21,8,232,0,0,2010-2011,False,0.0
Ângelo,BRA,"DF,MF",Parma,Serie A,29,21,1013,0,0,2010-2011,False,0.0
Benjamin Angoua,CIV,DF,Valenciennes,Ligue 1,23,31,2712,1,0,2010-2011,False,0.0332
Victor Anichebe,NGA,FW,Everton,Premier League,22,16,769,0,0,2010-2011,False,0.0
Kévin Anin,FRA,MF,Sochaux,Ligue 1,24,24,1868,0,0,2010-2011,False,0.0
Anthony Annan,GHA,MF,Schalke 04,Bundesliga,24,9,693,0,0,2010-2011,False,0.0
Xavi Annunziata,ESP,"FW,MF",Osasuna,La Liga,22,1,9,0,0,2010-2011,False,0.0
Ion Ansotegi,ESP,DF,Real Sociedad,La Liga,28,32,2808,1,1,2010-2011,True,0.0641
Mirco Antenucci,ITA,FW,Catania,Serie A,25,14,408,1,0,2010-2011,False,0.2206
Luca Antonelli,ITA,"DF,MF",Genoa,Serie A,23,11,607,1,1,2010-2011,True,0.2965
Luca Antonelli,ITA,"DF,MF",Parma,Serie A,23,12,1080,0,0,2010-2011,False,0.0
Luca Antonini,ITA,"DF,MF",Milan,Serie A,27,22,1623,0,1,2010-2011,True,0.0555
José Antonio Reyes,ESP,MF,Atlético Madrid,La Liga,26,34,2904,6,9,2010-2011,True,0.4649
Francesco Antonioli,ITA,GK,Cesena,Serie A,40,37,3330,0,0,2010-2011,False,0.0
Siniša Anđelković,SVN,DF,Palermo,Serie A,24,7,540,0,0,2010-2011,False,0.0
Dennis Aogo,GER,"DF,MF",Hamburger SV,Bundesliga,23,20,1785,0,1,2010-2011,True,0.0504
Dudu Aouate,ISR,GK,Mallorca,La Liga,32,35,3105,0,0,2010-2011,False,0.0
Apoño,ESP,MF,Málaga,La Liga,26,27,2156,2,2,2010-2011,True,0.167
Stephen Appiah,GHA,MF,Cesena,Serie A,29,14,1013,0,0,2010-2011,False,0.0
Alberto Aquilani,ITA,MF,Juventus,Serie A,26,33,2657,2,5,2010-2011,True,0.2371
Youssef El-Arabi,MAR,FW,Caen,Ligue 1,23,38,3263,17,5,2010-2011,True,0.6068
Manuel Arana,ESP,MF,Racing Sant,La Liga,25,14,587,1,1,2010-2011,True,0.3066
Mikel Aranburu,ESP,MF,Real Sociedad,La Liga,31,32,2306,5,2,2010-2011,True,0.2732
Carlos Aranda,ESP,FW,Osasuna,La Liga,30,20,1193,4,2,2010-2011,True,0.4526
Juan Arango,VEN,MF,Gladbach,Bundesliga,30,25,1998,4,6,2010-2011,True,0.4505
Daniel Aranzubia,ESP,GK,Dep La Coruña,La Liga,30,32,2880,1,1,2010-2011,True,0.0625
Álvaro Arbeloa,ESP,DF,Real Madrid,La Liga,27,26,1861,0,1,2010-2011,True,0.0484
Michele Arcari,ITA,GK,Brescia,Serie A,32,22,1980,0,0,2010-2011,False,0.0
Ramón Arcas,ESP,MF,Racing Sant,La Liga,19,1,78,0,0,2010-2011,False,0.0
Lorenzo Ariaudo,ITA,DF,Cagliari,Serie A,21,15,982,0,0,2010-2011,False,0.0
Javier Arizmendi,ESP,"FW,MF",Getafe,La Liga,26,19,773,2,1,2010-2011,True,0.3493
Romain Armand,FRA,"FW,MF",Montpellier,Ligue 1,23,1,20,0,0,2010-2011,False,0.0
Sylvain Armand,FRA,DF,Paris Saint-Germain,Ligue 1,29,33,2803,2,1,2010-2011,True,0.0963
Pablo Armero,COL,"DF,MF",Udinese,Serie A,23,31,2569,2,5,2010-2011,True,0.2452
Francesc Arnau,ESP,GK,Málaga,La Liga,35,9,719,0,0,2010-2011,False,0.0
Marko Arnautović,AUT,"FW,MF",Werder Bremen,Bundesliga,21,25,1551,3,3,2010-2011,True,0.3482
John Arne Riise,NOR,"DF,MF",Roma,Serie A,29,32,2880,0,6,2010-2011,True,0.1875
Grégory Arnolin,MTQ,DF,Sporting Gijón,La Liga,29,23,1994,1,0,2010-2011,False,0.0451
Salvatore Aronica,ITA,DF,Napoli,Serie A,32,26,1881,0,0,2010-2011,False,0.0
Andrey Arshavin,RUS,"FW,MF",Arsenal,Premier League,29,37,2187,6,11,2010-2011,True,0.6996
Mikel Arteta,ESP,MF,Everton,Premier League,28,29,2405,3,5,2010-2011,True,0.2994
Aythami Artiles,ESP,DF,Dep La Coruña,La Liga,24,19,1523,2,0,2010-2011,False,0.1182
Gerald Asamoah,GER,"FW,MF",St Pauli,Bundesliga,31,27,1894,6,5,2010-2011,True,0.5227
Kwadwo Asamoah,GHA,"DF,MF",Udinese,Serie A,21,38,3282,2,3,2010-2011,True,0.1371
Sergio Asenjo,ESP,GK,Málaga,La Liga,21,5,366,0,0,2010-2011,False,0.0
Benoît Assou-Ekotto,CMR,DF,Tottenham Hotspur,Premier League,26,30,2569,0,0,2010-2011,False,0.0
Paulo Assunção,BRA,MF,Atlético Madrid,La Liga,30,24,1456,0,0,2010-2011,False,0.0
Davide Astori,ITA,DF,Cagliari,Serie A,23,36,3240,0,0,2010-2011,False,0.0
Pierre-Emerick Aubameyang,GAB,"FW,MF",Saint-Étienne,Ligue 1,21,14,776,2,0,2010-2011,False,0.232
Pierre-Emerick Aubameyang,GAB,"FW,MF",Monaco,Ligue 1,21,19,1437,2,2,2010-2011,True,0.2505
Fabien Audard,FRA,GK,Lorient,Ligue 1,32,29,2531,0,0,2010-2011,False,0.0
Johan Audel,MTQ,"FW,MF",Stuttgart,Bundesliga,26,3,80,0,0,2010-2011,False,0.0
Renato Augusto,BRA,MF,Leverkusen,Bundesliga,22,27,2208,6,3,2010-2011,True,0.3668
Błażej Augustyn,POL,DF,Catania,Serie A,22,6,399,0,0,2010-2011,False,0.0
Fábio Aurélio,BRA,"DF,MF",Liverpool,Premier League,30,14,570,0,0,2010-2011,False,0.0
Serge Aurier,CIV,"DF,MF",Lens,Ligue 1,17,27,2011,0,0,2010-2011,False,0.0
Jon Aurtenetxe,ESP,DF,Athletic Club,La Liga,18,10,805,0,1,2010-2011,True,0.1118
Mathias Autret,FRA,MF,Lorient,Ligue 1,19,7,88,0,1,2010-2011,True,1.0227
Denni Avdić,SWE,"FW,MF",Werder Bremen,Bundesliga,21,7,159,0,0,2010-2011,False,0.0
Danilo Avelar,BRA,"DF,MF",Schalke 04,Bundesliga,21,3,205,0,0,2010-2011,False,0.0
Christopher Avevor,GER,"DF,MF",Hannover 96,Bundesliga,18,5,282,0,0,2010-2011,False,0.0
Vlada Avramov,SRB,GK,Fiorentina,Serie A,31,1,90,0,0,2010-2011,False,0.0
Thomas Ayasse,FRA,MF,Arles-Avignon,Ligue 1,23,23,1683,0,1,2010-2011,True,0.0535
André Ayew,GHA,"FW,MF",Marseille,Ligue 1,20,37,2786,10,2,2010-2011,True,0.3877
Jordan Ayew,GHA,"FW,MF",Marseille,Ligue 1,18,22,743,2,3,2010-2011,True,0.6057
Onur Ayık,TUR,"FW,MF",Werder Bremen,Bundesliga,20,1,8,0,0,2010-2011,False,0.0
Floyd Ayité,TOG,"FW,MF",Bordeaux,Ligue 1,21,7,120,0,0,2010-2011,False,0.0
Jonathan Ayité,TOG,FW,Brest,Ligue 1,25,14,869,4,2,2010-2011,True,0.6214
César Azpilicueta,ESP,"DF,MF",Marseille,Ligue 1,20,15,1007,0,1,2010-2011,True,0.0894
Demba Ba,SEN,FW,Hoffenheim,Bundesliga,25,17,1274,6,1,2010-2011,True,0.4945
Demba Ba,SEN,FW,West Ham United,Premier League,25,12,933,7,0,2010-2011,False,0.6752
Khouma Babacar,SEN,FW,Fiorentina,Serie A,17,18,473,0,0,2010-2011,False,0.0
Haruna Babangida,NGA,"FW,MF",Mainz 05,Bundesliga,27,1,71,0,0,2010-2011,False,0.0
Ryan Babel,NED,"FW,MF",Hoffenheim,Bundesliga,23,15,1292,1,0,2010-2011,False,0.0697
Ryan Babel,NED,"FW,MF",Liverpool,Premier League,23,9,203,1,0,2010-2011,False,0.4433
Maxime Baca,FRA,DF,Lorient,Ligue 1,27,29,2351,0,1,2010-2011,True,0.0383
Armin Bačinović,SVN,MF,Palermo,Serie A,20,33,2422,2,0,2010-2011,False,0.0743
Holger Badstuber,GER,DF,Bayern Munich,Bundesliga,21,23,1845,0,0,2010-2011,False,0.0
Raúl Baena,ESP,MF,Espanyol,La Liga,21,15,1105,0,0,2010-2011,False,0.0
Mamadou Bagayoko,MLI,FW,Nice,Ligue 1,31,5,142,0,0,2010-2011,False,0.0
Mamadou Bah,GUI,MF,Stuttgart,Bundesliga,22,2,150,0,0,2010-2011,False,0.0
Nabil Baha,MAR,FW,Málaga,La Liga,28,5,260,0,0,2010-2011,False,0.0
Jean-Christophe Bahebeck,FRA,"FW,MF",Paris Saint-Germain,Ligue 1,17,11,241,0,0,2010-2011,False,0.0
Stéphane Bahoken,CMR,FW,Nice,Ligue 1,18,1,12,0,0,2010-2011,False,0.0
Logan Bailly,BEL,GK,Gladbach,Bundesliga,24,15,1350,0,0,2010-2011,False,0.0
Leighton Baines,ENG,DF,Everton,Premier League,25,38,3420,5,11,2010-2011,True,0.4211
Davide Baiocco,ITA,MF,Brescia,Serie A,35,21,1242,0,1,2010-2011,True,0.0725
Chris Baird,NIR,"DF,MF",Fulham,Premier League,28,29,2383,2,1,2010-2011,True,0.1133
Cédric Bakambu,COD,FW,Sochaux,Ligue 1,19,9,142,0,0,2010-2011,False,0.0
Djamel Bakar,COM,"FW,MF",Nancy,Ligue 1,21,20,960,1,0,2010-2011,False,0.0938
Nathan Baker,ENG,DF,Aston Villa,Premier League,19,4,247,0,0,2010-2011,False,0.0
Kennedy Bakircioglü,SWE,MF,Racing Sant,La Liga,29,32,2339,6,3,2010-2011,True,0.3463
Bobo Baldé,GUI,DF,Valenciennes,Ligue 1,34,15,1174,0,0,2010-2011,False,0.0
Bobo Baldé,GUI,DF,Arles-Avignon,Ligue 1,34,13,1035,0,0,2010-2011,False,0.0
Gareth Bale,WAL,"FW,MF",Tottenham Hotspur,Premier League,21,30,2447,7,1,2010-2011,True,0.2942
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,22,1,90,0,0,2010-2011,False,0.0
Hanno Balitsch,GER,MF,Leverkusen,Bundesliga,29,24,908,3,0,2010-2011,False,0.2974
Michael Ballack,GER,MF,Leverkusen,Bundesliga,33,17,1175,0,1,2010-2011,True,0.0766
Sergio Ballesteros,ESP,DF,Levante,La Liga,34,35,3132,1,0,2010-2011,False,0.0287
Florent Balmont,FRA,MF,Lille,Ligue 1,30,27,2064,0,4,2010-2011,True,0.1744
Leon Balogun,NGA,DF,Werder Bremen,Bundesliga,22,3,50,0,0,2010-2011,False,0.0
Mario Balotelli,ITA,FW,Manchester City,Premier League,19,17,1091,6,0,2010-2011,False,0.495
Federico Balzaretti,ITA,DF,Palermo,Serie A,28,33,2890,2,7,2010-2011,True,0.2803
Anderson Bamba,BRA,DF,Gladbach,Bundesliga,22,13,1036,0,0,2010-2011,False,0.0
Habib Bamogo,BFA,FW,Nice,Ligue 1,28,11,280,1,0,2010-2011,False,0.3214
Éver Banega,ARG,MF,Valencia,La Liga,22,28,1737,2,3,2010-2011,True,0.2591
Ismaël Bangoura,GUI,FW,Rennes,Ligue 1,25,4,118,2,0,2010-2011,False,1.5254
Barry Bannan,SCO,MF,Aston Villa,Premier League,20,12,639,0,1,2010-2011,True,0.1408
Ivica Banović,CRO,MF,Freiburg,Bundesliga,29,2,101,0,0,2010-2011,False,0.0
Júlio Baptista,BRA,"FW,MF",Málaga,La Liga,28,11,962,8,0,2010-2011,False,0.7484
Júlio Baptista,BRA,"FW,MF",Roma,Serie A,28,7,164,0,0,2010-2011,False,0.0
Alex Baptiste,ENG,DF,Blackpool,Premier League,24,21,1731,2,0,2010-2011,False,0.104
Phil Bardsley,SCO,DF,Sunderland,Premier League,25,34,2820,3,1,2010-2011,True,0.1277
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,21,28,1928,0,1,2010-2011,True,0.0467
Giles Barnes,JAM,"FW,MF",West Brom,Premier League,21,14,318,0,0,2010-2011,False,0.0
Tranquillo Barnetta,SUI,MF,Leverkusen,Bundesliga,25,24,1505,2,2,2010-2011,True,0.2392
David Barral,ESP,FW,Sporting Gijón,La Liga,27,34,2324,5,1,2010-2011,True,0.2324
Pablo Barrera,MEX,"FW,MF",West Ham United,Premier League,23,14,745,0,0,2010-2011,False,0.0
Lucas Barrios,PAR,FW,Dortmund,Bundesliga,25,32,2468,16,2,2010-2011,True,0.6564
Gareth Barry,ENG,MF,Manchester City,Premier League,29,33,2702,2,2,2010-2011,True,0.1332
Fin Bartels,GER,"FW,MF",St Pauli,Bundesliga,23,31,2183,2,2,2010-2011,True,0.1649
Oliver Barth,GER,DF,Freiburg,Bundesliga,30,29,2465,1,0,2010-2011,False,0.0365
Joey Barton,ENG,MF,Newcastle United,Premier League,27,32,2877,4,9,2010-2011,True,0.4067
Marc Bartra,ESP,DF,Barcelona,La Liga,19,2,180,1,0,2010-2011,False,0.5
Andrea Barzagli,ITA,DF,Wolfsburg,Bundesliga,29,17,1485,0,0,2010-2011,False,0.0
Andrea Barzagli,ITA,DF,Juventus,Serie A,29,15,1284,0,0,2010-2011,False,0.0
Pablo Barzola,ARG,DF,Caen,Ligue 1,26,12,892,0,0,2010-2011,False,0.0
Chris Basham,ENG,"DF,MF",Blackpool,Premier League,22,2,121,0,1,2010-2011,True,0.7438
Angelos Basinas,GRE,MF,Arles-Avignon,Ligue 1,34,4,206,0,0,2010-2011,False,0.0
Sébastien Bassong,CMR,DF,Tottenham Hotspur,Premier League,24,12,828,1,0,2010-2011,False,0.1087
Felix Bastians,GER,"DF,MF",Freiburg,Bundesliga,22,29,2610,0,3,2010-2011,True,0.1034
Michel Bastos,BRA,"DF,MF",Lyon,Ligue 1,26,28,1846,5,4,2010-2011,True,0.4388
Laurent Batlles,FRA,MF,Saint-Étienne,Ligue 1,34,32,1759,4,3,2010-2011,True,0.3582
Cristian Battocchio,ITA,MF,Udinese,Serie A,18,1,23,0,0,2010-2011,False,0.0
Oliver Baumann,GER,GK,Freiburg,Bundesliga,20,30,2700,0,0,2010-2011,False,0.0
Alexander Baumjohann,GER,MF,Schalke 04,Bundesliga,23,9,367,0,0,2010-2011,False,0.0
Jose Baxter,ENG,"FW,MF",Everton,Premier League,18,1,13,0,0,2010-2011,False,0.0
Moustapha Bayal Sall,SEN,DF,Saint-Étienne,Ligue 1,24,19,1703,0,0,2010-2011,False,0.0
Paul Baysse,FRA,DF,Brest,Ligue 1,22,31,2700,1,1,2010-2011,True,0.0667
DaMarcus Beasley,USA,"DF,FW",Hannover 96,Bundesliga,28,4,70,0,0,2010-2011,False,0.0
James Beattie,ENG,FW,Blackpool,Premier League,32,9,433,0,3,2010-2011,True,0.6236
Jean Beausejour,CHI,"DF,FW",Birmingham City,Premier League,26,17,895,2,0,2010-2011,False,0.2011
Bebé,CPV,"FW,MF",Manchester Utd,Premier League,20,2,75,0,0,2010-2011,False,0.0
Andreas Beck,GER,"DF,MF",Hoffenheim,Bundesliga,23,33,2958,0,4,2010-2011,True,0.1217
Jermaine Beckford,JAM,FW,Everton,Premier League,26,32,1327,8,2,2010-2011,True,0.6782
Edu Bedia,ESP,MF,Racing Sant,La Liga,21,6,80,0,0,2010-2011,False,0.0
Henri Bedimo,CMR,DF,Lens,Ligue 1,26,35,2874,0,4,2010-2011,True,0.1253
Roman Bednář,CZE,FW,West Brom,Premier League,27,4,131,0,0,2010-2011,False,0.0
Francesco Bega,ITA,DF,Brescia,Serie A,35,27,2291,1,0,2010-2011,False,0.0393
Asmir Begović,BIH,GK,Stoke City,Premier League,23,28,2520,0,0,2010-2011,False,0.0
Valon Behrami,SUI,"DF,MF",Fiorentina,Serie A,25,17,1323,0,4,2010-2011,True,0.2721
Valon Behrami,SUI,"DF,MF",West Ham United,Premier League,25,7,511,2,0,2010-2011,False,0.3523
Shqipon Bektasi,GER,"FW,MF",Freiburg,Bundesliga,19,1,3,0,0,2010-2011,False,0.0
Emanuele Belardi,ITA,GK,Udinese,Serie A,32,3,270,0,0,2010-2011,False,0.0
Younès Belhanda,MAR,"FW,MF",Montpellier,Ligue 1,20,36,2589,3,2,2010-2011,True,0.1738
David Bellion,FRA,FW,Bordeaux,Ligue 1,27,2,40,0,0,2010-2011,False,0.0
David Bellion,FRA,FW,Nice,Ligue 1,27,10,596,0,0,2010-2011,False,0.0
Giuseppe Bellusci,ITA,DF,Catania,Serie A,20,9,526,0,0,2010-2011,False,0.0
Nicola Belmonte,ITA,DF,Bari,Serie A,23,26,2135,0,0,2010-2011,False,0.0
Hatem Ben Arfa,FRA,"FW,MF",Marseille,Ligue 1,23,1,36,0,1,2010-2011,True,2.5
Hatem Ben Arfa,FRA,"FW,MF",Newcastle United,Premier League,23,4,168,1,0,2010-2011,False,0.5357
